date,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora,source_file,day,month,year,day_of_week,temporada_alta,lambda_9:00(/min),mu_9:00(/min),rho_9:00,Wq_9:00(min),state_9:00,lambda_10:00(/min),mu_10:00(/min),rho_10:00,Wq_10:00(min),state_10:00,lambda_11:00(/min),mu_11:00(/min),rho_11:00,Wq_11:00(min),state_11:00,lambda_12:00(/min),mu_12:00(/min),rho_12:00,Wq_12:00(min),state_12:00,lambda_13:00(/min),mu_13:00(/min),rho_13:00,Wq_13:00(min),state_13:00,lambda_14:00(/min),mu_14:00(/min),rho_14:00,Wq_14:00(min),state_14:00,lambda_15:00(/min),mu_15:00(/min),rho_15:00,Wq_15:00(min),state_15:00,lambda_16:00(/min),mu_16:00(/min),rho_16:00,Wq_16:00(min),state_16:00,lambda_17:00(/min),mu_17:00(/min),rho_17:00,Wq_17:00(min),state_17:00,lambda_18:00(/min),mu_18:00(/min),rho_18:00,Wq_18:00(min),state_18:00
2022-01-01,0,0,4,29,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,29.0,True,Año Nuevo,26.0,13.0,Patchy rain possible,0,5.2727272727272725,0.7272727272727273,01012022_limpio.csv,1,1,2022,Saturday,0,0.0,0.0,0.0,0.0,Closed,0.4833,1.7067,0.283203125,0.2315011920980926,stable,0.0,0.0,0.0,0.0,Closed,0.0,0.0,0.0,0.0,Closed,0.0,0.0,0.0,0.0,Closed,0.0,0.0,0.0,0.0,Closed,0.0,0.0,0.0,0.0,Closed,0.0,0.0,0.0,0.0,Closed,0.0,0.0,0.0,0.0,Closed,0.0,0.0,0.0,0.0,Closed
2022-04-01,0,0,7,40,7,40,7,46,7,29,7,30,5.0,29.0,7.0,38.0,0.0,0.0,0.0,0.0,47.0,252.0,False,Ninguno,28.0,16.0,Overcast,0,45.81818181818182,8.545454545454545,01042022_limpio.csv,1,4,2022,Friday,1,0.0,0.0,0.0,0.0,Closed,0.6667,2.9867,0.2232142857142857,0.09621305418719209,stable,0.6667,2.9867,0.2232142857142857,0.09621305418719209,stable,0.7667,2.9867,0.2566964285714286,0.11562902187902187,stable,0.4833,2.9867,0.16183035714285712,0.06464594825946357,stable,0.5,2.9867,0.16741071428571427,0.0673233435465339,stable,0.4833,2.1333,0.2265625,0.13731060606060608,stable,0.6333,2.9867,0.2120535714285714,0.09010774989882638,stable,0.0,0.0,0.0,0.0,Closed,0.0,0.0,0.0,0.0,Closed
2022-05-01,7,47,8,108,8,139,7,119,8,135,8,140,9.0,151.0,8.0,158.0,8.0,126.0,0.0,0.0,71.0,1123.0,True,Día del Trabajo,28.0,15.0,Patchy rain possible,0,204.1818181818182,12.909090909090908,01052022_limpio.csv,1,5,2022,Sunday,0,0.7833,2.9867,0.2622767857142857,0.11903636265398744,stable,1.8,3.4133,0.52734375,0.3268659607438016,stable,2.3167,3.4133,0.6787109375,0.6188853533434651,stable,1.9833,2.9867,0.6640625,0.6618563122923588,stable,2.25,3.4133,0.6591796875,0.5666301038681947,stable,2.3333,3.4133,0.68359375,0.6329571759259259,stable,2.5167,3.84,0.6553819444444444,0.4952508396305624,stable,2.6333,3.4133,0.7714843749999999,0.9890825320512816,stable,2.1,3.4133,0.615234375,0.46845256979695427,stable,0.0,0.0,0.0,0.0,Closed
2022-07-01,6,31,8,104,8,138,8,139,8,131,8,139,8.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,800.0,False,Ninguno,25.0,14.0,Patchy rain possible,0,145.45454545454547,9.818181818181818,01072022_limpio.csv,1,7,2022,Friday,0,0.5167,2.56,0.20182291666666666,0.09877141109298529,stable,1.7333,3.4133,0.5078125,0.3022693452380952,stable,2.3,3.4133,0.6738281249999999,0.605234842814371,stable,2.3167,3.4133,0.6787109375,0.6188853533434651,stable,2.1833,3.4133,0.6396484374999999,0.5200393800813005,stable,2.3167,3.4133,0.6787109375,0.6188853533434651,stable,1.9667,3.4133,0.5761718749999999,0.3982754896313363,stable,0.0,0.0,0.0,0.0,Closed,0.0,0.0,0.0,0.0,Closed,0.0,0.0,0.0,0.0,Closed
2022-09-01,5,14,6,54,8,31,7,56,7,35,8,41,7.0,31.0,4.0,8.0,0.0,0.0,0.0,0.0,52.0,270.0,False,Ninguno,22.0,16.0,Moderate or heavy rain shower,0,49.09090909090909,9.454545454545457,01092022_limpio.csv,1,9,2022,Thursday,0,0.2333,2.1333,0.109375,0.057565789473684216,stable,0.9,2.56,0.35156249999999994,0.21178463855421673,stable,0.5167,3.4133,0.1513671875,0.05225564585730724,stable,0.9333,2.9867,0.3125,0.1521915584415584,stable,0.5833,2.9867,0.1953125,0.08126733703190014,stable,0.6833,3.4133,0.2001953125,0.07333161630036629,stable,0.5167,2.9867,0.17299107142857142,0.07003687102371313,stable,0.1333,1.7067,0.078125,0.049655720338983036,stable,0.0,0.0,0.0,0.0,Closed,0.0,0.0,0.0,0.0,Closed
2022-10-01,5,74,7,129,7,136,7,134,7,128,7,130,7.0,133.0,7.0,140.0,0.0,0.0,7.0,89.0,95.0,1629.0,False,Ninguno,22.0,13.0,Moderate or heavy rain shower,0,247.45454545454547,14.181818181818182,01102022_limpio.csv,1,10,2022,Saturday,0,1.2333,2.1333,0.578125,0.6423611111111113,stable,2.15,2.9867,0.7198660714285714,0.8603976949345472,stable,2.2667,2.9867,0.7589285714285714,1.05406746031746,stable,2.2333,2.9867,0.7477678571428571,0.9926121997471554,stable,2.1333,2.9867,0.7142857142857142,0.8370535714285713,stable,2.1667,2.9867,0.7254464285714285,0.8846907665505221,stable,2.2167,2.9867,0.7421875,0.9638798701298701,stable,2.3333,2.9867,0.78125,1.1957908163265307,stable,0.0,0.0,0.0,0.0,Closed,1.4833,2.9867,0.4966517857142857,0.3303670414950902,stable
2022-12-01,3,10,7,40,7,77,7,83,8,89,8,106,6.0,68.0,6.0,44.0,0.0,0.0,0.0,0.0,52.0,517.0,False,Ninguno,21.0,13.0,Patchy rain possible,0,94.0,9.454545454545457,01122022_limpio.csv,1,12,2022,Thursday,1,0.1667,1.28,0.1302083333333333,0.11695359281437122,stable,0.6667,2.9867,0.2232142857142857,0.09621305418719209,stable,1.2833,2.9867,0.4296875,0.25226272015655576,stable,1.3833,2.9867,0.46316964285714285,0.2888791951291951,stable,1.4833,3.4133,0.4345703125,0.22516596502590672,stable,1.7667,3.4133,0.517578125,0.31431869939271245,stable,1.1333,2.56,0.44270833333333326,0.3103095794392522,stable,0.7333,2.56,0.28645833333333326,0.15682025547445247,stable,0.0,0.0,0.0,0.0,Closed,0.0,0.0,0.0,0.0,Closed
2022-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,8.0,132.0,8.0,125.0,0.0,0.0,16.0,257.0,False,Ninguno,27.0,13.0,Patchy rain possible,0,46.72727272727273,2.909090909090909,02012022_limpio.csv,2,1,2022,Sunday,0,0.0,0.0,0.0,0.0,Closed,0.0,0.0,0.0,0.0,Closed,0.0,0.0,0.0,0.0,Closed,0.0,0.0,0.0,0.0,Closed,0.0,0.0,0.0,0.0,Closed,0.0,0.0,0.0,0.0,Closed,0.0,0.0,0.0,0.0,Closed,2.2,3.4133,0.64453125,0.5312070741758241,stable,2.0833,3.4133,0.6103515625,0.45891094924812026,stable,0.0,0.0,0.0,0.0,Closed
2022-04-02,7,41,7,108,7,96,7,94,7,106,8,112,7.0,99.0,7.0,94.0,7.0,63.0,0.0,0.0,64.0,813.0,False,Ninguno,29.0,16.0,Heavy rain at times,0,147.8181818181818,11.636363636363637,02042022_limpio.csv,2,4,2022,Saturday,1,0.6833,2.9867,0.22879464285714285,0.09933197229687821,stable,1.8,2.9867,0.6026785714285714,0.5078752006420545,stable,1.6,2.9867,0.5357142857142857,0.38633241758241754,stable,1.5667,2.9867,0.5245535714285714,0.3694039235412474,stable,1.7667,2.9867,0.5915178571428571,0.4848507025761123,stable,1.8667,3.4133,0.546875,0.353582974137931,stable,1.65,2.9867,0.5524553571428571,0.41330824723904513,stable,1.5667,2.9867,0.5245535714285714,0.3694039235412474,stable,1.05,2.9867,0.3515625,0.1815296901893287,stable,0.0,0.0,0.0,0.0,Closed
2022-06-02,3,6,4,16,7,16,7,29,4,6,7,21,6.0,39.0,6.0,27.0,0.0,0.0,0.0,0.0,44.0,160.0,False,Ninguno,19.0,14.0,Heavy rain at times,0,29.09090909090909,8.0,02062022_limpio.csv,2,6,2022,Thursday,0,0.1,1.28,0.07812499999999999,0.06620762711864406,stable,0.2667,1.7067,0.15625,0.10850694444444443,stable,0.2667,2.9867,0.08928571428571427,0.032825630252100835,stable,0.4833,2.9867,0.16183035714285712,0.06464594825946357,stable,0.1,1.7067,0.05859375,0.03646913900414937,stable,0.35,2.9867,0.11718749999999999,0.044445322376738296,stable,0.65,2.56,0.25390624999999994,0.1329352094240837,stable,0.45,2.56,0.17578124999999997,0.08330864928909949,stable,0.0,0.0,0.0,0.0,Closed,0.0,0.0,0.0,0.0,Closed
