juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,5,50,5,96,7,117,6,108,7,117,5,82,6.0,99.0,6.0,100.0,0.0,0.0,0.0,0.0,47.0,769.0,2022-07-09,False,Ninguno,24.0,14.0,Patchy rain possible,0,139.8181818181818,8.545454545454545
Samba Balloon,6,47,7,104,7,123,8,99,8,125,8,124,8.0,137.0,8.0,108.0,0.0,0.0,0.0,0.0,60.0,867.0,2022-07-09,False,Ninguno,24.0,14.0,Patchy rain possible,0,157.63636363636363,10.909090909090908
Loco Bus,4,20,7,90,10,130,10,133,10,143,10,140,10.0,140.0,10.0,134.0,0.0,0.0,0.0,0.0,71.0,930.0,2022-07-09,False,Ninguno,24.0,14.0,Patchy rain possible,0,169.0909090909091,12.909090909090908
Dragon,9,148,10,177,10,181,10,178,10,171,10,183,10.0,178.0,9.0,161.0,0.0,0.0,0.0,0.0,78.0,1377.0,2022-07-09,False,Ninguno,24.0,14.0,Patchy rain possible,0,250.36363636363637,14.181818181818182
Comanche,8,104,9,161,8,157,7,153,7,147,7,149,8.0,170.0,9.0,195.0,0.0,0.0,0.0,0.0,63.0,1236.0,2022-07-09,False,Ninguno,24.0,14.0,Patchy rain possible,0,224.72727272727272,11.454545454545455
Ratón Loroco,41,120,78,226,87,260,82,233,90,257,89,271,88.0,266.0,89.0,271.0,0.0,0.0,0.0,0.0,644.0,1904.0,2022-07-09,False,Ninguno,24.0,14.0,Patchy rain possible,0,346.1818181818182,117.0909090909091
Remolino,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07-09,False,Ninguno,24.0,14.0,Patchy rain possible,0,0.0,0.0
Rascacielos,5,77,7,118,8,142,6,104,6,107,6,106,6.0,105.0,7.0,126.0,0.0,0.0,0.0,0.0,51.0,885.0,2022-07-09,False,Ninguno,24.0,14.0,Patchy rain possible,0,160.9090909090909,9.272727272727273
Tronco Splash,41,112,126,353,128,354,143,377,144,381,140,385,128.0,345.0,143.0,394.0,0.0,0.0,0.0,0.0,993.0,2701.0,2022-07-09,False,Ninguno,24.0,14.0,Patchy rain possible,0,491.09090909090907,180.54545454545453
Bumperazo,4,36,8,123,8,127,8,132,8,134,8,131,8.0,137.0,8.0,133.0,0.0,0.0,0.0,0.0,60.0,953.0,2022-07-09,False,Ninguno,24.0,14.0,Patchy rain possible,0,173.27272727272728,10.909090909090908
Brincanguro,5,89,7,153,7,152,7,159,7,161,7,159,7.0,160.0,7.0,155.0,0.0,0.0,0.0,0.0,54.0,1188.0,2022-07-09,False,Ninguno,24.0,14.0,Patchy rain possible,0,216.0,9.818181818181818
Moto Bala,0,0,0,0,12,140,17,198,15,175,17,202,15.0,177.0,15.0,169.0,0.0,0.0,0.0,0.0,91.0,1061.0,2022-07-09,False,Ninguno,24.0,14.0,Patchy rain possible,0,192.9090909090909,16.545454545454547
Convoy,7,35,11,54,11,84,10,79,10,85,11,104,12.0,130.0,11.0,90.0,0.0,0.0,0.0,0.0,83.0,661.0,2022-07-09,False,Ninguno,24.0,14.0,Patchy rain possible,0,120.18181818181819,15.090909090909092
Bumpercitos,7,27,8,74,9,80,9,97,6,81,8,94,8.0,108.0,8.0,103.0,0.0,0.0,0.0,0.0,63.0,664.0,2022-07-09,False,Ninguno,24.0,14.0,Patchy rain possible,0,120.72727272727273,11.454545454545455
Bici Magica,3,16,9,78,12,121,12,125,12,126,11,119,11.0,112.0,11.0,104.0,0.0,0.0,0.0,0.0,81.0,801.0,2022-07-09,False,Ninguno,24.0,14.0,Patchy rain possible,0,145.63636363636363,14.727272727272727
Polo Norte,10,31,8,45,10,60,10,68,10,62,10,61,11.0,72.0,11.0,71.0,0.0,0.0,0.0,0.0,80.0,470.0,2022-07-09,False,Ninguno,24.0,14.0,Patchy rain possible,0,85.45454545454545,14.545454545454545
Sol De Mi Barrio,1,2,4,42,8,146,7,263,4,90,5,199,3.0,273.0,5.0,195.0,0.0,0.0,0.0,0.0,37.0,1210.0,2022-07-09,False,Ninguno,24.0,14.0,Patchy rain possible,0,220.0,6.7272727272727275
Tifón,4,56,8,120,7,104,8,112,7,103,9,128,8.0,118.0,8.0,119.0,0.0,0.0,0.0,0.0,59.0,860.0,2022-07-09,False,Ninguno,24.0,14.0,Patchy rain possible,0,156.36363636363637,10.727272727272727
Carrusel,7,92,10,250,10,225,10,199,10,258,10,257,10.0,285.0,11.0,257.0,0.0,0.0,0.0,0.0,78.0,1823.0,2022-07-09,False,Ninguno,24.0,14.0,Patchy rain possible,0,331.45454545454544,14.181818181818182
Trencito,2,44,7,172,6,220,7,254,7,258,6,217,6.0,225.0,6.0,226.0,0.0,0.0,0.0,0.0,47.0,1616.0,2022-07-09,False,Ninguno,24.0,14.0,Patchy rain possible,0,293.8181818181818,8.545454545454545
El Revoloteo,4,59,7,149,7,148,7,149,7,148,7,154,7.0,139.0,7.0,151.0,0.0,0.0,0.0,0.0,53.0,1097.0,2022-07-09,False,Ninguno,24.0,14.0,Patchy rain possible,0,199.45454545454547,9.636363636363637
Guerra Pirata,2,21,6,100,7,146,7,138,8,171,8,173,8.0,176.0,8.0,175.0,0.0,0.0,0.0,0.0,54.0,1100.0,2022-07-09,False,Ninguno,24.0,14.0,Patchy rain possible,0,200.0,9.818181818181818
Faro Saltarín,8,64,9,105,9,120,10,127,9,123,9,124,9.0,123.0,9.0,119.0,0.0,0.0,0.0,0.0,72.0,905.0,2022-07-09,False,Ninguno,24.0,14.0,Patchy rain possible,0,164.54545454545453,13.090909090909092
El Relámpago,26,176,33,244,30,229,35,256,34,248,35,279,23.0,168.0,33.0,234.0,0.0,0.0,0.0,0.0,249.0,1834.0,2022-07-09,False,Ninguno,24.0,14.0,Patchy rain possible,0,333.45454545454544,45.27272727272727
Casichoco,5,41,6,104,6,125,7,121,6,96,6,99,6.0,142.0,6.0,132.0,0.0,0.0,0.0,0.0,48.0,860.0,2022-07-09,False,Ninguno,24.0,14.0,Patchy rain possible,0,156.36363636363637,8.727272727272727
