juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,5,55,5,83,9,139,5,84,5,87,5,85,5.0,80.0,5.0,78.0,4.0,56.0,0.0,0.0,48.0,747.0,2022-03-05,False,Ninguno,28.0,11.0,Sunny,0,135.8181818181818,8.727272727272727
Samba Balloon,7,32,8,54,8,108,6,92,8,106,7,107,7.0,101.0,8.0,105.0,6.0,56.0,0.0,0.0,65.0,761.0,2022-03-05,False,Ninguno,28.0,11.0,Sunny,0,138.36363636363637,11.818181818181818
Loco Bus,5,28,10,72,10,84,10,67,10,79,10,75,10.0,78.0,10.0,87.0,10.0,83.0,0.0,0.0,85.0,653.0,2022-03-05,False,Ninguno,28.0,11.0,Sunny,0,118.72727272727273,15.454545454545455
Dragon,5,72,15,220,15,235,11,153,11,161,13,190,13.0,202.0,15.0,232.0,15.0,227.0,0.0,0.0,113.0,1692.0,2022-03-05,False,Ninguno,28.0,11.0,Sunny,0,307.6363636363636,20.545454545454547
Comanche,12,208,12,247,12,237,9,192,10,204,12,244,12.0,248.0,12.0,251.0,10.0,211.0,0.0,0.0,101.0,2042.0,2022-03-05,False,Ninguno,28.0,11.0,Sunny,0,371.27272727272725,18.363636363636363
Ratón Loroco,41,113,78,234,80,244,81,238,79,225,80,246,81.0,231.0,79.0,229.0,80.0,249.0,0.0,0.0,679.0,2009.0,2022-03-05,False,Ninguno,28.0,11.0,Sunny,0,365.27272727272725,123.45454545454545
Remolino,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-05,False,Ninguno,28.0,11.0,Sunny,0,0.0,0.0
Rascacielos,7,103,8,132,8,141,8,142,8,143,8,143,8.0,139.0,8.0,140.0,8.0,137.0,0.0,0.0,71.0,1220.0,2022-03-05,False,Ninguno,28.0,11.0,Sunny,0,221.8181818181818,12.909090909090908
Tronco Splash,42,111,122,324,88,242,125,345,124,312,135,337,132.0,360.0,144.0,391.0,121.0,299.0,0.0,0.0,1033.0,2721.0,2022-03-05,False,Ninguno,28.0,11.0,Sunny,0,494.72727272727275,187.8181818181818
Bumperazo,7,62,7,117,8,131,8,135,6,102,8,134,8.0,131.0,8.0,128.0,8.0,135.0,0.0,0.0,68.0,1075.0,2022-03-05,False,Ninguno,28.0,11.0,Sunny,0,195.45454545454547,12.363636363636363
Brincanguro,6,118,5,113,6,138,6,133,6,139,7,160,6.0,137.0,6.0,141.0,7.0,156.0,0.0,0.0,55.0,1235.0,2022-03-05,False,Ninguno,28.0,11.0,Sunny,0,224.54545454545453,10.0
Moto Bala,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-05,False,Ninguno,28.0,11.0,Sunny,0,0.0,0.0
Convoy,7,23,12,65,10,75,11,93,12,78,12,111,12.0,112.0,12.0,114.0,12.0,78.0,0.0,0.0,100.0,749.0,2022-03-05,False,Ninguno,28.0,11.0,Sunny,0,136.1818181818182,18.181818181818183
Bumpercitos,4,18,6,53,7,87,5,66,7,88,7,88,7.0,91.0,7.0,85.0,7.0,82.0,0.0,0.0,57.0,658.0,2022-03-05,False,Ninguno,28.0,11.0,Sunny,0,119.63636363636364,10.363636363636363
Bici Magica,4,26,11,89,10,109,10,108,9,90,8,85,11.0,122.0,10.0,109.0,10.0,105.0,0.0,0.0,83.0,843.0,2022-03-05,False,Ninguno,28.0,11.0,Sunny,0,153.27272727272728,15.090909090909092
Polo Norte,6,13,8,34,9,55,9,57,7,41,10,63,10.0,63.0,8.0,44.0,11.0,58.0,0.0,0.0,78.0,428.0,2022-03-05,False,Ninguno,28.0,11.0,Sunny,0,77.81818181818181,14.181818181818182
Sol De Mi Barrio,3,14,3,16,5,164,5,218,3,156,3,202,3.0,197.0,3.0,197.0,8.0,241.0,0.0,0.0,36.0,1405.0,2022-03-05,False,Ninguno,28.0,11.0,Sunny,0,255.45454545454547,6.545454545454546
Tifón,0,0,0,0,2,32,8,121,8,119,8,125,9.0,143.0,9.0,140.0,8.0,124.0,0.0,0.0,52.0,804.0,2022-03-05,False,Ninguno,28.0,11.0,Sunny,0,146.1818181818182,9.454545454545455
