juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-02,False,Ninguno,21.0,15.0,Moderate or heavy rain shower,0,0.0,0.0
Samba Balloon,6,59,7,132,7,136,7,136,7,133,7,140,7.0,135.0,7.0,135.0,7.0,135.0,0.0,0.0,62.0,1141.0,2022-10-02,False,Ninguno,21.0,15.0,Moderate or heavy rain shower,0,207.45454545454547,11.272727272727273
Loco Bus,6,51,8,124,9,164,8,152,7,128,7,136,7.0,137.0,8.0,158.0,8.0,129.0,0.0,0.0,68.0,1179.0,2022-10-02,False,Ninguno,21.0,15.0,Moderate or heavy rain shower,0,214.36363636363637,12.363636363636363
Dragon,11,174,13,245,13,148,13,231,13,249,13,252,13.0,239.0,13.0,236.0,13.0,240.0,0.0,0.0,115.0,2014.0,2022-10-02,False,Ninguno,21.0,15.0,Moderate or heavy rain shower,0,366.1818181818182,20.90909090909091
Comanche,9,106,9,202,9,213,8,191,7,164,9,212,9.0,212.0,8.0,189.0,9.0,211.0,0.0,0.0,77.0,1700.0,2022-10-02,False,Ninguno,21.0,15.0,Moderate or heavy rain shower,0,309.09090909090907,14.0
Ratón Loroco,46,138,70,188,82,222,87,235,82,266,72,194,83.0,229.0,81.0,236.0,82.0,233.0,0.0,0.0,685.0,1941.0,2022-10-02,False,Ninguno,21.0,15.0,Moderate or heavy rain shower,0,352.90909090909093,124.54545454545455
Remolino,46,227,72,365,72,377,66,347,72,346,72,355,72.0,373.0,72.0,373.0,72.0,370.0,0.0,0.0,616.0,3133.0,2022-10-02,False,Ninguno,21.0,15.0,Moderate or heavy rain shower,0,569.6363636363636,112.0
Rascacielos,7,96,8,144,9,158,8,143,8,143,8,143,8.0,143.0,8.0,144.0,8.0,144.0,0.0,0.0,72.0,1258.0,2022-10-02,False,Ninguno,21.0,15.0,Moderate or heavy rain shower,0,228.72727272727272,13.090909090909092
Tronco Splash,102,259,151,405,157,416,164,448,180,460,174,470,180.0,477.0,175.0,481.0,171.0,456.0,0.0,0.0,1454.0,3872.0,2022-10-02,False,Ninguno,21.0,15.0,Moderate or heavy rain shower,0,704.0,264.3636363636364
Bumperazo,6,110,7,201,7,200,7,210,7,210,7,203,7.0,205.0,7.0,208.0,7.0,208.0,0.0,0.0,62.0,1755.0,2022-10-02,False,Ninguno,21.0,15.0,Moderate or heavy rain shower,0,319.09090909090907,11.272727272727273
Brincanguro,7,161,7,164,7,161,7,162,7,163,7,161,7.0,163.0,7.0,163.0,7.0,160.0,0.0,0.0,63.0,1458.0,2022-10-02,False,Ninguno,21.0,15.0,Moderate or heavy rain shower,0,265.09090909090907,11.454545454545455
Moto Bala,16,192,17,201,18,214,17,201,18,213,17,204,17.0,204.0,16.0,191.0,17.0,204.0,0.0,0.0,153.0,1824.0,2022-10-02,False,Ninguno,21.0,15.0,Moderate or heavy rain shower,0,331.6363636363636,27.818181818181817
Convoy,10,88,10,129,9,110,10,112,13,153,12,147,11.0,141.0,10.0,119.0,10.0,127.0,0.0,0.0,95.0,1126.0,2022-10-02,False,Ninguno,21.0,15.0,Moderate or heavy rain shower,0,204.72727272727272,17.272727272727273
Bumpercitos,6,62,8,93,8,89,8,92,8,93,8,90,8.0,96.0,8.0,92.0,8.0,91.0,0.0,0.0,70.0,798.0,2022-10-02,False,Ninguno,21.0,15.0,Moderate or heavy rain shower,0,145.0909090909091,12.727272727272727
Bici Magica,5,44,10,109,10,109,10,107,10,113,10,110,10.0,110.0,10.0,108.0,10.0,107.0,0.0,0.0,85.0,917.0,2022-10-02,False,Ninguno,21.0,15.0,Moderate or heavy rain shower,0,166.72727272727272,15.454545454545455
Polo Norte,10,58,10,58,10,63,10,71,9,60,9,53,11.0,67.0,12.0,68.0,11.0,66.0,0.0,0.0,92.0,564.0,2022-10-02,False,Ninguno,21.0,15.0,Moderate or heavy rain shower,0,102.54545454545455,16.727272727272727
Sol De Mi Barrio,5,53,12,126,3,315,3,295,3,275,3,292,3.0,279.0,3.0,289.0,3.0,318.0,0.0,0.0,38.0,2242.0,2022-10-02,False,Ninguno,21.0,15.0,Moderate or heavy rain shower,0,407.6363636363636,6.909090909090909
Tifón,8,117,9,134,9,132,9,132,9,133,9,135,9.0,130.0,9.0,131.0,9.0,133.0,0.0,0.0,80.0,1177.0,2022-10-02,False,Ninguno,21.0,15.0,Moderate or heavy rain shower,0,214.0,14.545454545454545
Carrusel,7,175,8,245,8,232,7,262,7,279,7,215,7.0,190.0,7.0,240.0,8.0,278.0,0.0,0.0,66.0,2116.0,2022-10-02,False,Ninguno,21.0,15.0,Moderate or heavy rain shower,0,384.72727272727275,12.0
Trencito,5,132,7,260,7,242,7,266,7,254,7,280,7.0,283.0,7.0,275.0,7.0,263.0,0.0,0.0,61.0,2255.0,2022-10-02,False,Ninguno,21.0,15.0,Moderate or heavy rain shower,0,410.0,11.090909090909092
El Revoloteo,7,134,7,158,7,161,7,160,7,157,7,159,7.0,156.0,7.0,158.0,7.0,157.0,0.0,0.0,63.0,1400.0,2022-10-02,False,Ninguno,21.0,15.0,Moderate or heavy rain shower,0,254.54545454545453,11.454545454545455
Guerra Pirata,7,50,8,89,8,144,8,169,8,169,8,148,9.0,178.0,8.0,149.0,9.0,162.0,0.0,0.0,73.0,1258.0,2022-10-02,False,Ninguno,21.0,15.0,Moderate or heavy rain shower,0,228.72727272727272,13.272727272727273
Faro Saltarín,6,58,10,127,10,131,10,128,10,129,10,127,10.0,130.0,10.0,127.0,10.0,123.0,0.0,0.0,86.0,1080.0,2022-10-02,False,Ninguno,21.0,15.0,Moderate or heavy rain shower,0,196.36363636363637,15.636363636363637
El Relámpago,12,96,34,276,34,264,36,283,36,299,34,288,33.0,288.0,27.0,223.0,34.0,278.0,0.0,0.0,280.0,2295.0,2022-10-02,False,Ninguno,21.0,15.0,Moderate or heavy rain shower,0,417.27272727272725,50.90909090909091
