juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,5,23,5,48,6,104,6,81,5,42,5,50,6.0,35.0,5.0,52.0,0.0,0.0,0.0,0.0,43.0,435.0,2022-11-10,False,Ninguno,22.0,13.0,Moderate rain at times,0,79.0909090909091,7.818181818181818
Samba Balloon,3,9,7,61,6,93,7,44,7,82,6,71,5.0,40.0,6.0,50.0,0.0,0.0,0.0,0.0,47.0,450.0,2022-11-10,False,Ninguno,22.0,13.0,Moderate rain at times,0,81.81818181818181,8.545454545454545
Loco Bus,6,45,7,58,10,111,7,90,7,94,9,94,9.0,96.0,9.0,59.0,0.0,0.0,0.0,0.0,64.0,647.0,2022-11-10,False,Ninguno,22.0,13.0,Moderate rain at times,0,117.63636363636364,11.636363636363637
Dragon,15,246,15,285,15,281,15,279,15,274,15,275,15.0,275.0,15.0,136.0,0.0,0.0,0.0,0.0,120.0,2051.0,2022-11-10,False,Ninguno,22.0,13.0,Moderate rain at times,0,372.90909090909093,21.818181818181817
Comanche,10,137,11,246,12,259,9,200,9,199,10,226,9.0,197.0,6.0,70.0,0.0,0.0,0.0,0.0,76.0,1534.0,2022-11-10,False,Ninguno,22.0,13.0,Moderate rain at times,0,278.90909090909093,13.818181818181818
Ratón Loroco,56,166,91,267,88,271,62,185,71,220,90,262,66.0,195.0,92.0,280.0,0.0,0.0,0.0,0.0,616.0,1846.0,2022-11-10,False,Ninguno,22.0,13.0,Moderate rain at times,0,335.6363636363636,112.0
Remolino,46,219,66,348,72,375,60,315,72,373,72,377,72.0,393.0,56.0,270.0,0.0,0.0,0.0,0.0,516.0,2670.0,2022-11-10,False,Ninguno,22.0,13.0,Moderate rain at times,0,485.45454545454544,93.81818181818181
Rascacielos,0,0,5,90,9,160,8,143,9,161,9,160,9.0,161.0,9.0,160.0,0.0,0.0,0.0,0.0,58.0,1035.0,2022-11-10,False,Ninguno,22.0,13.0,Moderate rain at times,0,188.1818181818182,10.545454545454545
Tronco Splash,72,201,123,352,134,400,108,300,134,362,136,388,133.0,348.0,108.0,276.0,0.0,0.0,0.0,0.0,948.0,2627.0,2022-11-10,False,Ninguno,22.0,13.0,Moderate rain at times,0,477.6363636363636,172.36363636363637
Bumperazo,7,130,7,182,7,190,7,185,7,189,7,179,7.0,185.0,7.0,196.0,0.0,0.0,0.0,0.0,56.0,1436.0,2022-11-10,False,Ninguno,22.0,13.0,Moderate rain at times,0,261.09090909090907,10.181818181818182
