juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,0,0,5,16,6,33,6,35,8,27,7,40,5.0,19.0,9.0,31.0,0.0,0.0,0.0,0.0,46.0,201.0,2022-02-10,False,Ninguno,26.0,12.0,Patchy rain possible,0,36.54545454545455,8.363636363636363
Samba Balloon,0,0,3,11,5,10,6,23,6,29,8,34,6.0,31.0,9.0,25.0,0.0,0.0,0.0,0.0,43.0,163.0,2022-02-10,False,Ninguno,26.0,12.0,Patchy rain possible,0,29.636363636363637,7.818181818181818
Loco Bus,0,0,6,40,9,41,8,65,8,49,9,66,10.0,46.0,7.0,24.0,0.0,0.0,0.0,0.0,57.0,331.0,2022-02-10,False,Ninguno,26.0,12.0,Patchy rain possible,0,60.18181818181818,10.363636363636363
Dragon,0,0,5,27,11,86,7,60,11,72,7,32,11.0,65.0,10.0,55.0,0.0,0.0,0.0,0.0,62.0,397.0,2022-02-10,False,Ninguno,26.0,12.0,Patchy rain possible,0,72.18181818181819,11.272727272727273
Comanche,0,0,6,49,7,67,9,74,10,67,8,60,7.0,71.0,8.0,56.0,0.0,0.0,0.0,0.0,55.0,444.0,2022-02-10,False,Ninguno,26.0,12.0,Patchy rain possible,0,80.72727272727273,10.0
Ratón Loroco,0,0,30,79,28,75,38,101,42,109,29,76,46.0,117.0,30.0,67.0,0.0,0.0,0.0,0.0,243.0,624.0,2022-02-10,False,Ninguno,26.0,12.0,Patchy rain possible,0,113.45454545454545,44.18181818181818
Remolino,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-10,False,Ninguno,26.0,12.0,Patchy rain possible,0,0.0,0.0
Rascacielos,0,0,4,13,4,22,2,10,6,45,4,43,0.0,0.0,4.0,53.0,0.0,0.0,0.0,0.0,24.0,186.0,2022-02-10,False,Ninguno,26.0,12.0,Patchy rain possible,0,33.81818181818182,4.363636363636363
Tronco Splash,0,0,0,0,0,0,0,0,54,146,66,159,59.0,134.0,33.0,76.0,0.0,0.0,0.0,0.0,212.0,515.0,2022-02-10,False,Ninguno,26.0,12.0,Patchy rain possible,0,93.63636363636364,38.54545454545455
Bumperazo,0,0,6,75,6,50,7,94,8,79,8,89,8.0,121.0,8.0,124.0,0.0,0.0,0.0,0.0,51.0,632.0,2022-02-10,False,Ninguno,26.0,12.0,Patchy rain possible,0,114.9090909090909,9.272727272727273
Brincanguro,0,0,5,20,7,86,6,61,7,108,4,55,7.0,73.0,6.0,77.0,0.0,0.0,0.0,0.0,42.0,480.0,2022-02-10,False,Ninguno,26.0,12.0,Patchy rain possible,0,87.27272727272727,7.636363636363637
Moto Bala,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-10,False,Ninguno,26.0,12.0,Patchy rain possible,0,0.0,0.0
Convoy,0,0,4,10,6,25,13,44,12,33,11,27,15.0,62.0,12.0,33.0,0.0,0.0,0.0,0.0,73.0,234.0,2022-02-10,False,Ninguno,26.0,12.0,Patchy rain possible,0,42.54545454545455,13.272727272727273
Bumpercitos,0,0,3,8,8,36,8,27,9,33,9,33,8.0,59.0,7.0,35.0,0.0,0.0,0.0,0.0,52.0,231.0,2022-02-10,False,Ninguno,26.0,12.0,Patchy rain possible,0,42.0,9.454545454545455
Bici Magica,0,0,5,21,6,24,6,24,6,27,9,30,7.0,37.0,8.0,55.0,0.0,0.0,0.0,0.0,47.0,218.0,2022-02-10,False,Ninguno,26.0,12.0,Patchy rain possible,0,39.63636363636363,8.545454545454545
Polo Norte,0,0,9,15,6,21,6,21,7,22,8,29,6.0,19.0,10.0,41.0,0.0,0.0,0.0,0.0,52.0,168.0,2022-02-10,False,Ninguno,26.0,12.0,Patchy rain possible,0,30.545454545454547,9.454545454545455
Sol De Mi Barrio,0,0,3,12,6,37,10,65,7,34,8,68,9.0,51.0,8.0,41.0,0.0,0.0,0.0,0.0,51.0,308.0,2022-02-10,False,Ninguno,26.0,12.0,Patchy rain possible,0,56.0,9.272727272727273
Tifón,0,0,4,30,7,52,7,50,7,53,7,54,7.0,92.0,7.0,97.0,0.0,0.0,0.0,0.0,46.0,428.0,2022-02-10,False,Ninguno,26.0,12.0,Patchy rain possible,0,77.81818181818181,8.363636363636363
Carrusel,0,0,2,5,8,50,9,38,11,46,10,65,8.0,64.0,6.0,50.0,0.0,0.0,0.0,0.0,54.0,318.0,2022-02-10,False,Ninguno,26.0,12.0,Patchy rain possible,0,57.81818181818182,9.818181818181818
Trencito,0,0,5,33,7,94,7,115,7,104,6,96,7.0,133.0,7.0,71.0,0.0,0.0,0.0,0.0,46.0,646.0,2022-02-10,False,Ninguno,26.0,12.0,Patchy rain possible,0,117.45454545454545,8.363636363636363
El Revoloteo,0,0,4,33,8,68,4,53,8,76,6,79,7.0,71.0,8.0,54.0,0.0,0.0,0.0,0.0,45.0,434.0,2022-02-10,False,Ninguno,26.0,12.0,Patchy rain possible,0,78.9090909090909,8.181818181818182
Guerra Pirata,0,0,3,27,6,33,5,83,8,104,7,47,5.0,78.0,7.0,98.0,0.0,0.0,0.0,0.0,41.0,470.0,2022-02-10,False,Ninguno,26.0,12.0,Patchy rain possible,0,85.45454545454545,7.454545454545454
Faro Saltarín,0,0,2,11,8,35,8,80,10,51,8,45,9.0,61.0,9.0,80.0,0.0,0.0,0.0,0.0,54.0,363.0,2022-02-10,False,Ninguno,26.0,12.0,Patchy rain possible,0,66.0,9.818181818181818
El Relámpago,0,0,9,51,12,77,9,54,14,97,12,71,17.0,110.0,17.0,121.0,0.0,0.0,0.0,0.0,90.0,581.0,2022-02-10,False,Ninguno,26.0,12.0,Patchy rain possible,0,105.63636363636364,16.363636363636363
Casichoco,0,0,2,10,8,27,4,14,6,18,7,26,6.0,32.0,6.0,32.0,0.0,0.0,0.0,0.0,39.0,159.0,2022-02-10,False,Ninguno,26.0,12.0,Patchy rain possible,0,28.90909090909091,7.090909090909091
