juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,5,13,8,29,5,40,7,32,6,25,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,148.0,2022-11-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,26.90909090909091,6.181818181818182
Samba Balloon,4,15,6,48,7,55,6,56,5,10,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,186.0,2022-11-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,33.81818181818182,5.2727272727272725
Loco Bus,7,24,8,70,8,57,11,83,10,60,5,29,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,331.0,2022-11-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,60.18181818181818,9.272727272727273
Dragon,12,131,14,211,15,260,15,217,7,60,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,879.0,2022-11-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,159.8181818181818,11.454545454545455
Comanche,5,109,9,205,11,253,11,188,4,83,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,838.0,2022-11-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,152.36363636363637,7.2727272727272725
Ratón Loroco,21,60,92,282,88,259,89,256,88,261,26,75,0.0,0.0,20.0,57.0,0.0,0.0,0.0,0.0,424.0,1250.0,2022-11-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,227.27272727272728,77.0909090909091
Remolino,32,157,0,0,0,0,0,0,0,0,56,302,20.0,97.0,68.0,335.0,0.0,0.0,0.0,0.0,176.0,891.0,2022-11-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,162.0,32.0
Rascacielos,7,92,9,154,9,160,9,160,9,160,3,48,3.0,53.0,7.0,102.0,0.0,0.0,0.0,0.0,56.0,929.0,2022-11-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,168.9090909090909,10.181818181818182
Tronco Splash,56,158,118,341,133,370,128,314,130,365,72,191,68.0,193.0,66.0,187.0,0.0,0.0,0.0,0.0,771.0,2119.0,2022-11-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,385.27272727272725,140.1818181818182
Bumperazo,7,191,7,208,7,193,7,192,7,165,4,108,0.0,0.0,7.0,203.0,0.0,0.0,0.0,0.0,46.0,1260.0,2022-11-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,229.0909090909091,8.363636363636363
Brincanguro,5,62,7,165,7,163,7,158,7,158,5,105,2.0,22.0,6.0,83.0,0.0,0.0,0.0,0.0,46.0,916.0,2022-11-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,166.54545454545453,8.363636363636363
Moto Bala,14,162,18,209,18,210,18,213,18,213,6,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,1077.0,2022-11-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,195.8181818181818,16.727272727272727
Convoy,3,5,7,28,15,61,13,65,8,23,6,19,3.0,10.0,6.0,13.0,0.0,0.0,0.0,0.0,61.0,224.0,2022-11-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,40.72727272727273,11.090909090909092
Bumpercitos,1,3,7,20,9,47,9,67,9,40,4,15,4.0,18.0,3.0,27.0,0.0,0.0,0.0,0.0,46.0,237.0,2022-11-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,43.09090909090909,8.363636363636363
Bici Magica,5,31,7,29,8,46,8,36,6,37,5,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,218.0,2022-11-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,39.63636363636363,7.090909090909091
Polo Norte,4,11,9,28,10,44,13,50,12,57,4,9,4.0,8.0,2.0,5.0,0.0,0.0,0.0,0.0,58.0,212.0,2022-11-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,38.54545454545455,10.545454545454545
Sol De Mi Barrio,3,13,8,73,12,136,12,164,5,143,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,529.0,2022-11-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,96.18181818181819,7.2727272727272725
Tifón,1,14,5,70,10,156,10,156,10,144,6,88,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,44.0,636.0,2022-11-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,115.63636363636364,8.0
Carrusel,9,55,5,28,9,61,11,94,11,73,8,57,8.0,51.0,8.0,34.0,0.0,0.0,0.0,0.0,69.0,453.0,2022-11-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,82.36363636363636,12.545454545454545
Trencito,4,55,8,196,8,225,8,168,8,207,3,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,914.0,2022-11-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,166.1818181818182,7.090909090909091
El Revoloteo,5,100,8,165,8,170,8,179,8,163,5,111,8.0,84.0,8.0,154.0,0.0,0.0,0.0,0.0,58.0,1126.0,2022-11-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,204.72727272727272,10.545454545454545
Guerra Pirata,5,34,7,96,8,90,7,104,7,81,6,93,3.0,16.0,3.0,38.0,0.0,0.0,0.0,0.0,46.0,552.0,2022-11-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,100.36363636363636,8.363636363636363
Faro Saltarín,5,18,12,111,12,140,12,126,12,137,9,95,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,644.0,2022-11-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,117.0909090909091,12.0
El Relámpago,14,95,36,296,31,260,33,257,34,264,11,83,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,160.0,1259.0,2022-11-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,228.9090909090909,29.09090909090909
Casichoco,1,2,4,18,11,42,8,48,8,43,6,34,5.0,54.0,6.0,23.0,0.0,0.0,0.0,0.0,49.0,264.0,2022-11-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,48.0,8.909090909090908
