juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,4,19,4,71,4,67,4,66,4,64,4,55,4.0,65.0,7.0,45.0,0.0,0.0,0.0,0.0,35.0,452.0,2022-11-11,False,Ninguno,23.0,13.0,Overcast,0,82.18181818181819,6.363636363636363
Samba Balloon,2,7,5,51,6,90,6,86,6,67,6,79,5.0,56.0,7.0,51.0,0.0,0.0,0.0,0.0,43.0,487.0,2022-11-11,False,Ninguno,23.0,13.0,Overcast,0,88.54545454545455,7.818181818181818
Loco Bus,7,50,8,81,11,159,8,100,11,116,7,103,10.0,127.0,5.0,48.0,0.0,0.0,0.0,0.0,67.0,784.0,2022-11-11,False,Ninguno,23.0,13.0,Overcast,0,142.54545454545453,12.181818181818182
Dragon,14,208,15,280,15,279,15,267,15,240,15,281,15.0,261.0,15.0,164.0,0.0,0.0,0.0,0.0,119.0,1980.0,2022-11-11,False,Ninguno,23.0,13.0,Overcast,0,360.0,21.636363636363637
Comanche,5,49,10,201,10,231,7,138,8,186,9,199,8.0,168.0,9.0,150.0,0.0,0.0,0.0,0.0,66.0,1322.0,2022-11-11,False,Ninguno,23.0,13.0,Overcast,0,240.36363636363637,12.0
Ratón Loroco,36,107,66,206,82,258,72,216,82,258,82,258,87.0,261.0,87.0,262.0,0.0,0.0,0.0,0.0,594.0,1826.0,2022-11-11,False,Ninguno,23.0,13.0,Overcast,0,332.0,108.0
Remolino,36,153,72,375,66,350,56,308,72,390,72,392,72.0,391.0,61.0,307.0,0.0,0.0,0.0,0.0,507.0,2666.0,2022-11-11,False,Ninguno,23.0,13.0,Overcast,0,484.72727272727275,92.18181818181819
Rascacielos,6,105,8,144,8,143,8,143,8,142,8,143,8.0,142.0,8.0,144.0,0.0,0.0,0.0,0.0,62.0,1106.0,2022-11-11,False,Ninguno,23.0,13.0,Overcast,0,201.0909090909091,11.272727272727273
Tronco Splash,72,205,139,395,137,389,137,379,138,409,57,163,0.0,0.0,142.0,398.0,0.0,0.0,0.0,0.0,822.0,2338.0,2022-11-11,False,Ninguno,23.0,13.0,Overcast,0,425.09090909090907,149.45454545454547
Bumperazo,7,188,7,165,7,190,7,188,7,172,7,178,7.0,188.0,7.0,182.0,0.0,0.0,0.0,0.0,56.0,1451.0,2022-11-11,False,Ninguno,23.0,13.0,Overcast,0,263.8181818181818,10.181818181818182
