juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,10,43,8,70,5,85,5,83,5,88,5,81,5.0,88.0,6.0,93.0,7.0,83.0,0.0,0.0,56.0,714.0,2022-03-26,False,Ninguno,26.0,13.0,Cloudy,0,129.8181818181818,10.181818181818182
Samba Balloon,6,26,8,78,7,79,7,110,8,112,9,100,7.0,99.0,6.0,75.0,8.0,77.0,0.0,0.0,66.0,756.0,2022-03-26,False,Ninguno,26.0,13.0,Cloudy,0,137.45454545454547,12.0
Loco Bus,6,29,10,71,10,81,12,92,11,84,11,82,10.0,75.0,10.0,85.0,8.0,59.0,0.0,0.0,88.0,658.0,2022-03-26,False,Ninguno,26.0,13.0,Cloudy,0,119.63636363636364,16.0
Dragon,8,91,10,156,15,231,12,205,11,178,13,215,12.0,191.0,14.0,212.0,14.0,214.0,0.0,0.0,109.0,1693.0,2022-03-26,False,Ninguno,26.0,13.0,Cloudy,0,307.8181818181818,19.818181818181817
Comanche,5,80,10,207,10,212,10,208,10,210,11,233,10.0,210.0,9.0,188.0,9.0,178.0,0.0,0.0,84.0,1726.0,2022-03-26,False,Ninguno,26.0,13.0,Cloudy,0,313.8181818181818,15.272727272727273
Ratón Loroco,45,124,64,182,72,216,74,206,74,220,77,219,80.0,254.0,78.0,234.0,82.0,244.0,0.0,0.0,646.0,1899.0,2022-03-26,False,Ninguno,26.0,13.0,Cloudy,0,345.27272727272725,117.45454545454545
Remolino,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-26,False,Ninguno,26.0,13.0,Cloudy,0,0.0,0.0
Rascacielos,5,50,8,133,7,121,9,161,8,140,7,124,7.0,123.0,8.0,137.0,8.0,142.0,0.0,0.0,67.0,1131.0,2022-03-26,False,Ninguno,26.0,13.0,Cloudy,0,205.63636363636363,12.181818181818182
Tronco Splash,50,122,123,331,121,306,119,296,119,305,124,325,126.0,329.0,114.0,302.0,114.0,286.0,0.0,0.0,1010.0,2602.0,2022-03-26,False,Ninguno,26.0,13.0,Cloudy,0,473.09090909090907,183.63636363636363
Bumperazo,5,69,7,112,8,128,8,128,8,132,8,128,8.0,127.0,8.0,136.0,8.0,129.0,0.0,0.0,68.0,1089.0,2022-03-26,False,Ninguno,26.0,13.0,Cloudy,0,198.0,12.363636363636363
Brincanguro,6,109,7,158,7,157,7,166,6,132,7,164,7.0,160.0,7.0,160.0,8.0,182.0,0.0,0.0,62.0,1388.0,2022-03-26,False,Ninguno,26.0,13.0,Cloudy,0,252.36363636363637,11.272727272727273
Moto Bala,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-26,False,Ninguno,26.0,13.0,Cloudy,0,0.0,0.0
Convoy,13,31,11,54,11,79,11,98,9,67,9,59,12.0,120.0,9.0,79.0,10.0,71.0,0.0,0.0,95.0,658.0,2022-03-26,False,Ninguno,26.0,13.0,Cloudy,0,119.63636363636364,17.272727272727273
Bumpercitos,7,42,7,80,7,79,7,79,6,74,8,96,7.0,88.0,8.0,96.0,8.0,99.0,0.0,0.0,65.0,733.0,2022-03-26,False,Ninguno,26.0,13.0,Cloudy,0,133.27272727272728,11.818181818181818
Bici Magica,7,31,11,81,10,97,10,109,10,105,10,102,10.0,109.0,10.0,111.0,8.0,66.0,0.0,0.0,86.0,811.0,2022-03-26,False,Ninguno,26.0,13.0,Cloudy,0,147.45454545454547,15.636363636363637
Polo Norte,8,22,9,46,8,37,10,53,10,46,10,50,9.0,41.0,10.0,45.0,10.0,48.0,0.0,0.0,84.0,388.0,2022-03-26,False,Ninguno,26.0,13.0,Cloudy,0,70.54545454545455,15.272727272727273
Sol De Mi Barrio,3,7,6,51,6,111,5,95,4,227,5,190,9.0,154.0,9.0,124.0,8.0,128.0,0.0,0.0,55.0,1087.0,2022-03-26,False,Ninguno,26.0,13.0,Cloudy,0,197.63636363636363,10.0
Tifón,5,74,8,122,8,119,8,124,8,125,8,126,8.0,128.0,9.0,139.0,9.0,143.0,0.0,0.0,71.0,1100.0,2022-03-26,False,Ninguno,26.0,13.0,Cloudy,0,200.0,12.909090909090908
Carrusel,9,50,10,92,10,177,7,128,9,122,7,159,8.0,150.0,8.0,196.0,6.0,166.0,0.0,0.0,74.0,1240.0,2022-03-26,False,Ninguno,26.0,13.0,Cloudy,0,225.45454545454547,13.454545454545455
Trencito,5,68,7,134,8,155,9,186,6,116,8,152,6.0,108.0,9.0,183.0,8.0,143.0,0.0,0.0,66.0,1245.0,2022-03-26,False,Ninguno,26.0,13.0,Cloudy,0,226.36363636363637,12.0
El Revoloteo,6,107,8,167,8,170,8,166,8,170,8,170,8.0,170.0,8.0,175.0,8.0,176.0,0.0,0.0,70.0,1471.0,2022-03-26,False,Ninguno,26.0,13.0,Cloudy,0,267.45454545454544,12.727272727272727
Guerra Pirata,3,15,7,74,7,143,7,125,7,156,7,152,7.0,157.0,7.0,150.0,7.0,153.0,0.0,0.0,59.0,1125.0,2022-03-26,False,Ninguno,26.0,13.0,Cloudy,0,204.54545454545453,10.727272727272727
Faro Saltarín,8,69,12,124,12,119,12,121,11,109,12,119,11.0,101.0,11.0,111.0,12.0,114.0,0.0,0.0,101.0,987.0,2022-03-26,False,Ninguno,26.0,13.0,Cloudy,0,179.45454545454547,18.363636363636363
El Relámpago,12,89,20,149,17,129,30,225,36,258,36,281,33.0,257.0,34.0,269.0,30.0,242.0,0.0,0.0,248.0,1899.0,2022-03-26,False,Ninguno,26.0,13.0,Cloudy,0,345.27272727272725,45.09090909090909
Casichoco,4,15,7,83,5,84,4,104,5,139,6,101,7.0,116.0,4.0,93.0,5.0,109.0,0.0,0.0,47.0,844.0,2022-03-26,False,Ninguno,26.0,13.0,Cloudy,0,153.45454545454547,8.545454545454545
