juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,4,15,6,70,8,77,7,106,7,96,7,54,7.0,92.0,8.0,43.0,0.0,0.0,0.0,0.0,54.0,553.0,2022-06-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,100.54545454545455,9.818181818181818
Samba Balloon,2,4,7,62,8,96,8,123,8,113,5,47,8.0,67.0,8.0,66.0,0.0,0.0,0.0,0.0,54.0,578.0,2022-06-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,105.0909090909091,9.818181818181818
Loco Bus,3,23,9,93,9,120,9,144,7,79,9,104,9.0,102.0,9.0,97.0,0.0,0.0,0.0,0.0,64.0,762.0,2022-06-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,138.54545454545453,11.636363636363637
Dragon,9,96,12,216,10,181,8,148,9,161,10,177,13.0,229.0,13.0,220.0,0.0,0.0,0.0,0.0,84.0,1428.0,2022-06-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,259.6363636363636,15.272727272727273
Comanche,4,54,10,191,10,209,10,206,10,208,10,201,10.0,197.0,10.0,196.0,0.0,0.0,0.0,0.0,74.0,1462.0,2022-06-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,265.8181818181818,13.454545454545455
Ratón Loroco,35,107,82,250,81,236,90,247,59,161,83,242,86.0,253.0,88.0,265.0,0.0,0.0,0.0,0.0,604.0,1761.0,2022-06-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,320.1818181818182,109.81818181818181
Remolino,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-06-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,0.0,0.0
Rascacielos,6,44,8,140,8,139,7,123,8,142,8,144,8.0,139.0,8.0,140.0,0.0,0.0,0.0,0.0,61.0,1011.0,2022-06-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,183.8181818181818,11.090909090909092
Tronco Splash,32,99,84,214,144,373,134,357,124,320,128,319,126.0,328.0,108.0,289.0,0.0,0.0,0.0,0.0,880.0,2299.0,2022-06-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,418.0,160.0
Bumperazo,0,0,7,114,7,106,8,123,8,125,8,131,7.0,108.0,8.0,133.0,0.0,0.0,0.0,0.0,53.0,840.0,2022-06-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,152.72727272727272,9.636363636363637
Brincanguro,0,0,9,201,8,179,8,184,8,188,8,177,8.0,182.0,8.0,180.0,0.0,0.0,0.0,0.0,57.0,1291.0,2022-06-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,234.72727272727272,10.363636363636363
Moto Bala,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-06-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,0.0,0.0
Convoy,5,13,8,43,12,58,12,80,11,57,9,50,7.0,48.0,10.0,103.0,0.0,0.0,0.0,0.0,74.0,452.0,2022-06-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,82.18181818181819,13.454545454545455
Bumpercitos,3,14,8,51,8,99,7,89,7,79,7,82,8.0,101.0,8.0,105.0,0.0,0.0,0.0,0.0,56.0,620.0,2022-06-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,112.72727272727273,10.181818181818182
Bici Magica,6,25,7,39,7,66,9,103,8,82,9,85,10.0,95.0,10.0,105.0,0.0,0.0,0.0,0.0,66.0,600.0,2022-06-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,109.0909090909091,12.0
Polo Norte,7,23,9,43,9,52,10,62,9,54,9,58,9.0,46.0,9.0,52.0,0.0,0.0,0.0,0.0,71.0,390.0,2022-06-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,70.9090909090909,12.909090909090908
Sol De Mi Barrio,0,0,10,58,11,129,11,155,10,188,5,212,7.0,167.0,7.0,209.0,0.0,0.0,0.0,0.0,61.0,1118.0,2022-06-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,203.27272727272728,11.090909090909092
Tifón,7,72,9,139,9,139,9,139,9,136,7,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,729.0,2022-06-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,132.54545454545453,9.090909090909092
Carrusel,5,14,9,116,10,145,9,93,8,105,9,130,10.0,110.0,7.0,97.0,0.0,0.0,0.0,0.0,67.0,810.0,2022-06-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,147.27272727272728,12.181818181818182
Trencito,4,48,7,188,7,229,7,241,7,240,8,253,6.0,207.0,7.0,223.0,0.0,0.0,0.0,0.0,53.0,1629.0,2022-06-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,296.1818181818182,9.636363636363637
El Revoloteo,5,88,7,138,7,134,7,138,8,156,7,135,7.0,138.0,7.0,138.0,0.0,0.0,0.0,0.0,55.0,1065.0,2022-06-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,193.63636363636363,10.0
Guerra Pirata,3,21,8,102,7,141,8,168,8,154,8,131,8.0,170.0,8.0,162.0,0.0,0.0,0.0,0.0,58.0,1049.0,2022-06-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,190.72727272727272,10.545454545454545
Faro Saltarín,7,64,10,118,12,143,12,160,12,149,12,144,12.0,142.0,11.0,117.0,0.0,0.0,0.0,0.0,88.0,1037.0,2022-06-04,False,Ninguno,21.0,16.0,Moderate or heavy rain shower,0,188.54545454545453,16.0
