juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,3,11,7,38,7,94,4,62,7,21,6,28,4.0,15.0,5.0,24.0,0.0,0.0,0.0,0.0,43.0,293.0,2022-12-14,False,Ninguno,24.0,12.0,Partly cloudy,0,53.27272727272727,7.818181818181818
Samba Balloon,2,5,6,34,8,54,8,68,6,20,6,46,5.0,15.0,7.0,42.0,0.0,0.0,0.0,0.0,48.0,284.0,2022-12-14,False,Ninguno,24.0,12.0,Partly cloudy,0,51.63636363636363,8.727272727272727
Loco Bus,3,15,9,62,9,71,9,63,9,79,10,75,7.0,27.0,7.0,38.0,0.0,0.0,0.0,0.0,63.0,430.0,2022-12-14,False,Ninguno,24.0,12.0,Partly cloudy,0,78.18181818181819,11.454545454545455
Dragon,7,84,13,221,16,276,16,145,16,252,17,285,15.0,260.0,16.0,289.0,0.0,0.0,0.0,0.0,116.0,1812.0,2022-12-14,False,Ninguno,24.0,12.0,Partly cloudy,0,329.45454545454544,21.09090909090909
Comanche,6,77,11,186,10,209,6,116,10,170,10,112,9.0,146.0,9.0,177.0,0.0,0.0,0.0,0.0,71.0,1193.0,2022-12-14,False,Ninguno,24.0,12.0,Partly cloudy,0,216.9090909090909,12.909090909090908
Ratón Loroco,16,44,51,149,92,268,86,241,71,196,72,191,80.0,222.0,84.0,219.0,0.0,0.0,0.0,0.0,552.0,1530.0,2022-12-14,False,Ninguno,24.0,12.0,Partly cloudy,0,278.1818181818182,100.36363636363636
Remolino,0,0,36,196,72,293,72,311,72,281,72,243,72.0,293.0,46.0,175.0,0.0,0.0,0.0,0.0,442.0,1792.0,2022-12-14,False,Ninguno,24.0,12.0,Partly cloudy,0,325.8181818181818,80.36363636363636
Rascacielos,4,45,8,131,9,149,9,145,9,139,8,108,9.0,117.0,9.0,112.0,0.0,0.0,0.0,0.0,65.0,946.0,2022-12-14,False,Ninguno,24.0,12.0,Partly cloudy,0,172.0,11.818181818181818
Tronco Splash,9,23,72,203,103,292,96,249,107,278,72,174,96.0,240.0,61.0,159.0,0.0,0.0,0.0,0.0,616.0,1618.0,2022-12-14,False,Ninguno,24.0,12.0,Partly cloudy,0,294.1818181818182,112.0
Bumperazo,4,44,8,121,8,167,8,188,9,163,6,153,8.0,198.0,8.0,180.0,0.0,0.0,0.0,0.0,59.0,1214.0,2022-12-14,False,Ninguno,24.0,12.0,Partly cloudy,0,220.72727272727272,10.727272727272727
