juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,12,113,6,100,6,100,6,99,6,108,6,96,6.0,96.0,7.0,115.0,6.0,105.0,0.0,0.0,61.0,932.0,2022-04-14,False,Ninguno,29.0,17.0,Moderate rain at times,0,169.45454545454547,11.090909090909092
Samba Balloon,11,108,7,100,8,137,8,137,7,106,7,107,6.0,98.0,7.0,115.0,7.0,104.0,0.0,0.0,68.0,1012.0,2022-04-14,False,Ninguno,29.0,17.0,Moderate rain at times,0,184.0,12.363636363636363
Loco Bus,15,84,10,75,10,81,9,86,10,78,10,79,10.0,75.0,9.0,78.0,9.0,73.0,0.0,0.0,92.0,709.0,2022-04-14,False,Ninguno,29.0,17.0,Moderate rain at times,0,128.9090909090909,16.727272727272727
Dragon,14,184,11,183,11,201,11,202,10,180,10,168,11.0,187.0,13.0,233.0,12.0,206.0,0.0,0.0,103.0,1744.0,2022-04-14,False,Ninguno,29.0,17.0,Moderate rain at times,0,317.09090909090907,18.727272727272727
Comanche,14,285,10,210,10,213,10,214,10,215,10,208,6.0,127.0,9.0,192.0,11.0,238.0,0.0,0.0,90.0,1902.0,2022-04-14,False,Ninguno,29.0,17.0,Moderate rain at times,0,345.8181818181818,16.363636363636363
Ratón Loroco,128,398,87,273,82,252,83,247,84,255,83,247,82.0,263.0,81.0,244.0,86.0,267.0,0.0,0.0,796.0,2446.0,2022-04-14,False,Ninguno,29.0,17.0,Moderate rain at times,0,444.72727272727275,144.72727272727272
Remolino,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-14,False,Ninguno,29.0,17.0,Moderate rain at times,0,0.0,0.0
Rascacielos,15,253,8,137,8,141,8,141,8,143,8,140,8.0,137.0,8.0,141.0,8.0,139.0,0.0,0.0,79.0,1372.0,2022-04-14,False,Ninguno,29.0,17.0,Moderate rain at times,0,249.45454545454547,14.363636363636363
Tronco Splash,197,530,132,367,144,419,135,377,140,393,121,343,92.0,257.0,133.0,356.0,134.0,356.0,0.0,0.0,1228.0,3398.0,2022-04-14,False,Ninguno,29.0,17.0,Moderate rain at times,0,617.8181818181819,223.27272727272728
Bumperazo,14,206,8,179,8,176,8,181,8,179,8,179,8.0,187.0,8.0,180.0,8.0,194.0,0.0,0.0,78.0,1661.0,2022-04-14,False,Ninguno,29.0,17.0,Moderate rain at times,0,302.0,14.181818181818182
Brincanguro,14,317,8,181,8,182,8,183,6,136,8,181,8.0,182.0,8.0,181.0,8.0,183.0,0.0,0.0,76.0,1726.0,2022-04-14,False,Ninguno,29.0,17.0,Moderate rain at times,0,313.8181818181818,13.818181818181818
Moto Bala,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-14,False,Ninguno,29.0,17.0,Moderate rain at times,0,0.0,0.0
Convoy,21,131,10,103,11,104,11,125,10,99,11,127,11.0,118.0,10.0,98.0,12.0,133.0,0.0,0.0,107.0,1038.0,2022-04-14,False,Ninguno,29.0,17.0,Moderate rain at times,0,188.72727272727272,19.454545454545453
Bumpercitos,13,134,8,99,8,105,8,102,8,104,7,95,8.0,108.0,8.0,111.0,9.0,122.0,0.0,0.0,77.0,980.0,2022-04-14,False,Ninguno,29.0,17.0,Moderate rain at times,0,178.1818181818182,14.0
Bici Magica,15,110,11,125,12,140,12,138,11,128,12,120,11.0,126.0,11.0,227.0,11.0,119.0,0.0,0.0,106.0,1233.0,2022-04-14,False,Ninguno,29.0,17.0,Moderate rain at times,0,224.1818181818182,19.272727272727273
Polo Norte,14,56,8,45,13,78,10,57,12,72,11,64,11.0,70.0,9.0,49.0,10.0,53.0,0.0,0.0,98.0,544.0,2022-04-14,False,Ninguno,29.0,17.0,Moderate rain at times,0,98.9090909090909,17.818181818181817
