juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,0,0,5,28,6,79,5,52,6,64,8,45,8.0,37.0,10.0,35.0,0.0,0.0,0.0,0.0,48.0,340.0,2022-01-13,False,Ninguno,23.0,13.0,Patchy rain possible,0,61.81818181818182,8.727272727272727
Samba Balloon,0,0,5,18,7,67,9,46,8,44,8,38,8.0,67.0,9.0,41.0,0.0,0.0,0.0,0.0,54.0,321.0,2022-01-13,False,Ninguno,23.0,13.0,Patchy rain possible,0,58.36363636363637,9.818181818181818
Loco Bus,0,0,7,39,10,54,10,77,10,57,12,81,11.0,98.0,10.0,59.0,0.0,0.0,0.0,0.0,70.0,465.0,2022-01-13,False,Ninguno,23.0,13.0,Patchy rain possible,0,84.54545454545455,12.727272727272727
Dragon,0,0,9,100,13,205,12,181,11,170,11,114,11.0,126.0,11.0,162.0,0.0,0.0,0.0,0.0,78.0,1058.0,2022-01-13,False,Ninguno,23.0,13.0,Patchy rain possible,0,192.36363636363637,14.181818181818182
Comanche,0,0,8,129,8,163,7,129,8,163,9,163,9.0,159.0,9.0,162.0,0.0,0.0,0.0,0.0,58.0,1068.0,2022-01-13,False,Ninguno,23.0,13.0,Patchy rain possible,0,194.1818181818182,10.545454545454545
Ratón Loroco,0,0,66,188,72,211,72,208,72,214,66,190,56.0,160.0,10.0,29.0,0.0,0.0,0.0,0.0,414.0,1200.0,2022-01-13,False,Ninguno,23.0,13.0,Patchy rain possible,0,218.1818181818182,75.27272727272727
Remolino,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-13,False,Ninguno,23.0,13.0,Patchy rain possible,0,0.0,0.0
Rascacielos,0,0,7,73,9,133,8,133,8,125,8,80,8.0,126.0,8.0,109.0,0.0,0.0,0.0,0.0,56.0,779.0,2022-01-13,False,Ninguno,23.0,13.0,Patchy rain possible,0,141.63636363636363,10.181818181818182
Tronco Splash,0,0,54,142,83,213,89,246,77,191,66,170,72.0,172.0,88.0,215.0,0.0,0.0,0.0,0.0,529.0,1349.0,2022-01-13,False,Ninguno,23.0,13.0,Patchy rain possible,0,245.27272727272728,96.18181818181819
Bumperazo,0,0,10,109,10,144,9,143,10,154,11,166,11.0,177.0,11.0,178.0,0.0,0.0,0.0,0.0,72.0,1071.0,2022-01-13,False,Ninguno,23.0,13.0,Patchy rain possible,0,194.72727272727272,13.090909090909092
Brincanguro,0,0,4,76,6,131,5,116,6,134,6,133,7.0,119.0,6.0,141.0,0.0,0.0,0.0,0.0,40.0,850.0,2022-01-13,False,Ninguno,23.0,13.0,Patchy rain possible,0,154.54545454545453,7.2727272727272725
Moto Bala,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-13,False,Ninguno,23.0,13.0,Patchy rain possible,0,0.0,0.0
Convoy,0,0,8,34,12,46,10,38,10,49,8,18,10.0,40.0,11.0,58.0,0.0,0.0,0.0,0.0,69.0,283.0,2022-01-13,False,Ninguno,23.0,13.0,Patchy rain possible,0,51.45454545454545,12.545454545454545
Bumpercitos,0,0,7,30,7,63,7,58,7,45,6,34,6.0,44.0,7.0,52.0,0.0,0.0,0.0,0.0,47.0,326.0,2022-01-13,False,Ninguno,23.0,13.0,Patchy rain possible,0,59.27272727272727,8.545454545454545
Bici Magica,0,0,8,30,9,67,9,75,9,69,6,44,6.0,39.0,6.0,45.0,0.0,0.0,0.0,0.0,53.0,369.0,2022-01-13,False,Ninguno,23.0,13.0,Patchy rain possible,0,67.0909090909091,9.636363636363637
Polo Norte,0,0,8,28,7,32,9,44,10,65,10,31,6.0,25.0,10.0,67.0,0.0,0.0,0.0,0.0,60.0,292.0,2022-01-13,False,Ninguno,23.0,13.0,Patchy rain possible,0,53.09090909090909,10.909090909090908
Sol De Mi Barrio,0,0,3,22,8,78,7,66,8,101,9,89,12.0,110.0,11.0,150.0,0.0,0.0,0.0,0.0,58.0,616.0,2022-01-13,False,Ninguno,23.0,13.0,Patchy rain possible,0,112.0,10.545454545454545
Tifón,0,0,7,48,7,95,7,94,7,98,7,102,7.0,100.0,7.0,90.0,0.0,0.0,0.0,0.0,49.0,627.0,2022-01-13,False,Ninguno,23.0,13.0,Patchy rain possible,0,114.0,8.909090909090908
Carrusel,0,0,8,35,8,49,9,61,11,81,7,47,8.0,75.0,10.0,80.0,0.0,0.0,0.0,0.0,61.0,428.0,2022-01-13,False,Ninguno,23.0,13.0,Patchy rain possible,0,77.81818181818181,11.090909090909092
Trencito,0,0,4,61,6,116,7,147,7,166,8,169,8.0,170.0,7.0,165.0,0.0,0.0,0.0,0.0,47.0,994.0,2022-01-13,False,Ninguno,23.0,13.0,Patchy rain possible,0,180.72727272727272,8.545454545454545
El Revoloteo,0,0,7,158,7,155,7,160,7,154,7,143,7.0,138.0,7.0,155.0,0.0,0.0,0.0,0.0,49.0,1063.0,2022-01-13,False,Ninguno,23.0,13.0,Patchy rain possible,0,193.27272727272728,8.909090909090908
Guerra Pirata,0,0,3,27,6,46,7,95,7,109,7,89,4.0,65.0,7.0,89.0,0.0,0.0,0.0,0.0,41.0,520.0,2022-01-13,False,Ninguno,23.0,13.0,Patchy rain possible,0,94.54545454545455,7.454545454545454
Faro Saltarín,0,0,8,67,9,92,10,95,10,90,9,89,10.0,101.0,10.0,91.0,0.0,0.0,0.0,0.0,66.0,625.0,2022-01-13,False,Ninguno,23.0,13.0,Patchy rain possible,0,113.63636363636364,12.0
El Relámpago,0,0,15,104,20,148,20,156,20,134,20,153,21.0,159.0,20.0,143.0,0.0,0.0,0.0,0.0,136.0,997.0,2022-01-13,False,Ninguno,23.0,13.0,Patchy rain possible,0,181.27272727272728,24.727272727272727
Casichoco,0,0,3,12,5,36,7,71,7,35,7,68,8.0,26.0,8.0,49.0,0.0,0.0,0.0,0.0,45.0,297.0,2022-01-13,False,Ninguno,23.0,13.0,Patchy rain possible,0,54.0,8.181818181818182
