juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,5,49,5,87,6,106,5,91,7,118,5,90,6.0,101.0,5.0,89.0,0.0,0.0,0.0,0.0,44.0,731.0,2022-04-13,False,Ninguno,27.0,17.0,Overcast,0,132.9090909090909,8.0
Samba Balloon,4,14,6,95,7,108,7,114,7,115,7,114,6.0,101.0,6.0,96.0,0.0,0.0,0.0,0.0,50.0,757.0,2022-04-13,False,Ninguno,27.0,17.0,Overcast,0,137.63636363636363,9.090909090909092
Loco Bus,7,41,10,78,9,78,10,67,10,83,10,79,10.0,80.0,10.0,79.0,0.0,0.0,0.0,0.0,76.0,585.0,2022-04-13,False,Ninguno,27.0,17.0,Overcast,0,106.36363636363636,13.818181818181818
Dragon,12,158,13,227,12,210,11,195,9,155,13,226,13.0,222.0,12.0,206.0,0.0,0.0,0.0,0.0,95.0,1599.0,2022-04-13,False,Ninguno,27.0,17.0,Overcast,0,290.72727272727275,17.272727272727273
Comanche,8,128,11,220,11,222,10,197,10,197,9,188,9.0,182.0,10.0,201.0,0.0,0.0,0.0,0.0,78.0,1535.0,2022-04-13,False,Ninguno,27.0,17.0,Overcast,0,279.09090909090907,14.181818181818182
Ratón Loroco,70,223,78,226,79,228,92,264,75,217,86,250,84.0,244.0,82.0,231.0,0.0,0.0,0.0,0.0,646.0,1883.0,2022-04-13,False,Ninguno,27.0,17.0,Overcast,0,342.3636363636364,117.45454545454545
Remolino,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45.0,148.0,0.0,0.0,0.0,0.0,45.0,148.0,2022-04-13,False,Ninguno,27.0,17.0,Overcast,0,26.90909090909091,8.181818181818182
Rascacielos,7,105,8,136,8,140,8,140,8,141,8,140,8.0,141.0,8.0,142.0,0.0,0.0,0.0,0.0,63.0,1085.0,2022-04-13,False,Ninguno,27.0,17.0,Overcast,0,197.27272727272728,11.454545454545455
Tronco Splash,103,256,124,326,128,314,133,350,128,352,136,364,131.0,340.0,137.0,373.0,0.0,0.0,0.0,0.0,1020.0,2675.0,2022-04-13,False,Ninguno,27.0,17.0,Overcast,0,486.3636363636364,185.45454545454547
Bumperazo,7,89,7,109,8,130,7,109,8,123,8,126,8.0,121.0,8.0,129.0,0.0,0.0,0.0,0.0,61.0,936.0,2022-04-13,False,Ninguno,27.0,17.0,Overcast,0,170.1818181818182,11.090909090909092
Brincanguro,7,132,8,180,9,177,8,175,8,184,8,186,8.0,182.0,7.0,159.0,0.0,0.0,0.0,0.0,63.0,1375.0,2022-04-13,False,Ninguno,27.0,17.0,Overcast,0,250.0,11.454545454545455
Moto Bala,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-13,False,Ninguno,27.0,17.0,Overcast,0,0.0,0.0
Convoy,10,51,10,88,11,119,10,92,9,89,9,59,11.0,116.0,10.0,122.0,0.0,0.0,0.0,0.0,80.0,736.0,2022-04-13,False,Ninguno,27.0,17.0,Overcast,0,133.8181818181818,14.545454545454545
Bumpercitos,6,47,7,95,7,97,7,93,6,85,6,81,8.0,99.0,10.0,131.0,0.0,0.0,0.0,0.0,57.0,728.0,2022-04-13,False,Ninguno,27.0,17.0,Overcast,0,132.36363636363637,10.363636363636363
Bici Magica,6,67,9,105,11,123,11,129,9,100,10,118,11.0,127.0,11.0,127.0,0.0,0.0,0.0,0.0,78.0,896.0,2022-04-13,False,Ninguno,27.0,17.0,Overcast,0,162.9090909090909,14.181818181818182
Polo Norte,11,51,12,75,10,61,10,56,8,51,10,59,9.0,53.0,10.0,57.0,0.0,0.0,0.0,0.0,80.0,463.0,2022-04-13,False,Ninguno,27.0,17.0,Overcast,0,84.18181818181819,14.545454545454545
Sol De Mi Barrio,7,32,5,50,8,138,6,159,3,313,3,306,3.0,299.0,5.0,296.0,0.0,0.0,0.0,0.0,40.0,1593.0,2022-04-13,False,Ninguno,27.0,17.0,Overcast,0,289.6363636363636,7.2727272727272725
