juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,6,29,5,64,6,100,5,81,5,91,5,84,5.0,85.0,5.0,80.0,6.0,68.0,0.0,0.0,48.0,682.0,2022-03-12,False,Ninguno,29.0,14.0,Patchy rain possible,0,124.0,8.727272727272727
Samba Balloon,8,33,8,47,8,118,7,106,7,104,7,100,8.0,131.0,7.0,96.0,9.0,65.0,0.0,0.0,69.0,800.0,2022-03-12,False,Ninguno,29.0,14.0,Patchy rain possible,0,145.45454545454547,12.545454545454545
Loco Bus,6,44,10,76,10,87,10,96,10,92,10,87,12.0,103.0,11.0,86.0,12.0,85.0,0.0,0.0,91.0,756.0,2022-03-12,False,Ninguno,29.0,14.0,Patchy rain possible,0,137.45454545454547,16.545454545454547
Dragon,6,70,12,213,11,205,14,201,10,128,12,220,11.0,156.0,12.0,200.0,11.0,178.0,0.0,0.0,99.0,1571.0,2022-03-12,False,Ninguno,29.0,14.0,Patchy rain possible,0,285.6363636363636,18.0
Comanche,12,176,12,224,12,219,12,254,12,251,10,207,11.0,224.0,12.0,251.0,10.0,215.0,0.0,0.0,103.0,2021.0,2022-03-12,False,Ninguno,29.0,14.0,Patchy rain possible,0,367.45454545454544,18.727272727272727
Ratón Loroco,61,172,72,226,76,215,80,241,78,253,79,239,79.0,231.0,80.0,236.0,80.0,239.0,0.0,0.0,685.0,2052.0,2022-03-12,False,Ninguno,29.0,14.0,Patchy rain possible,0,373.09090909090907,124.54545454545455
Remolino,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-12,False,Ninguno,29.0,14.0,Patchy rain possible,0,0.0,0.0
Rascacielos,5,50,8,142,8,140,6,104,8,143,8,140,8.0,140.0,8.0,144.0,8.0,143.0,0.0,0.0,67.0,1146.0,2022-03-12,False,Ninguno,29.0,14.0,Patchy rain possible,0,208.36363636363637,12.181818181818182
Tronco Splash,27,68,97,260,138,384,127,334,121,321,125,324,131.0,332.0,137.0,344.0,133.0,348.0,0.0,0.0,1036.0,2715.0,2022-03-12,False,Ninguno,29.0,14.0,Patchy rain possible,0,493.6363636363636,188.36363636363637
Bumperazo,7,60,7,111,8,135,7,115,7,120,7,111,7.0,112.0,7.0,113.0,7.0,113.0,0.0,0.0,64.0,990.0,2022-03-12,False,Ninguno,29.0,14.0,Patchy rain possible,0,180.0,11.636363636363637
Brincanguro,3,55,6,135,6,136,6,140,6,137,6,136,6.0,133.0,6.0,135.0,7.0,163.0,0.0,0.0,52.0,1170.0,2022-03-12,False,Ninguno,29.0,14.0,Patchy rain possible,0,212.72727272727272,9.454545454545455
Moto Bala,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-12,False,Ninguno,29.0,14.0,Patchy rain possible,0,0.0,0.0
Convoy,8,13,11,64,12,103,10,116,13,94,12,98,11.0,104.0,14.0,94.0,13.0,81.0,0.0,0.0,104.0,767.0,2022-03-12,False,Ninguno,29.0,14.0,Patchy rain possible,0,139.45454545454547,18.90909090909091
Bumpercitos,4,12,7,85,7,86,7,80,6,75,7,85,6.0,75.0,7.0,88.0,7.0,90.0,0.0,0.0,58.0,676.0,2022-03-12,False,Ninguno,29.0,14.0,Patchy rain possible,0,122.9090909090909,10.545454545454545
Bici Magica,6,35,11,69,10,100,10,163,11,113,11,105,10.0,97.0,11.0,116.0,10.0,110.0,0.0,0.0,90.0,908.0,2022-03-12,False,Ninguno,29.0,14.0,Patchy rain possible,0,165.0909090909091,16.363636363636363
Polo Norte,8,30,12,60,11,57,12,54,12,63,12,58,11.0,52.0,12.0,56.0,12.0,67.0,0.0,0.0,102.0,497.0,2022-03-12,False,Ninguno,29.0,14.0,Patchy rain possible,0,90.36363636363636,18.545454545454547
Sol De Mi Barrio,0,0,6,36,4,164,5,322,4,310,3,156,5.0,310.0,7.0,194.0,8.0,141.0,0.0,0.0,42.0,1633.0,2022-03-12,False,Ninguno,29.0,14.0,Patchy rain possible,0,296.90909090909093,7.636363636363637
Tifón,8,93,8,125,8,121,9,141,8,124,9,134,9.0,135.0,8.0,124.0,9.0,138.0,0.0,0.0,76.0,1135.0,2022-03-12,False,Ninguno,29.0,14.0,Patchy rain possible,0,206.36363636363637,13.818181818181818
Carrusel,7,34,7,144,6,146,6,154,4,97,6,137,8.0,171.0,6.0,108.0,7.0,124.0,0.0,0.0,57.0,1115.0,2022-03-12,False,Ninguno,29.0,14.0,Patchy rain possible,0,202.72727272727272,10.363636363636363
Trencito,4,49,8,167,8,157,7,147,8,149,8,162,8.0,150.0,8.0,170.0,8.0,170.0,0.0,0.0,67.0,1321.0,2022-03-12,False,Ninguno,29.0,14.0,Patchy rain possible,0,240.1818181818182,12.181818181818182
El Revoloteo,7,53,7,157,8,178,7,156,7,154,7,158,7.0,159.0,7.0,162.0,7.0,159.0,0.0,0.0,64.0,1336.0,2022-03-12,False,Ninguno,29.0,14.0,Patchy rain possible,0,242.9090909090909,11.636363636363637
Guerra Pirata,2,7,8,85,7,138,7,146,6,126,7,148,6.0,136.0,7.0,147.0,6.0,117.0,0.0,0.0,56.0,1050.0,2022-03-12,False,Ninguno,29.0,14.0,Patchy rain possible,0,190.9090909090909,10.181818181818182
Faro Saltarín,0,0,0,0,0,0,0,0,0,0,5,53,10.0,113.0,10.0,113.0,10.0,98.0,0.0,0.0,35.0,377.0,2022-03-12,False,Ninguno,29.0,14.0,Patchy rain possible,0,68.54545454545455,6.363636363636363
El Relámpago,14,103,30,237,35,174,36,260,36,259,31,229,33.0,255.0,33.0,238.0,30.0,228.0,0.0,0.0,278.0,1983.0,2022-03-12,False,Ninguno,29.0,14.0,Patchy rain possible,0,360.54545454545456,50.54545454545455
Casichoco,4,29,5,70,4,103,4,122,4,104,5,129,6.0,145.0,6.0,106.0,6.0,124.0,0.0,0.0,44.0,932.0,2022-03-12,False,Ninguno,29.0,14.0,Patchy rain possible,0,169.45454545454547,8.0
