juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,5,47,6,96,6,113,6,110,6,110,3,56,6.0,95.0,6.0,100.0,0.0,0.0,4.0,18.0,66.0,807.0,2022-12-03,False,Ninguno,20.0,13.0,Moderate rain at times,0,141.0909090909091,10.363636363636363
Samba Balloon,6,38,7,90,6,93,7,128,7,108,1,2,3.0,35.0,9.0,162.0,0.0,0.0,6.0,22.0,77.0,809.0,2022-12-03,False,Ninguno,20.0,13.0,Moderate rain at times,0,135.1818181818182,11.727272727272727
Loco Bus,10,72,10,130,9,142,9,134,9,137,1,14,4.0,67.0,9.0,145.0,0.0,0.0,4.0,19.0,90.0,1004.0,2022-12-03,False,Ninguno,20.0,13.0,Moderate rain at times,0,169.45454545454547,14.090909090909092
Dragon,13,188,15,296,15,286,15,289,10,191,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,169.0,131.0,2058.0,2022-12-03,False,Ninguno,20.0,13.0,Moderate rain at times,0,316.09090909090907,19.0
Comanche,8,141,8,178,9,209,0,0,4,93,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,52.0,70.0,1016.0,2022-12-03,False,Ninguno,20.0,13.0,Moderate rain at times,0,153.54545454545453,9.545454545454545
Ratón Loroco,55,149,82,222,88,250,85,225,87,260,3,8,41.0,121.0,92.0,297.0,0.0,0.0,19.0,54.0,807.0,2311.0,2022-12-03,False,Ninguno,20.0,13.0,Moderate rain at times,0,354.27272727272725,123.54545454545455
Remolino,46,190,72,391,72,366,72,388,72,394,72,364,72.0,378.0,72.0,371.0,0.0,0.0,5.0,20.0,622.0,3111.0,2022-12-03,False,Ninguno,20.0,13.0,Moderate rain at times,0,543.0,107.0
Rascacielos,7,96,9,162,5,90,9,162,9,162,6,108,9.0,162.0,9.0,161.0,0.0,0.0,7.0,45.0,103.0,1399.0,2022-12-03,False,Ninguno,20.0,13.0,Moderate rain at times,0,231.54545454545453,15.727272727272727
Tronco Splash,56,147,155,412,154,407,180,4801,158,409,144,371,118.0,324.0,148.0,400.0,0.0,0.0,2.0,7.0,1156.0,7379.0,2022-12-03,False,Ninguno,20.0,13.0,Moderate rain at times,0,1332.4545454545455,206.45454545454547
Bumperazo,7,82,8,188,7,180,7,186,7,178,7,186,6.0,160.0,7.0,171.0,0.0,0.0,6.0,30.0,93.0,2111.0,2022-12-03,False,Ninguno,20.0,13.0,Moderate rain at times,0,315.6363636363636,14.090909090909092
