juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,3,18,4,40,6,100,6,90,6,82,6,97,6.0,97.0,6.0,101.0,0.0,0.0,0.0,0.0,43.0,625.0,2022-01-22,False,Ninguno,24.0,13.0,Patchy rain possible,0,113.63636363636364,7.818181818181818
Samba Balloon,2,11,8,72,7,58,8,103,7,98,7,107,7.0,87.0,8.0,109.0,0.0,0.0,0.0,0.0,54.0,645.0,2022-01-22,False,Ninguno,24.0,13.0,Patchy rain possible,0,117.27272727272727,9.818181818181818
Loco Bus,5,31,8,58,10,89,11,92,11,99,12,111,11.0,93.0,11.0,122.0,0.0,0.0,0.0,0.0,79.0,695.0,2022-01-22,False,Ninguno,24.0,13.0,Patchy rain possible,0,126.36363636363636,14.363636363636363
Dragon,10,115,8,130,12,227,12,225,12,210,12,216,12.0,210.0,12.0,228.0,0.0,0.0,0.0,0.0,90.0,1561.0,2022-01-22,False,Ninguno,24.0,13.0,Patchy rain possible,0,283.8181818181818,16.363636363636363
Comanche,7,134,9,180,9,183,9,185,9,171,9,182,9.0,184.0,9.0,187.0,0.0,0.0,0.0,0.0,70.0,1406.0,2022-01-22,False,Ninguno,24.0,13.0,Patchy rain possible,0,255.63636363636363,12.727272727272727
Ratón Loroco,42,116,66,206,72,208,72,209,72,216,72,186,72.0,218.0,72.0,207.0,0.0,0.0,0.0,0.0,540.0,1566.0,2022-01-22,False,Ninguno,24.0,13.0,Patchy rain possible,0,284.72727272727275,98.18181818181819
Remolino,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,False,Ninguno,24.0,13.0,Patchy rain possible,0,0.0,0.0
Rascacielos,7,79,8,136,7,123,8,139,9,156,9,156,9.0,154.0,9.0,157.0,0.0,0.0,0.0,0.0,66.0,1100.0,2022-01-22,False,Ninguno,24.0,13.0,Patchy rain possible,0,200.0,12.0
Tronco Splash,25,67,123,316,133,346,130,343,128,334,133,332,136.0,323.0,134.0,333.0,0.0,0.0,0.0,0.0,942.0,2394.0,2022-01-22,False,Ninguno,24.0,13.0,Patchy rain possible,0,435.27272727272725,171.27272727272728
Bumperazo,6,66,8,121,9,134,9,149,10,159,11,176,10.0,159.0,11.0,169.0,0.0,0.0,0.0,0.0,74.0,1133.0,2022-01-22,False,Ninguno,24.0,13.0,Patchy rain possible,0,206.0,13.454545454545455
Brincanguro,2,26,6,142,6,143,6,142,6,143,7,161,6.0,141.0,6.0,142.0,0.0,0.0,0.0,0.0,45.0,1040.0,2022-01-22,False,Ninguno,24.0,13.0,Patchy rain possible,0,189.0909090909091,8.181818181818182
Moto Bala,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,False,Ninguno,24.0,13.0,Patchy rain possible,0,0.0,0.0
Convoy,4,17,11,47,9,61,10,65,9,82,9,86,9.0,82.0,10.0,92.0,0.0,0.0,0.0,0.0,71.0,532.0,2022-01-22,False,Ninguno,24.0,13.0,Patchy rain possible,0,96.72727272727273,12.909090909090908
Bumpercitos,4,23,5,31,6,49,7,81,6,67,6,70,7.0,84.0,6.0,72.0,0.0,0.0,0.0,0.0,47.0,477.0,2022-01-22,False,Ninguno,24.0,13.0,Patchy rain possible,0,86.72727272727273,8.545454545454545
Bici Magica,2,7,9,71,8,77,9,85,9,93,8,88,8.0,89.0,9.0,90.0,0.0,0.0,0.0,0.0,62.0,600.0,2022-01-22,False,Ninguno,24.0,13.0,Patchy rain possible,0,109.0909090909091,11.272727272727273
Polo Norte,2,6,9,51,8,53,7,49,7,47,8,56,8.0,58.0,9.0,69.0,0.0,0.0,0.0,0.0,58.0,389.0,2022-01-22,False,Ninguno,24.0,13.0,Patchy rain possible,0,70.72727272727273,10.545454545454545
Sol De Mi Barrio,3,13,10,78,9,75,11,114,9,172,5,144,6.0,245.0,5.0,208.0,0.0,0.0,0.0,0.0,58.0,1049.0,2022-01-22,False,Ninguno,24.0,13.0,Patchy rain possible,0,190.72727272727272,10.545454545454545
Tifón,7,82,7,104,7,102,7,98,8,103,7,95,7.0,88.0,7.0,98.0,0.0,0.0,0.0,0.0,57.0,770.0,2022-01-22,False,Ninguno,24.0,13.0,Patchy rain possible,0,140.0,10.363636363636363
Carrusel,5,18,8,60,7,118,6,135,5,99,7,100,6.0,141.0,5.0,117.0,0.0,0.0,0.0,0.0,49.0,788.0,2022-01-22,False,Ninguno,24.0,13.0,Patchy rain possible,0,143.27272727272728,8.909090909090908
Trencito,2,17,7,136,8,168,8,155,7,151,8,181,8.0,180.0,8.0,167.0,0.0,0.0,0.0,0.0,56.0,1155.0,2022-01-22,False,Ninguno,24.0,13.0,Patchy rain possible,0,210.0,10.181818181818182
El Revoloteo,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,False,Ninguno,24.0,13.0,Patchy rain possible,0,0.0,0.0
