juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,0,0,5,28,4,37,6,72,6,68,7,41,5.0,12.0,5.0,24.0,0.0,0.0,0.0,0.0,38.0,282.0,2022-12-07,False,Ninguno,21.0,11.0,Patchy rain possible,0,51.27272727272727,6.909090909090909
Samba Balloon,1,2,4,18,7,36,7,69,6,53,7,47,6.0,35.0,5.0,30.0,0.0,0.0,0.0,0.0,43.0,290.0,2022-12-07,False,Ninguno,21.0,11.0,Patchy rain possible,0,52.72727272727273,7.818181818181818
Loco Bus,2,11,6,26,10,86,10,89,9,61,11,72,10.0,79.0,7.0,61.0,0.0,0.0,0.0,0.0,65.0,485.0,2022-12-07,False,Ninguno,21.0,11.0,Patchy rain possible,0,88.18181818181819,11.818181818181818
Dragon,8,99,11,144,15,264,15,278,15,275,15,267,15.0,216.0,15.0,134.0,0.0,0.0,0.0,0.0,109.0,1677.0,2022-12-07,False,Ninguno,21.0,11.0,Patchy rain possible,0,304.90909090909093,19.818181818181817
Comanche,5,76,7,138,9,207,8,172,4,85,8,152,9.0,183.0,9.0,93.0,0.0,0.0,0.0,0.0,59.0,1106.0,2022-12-07,False,Ninguno,21.0,11.0,Patchy rain possible,0,201.0909090909091,10.727272727272727
Ratón Loroco,36,110,61,182,63,177,63,191,64,194,63,204,64.0,195.0,66.0,206.0,0.0,0.0,0.0,0.0,480.0,1459.0,2022-12-07,False,Ninguno,21.0,11.0,Patchy rain possible,0,265.27272727272725,87.27272727272727
Remolino,36,173,56,251,66,290,72,348,38,176,0,0,72.0,347.0,66.0,272.0,0.0,0.0,0.0,0.0,406.0,1857.0,2022-12-07,False,Ninguno,21.0,11.0,Patchy rain possible,0,337.6363636363636,73.81818181818181
Rascacielos,7,82,8,144,8,144,8,144,8,144,8,115,7.0,102.0,7.0,97.0,0.0,0.0,0.0,0.0,61.0,972.0,2022-12-07,False,Ninguno,21.0,11.0,Patchy rain possible,0,176.72727272727272,11.090909090909092
Tronco Splash,32,80,102,274,119,310,116,297,96,241,97,254,92.0,246.0,72.0,186.0,0.0,0.0,0.0,0.0,726.0,1888.0,2022-12-07,False,Ninguno,21.0,11.0,Patchy rain possible,0,343.27272727272725,132.0
Bumperazo,6,90,8,184,6,150,6,156,6,140,7,183,6.0,160.0,6.0,150.0,0.0,0.0,0.0,0.0,51.0,1213.0,2022-12-07,False,Ninguno,21.0,11.0,Patchy rain possible,0,220.54545454545453,9.272727272727273
Brincanguro,5,45,7,159,7,163,7,163,7,163,7,168,7.0,162.0,7.0,147.0,0.0,0.0,0.0,0.0,54.0,1170.0,2022-12-07,False,Ninguno,21.0,11.0,Patchy rain possible,0,212.72727272727272,9.818181818181818
Moto Bala,20,213,32,374,32,369,32,378,25,289,32,379,30.0,340.0,30.0,355.0,0.0,0.0,0.0,0.0,233.0,2697.0,2022-12-07,False,Ninguno,21.0,11.0,Patchy rain possible,0,490.3636363636364,42.36363636363637
