juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,1,3,7,30,5,41,5,29,7,49,5,24,7.0,31.0,7.0,33.0,0.0,0.0,0.0,0.0,44.0,240.0,2022-03-04,False,Ninguno,27.0,14.0,Cloudy,0,43.63636363636363,8.0
Samba Balloon,0,0,5,14,8,22,7,23,5,13,4,12,6.0,15.0,5.0,11.0,0.0,0.0,0.0,0.0,40.0,110.0,2022-03-04,False,Ninguno,27.0,14.0,Cloudy,0,20.0,7.2727272727272725
Loco Bus,1,2,6,21,6,21,9,42,8,35,4,16,9.0,35.0,6.0,21.0,0.0,0.0,0.0,0.0,49.0,193.0,2022-03-04,False,Ninguno,27.0,14.0,Cloudy,0,35.09090909090909,8.909090909090908
Dragon,3,11,6,73,7,55,8,84,14,102,13,105,10.0,113.0,11.0,98.0,0.0,0.0,0.0,0.0,72.0,641.0,2022-03-04,False,Ninguno,27.0,14.0,Cloudy,0,116.54545454545455,13.090909090909092
Comanche,4,34,6,53,9,91,7,84,7,78,9,124,8.0,88.0,5.0,55.0,0.0,0.0,0.0,0.0,55.0,607.0,2022-03-04,False,Ninguno,27.0,14.0,Cloudy,0,110.36363636363636,10.0
Ratón Loroco,8,24,28,78,40,122,38,107,40,105,40,120,38.0,100.0,45.0,117.0,0.0,0.0,0.0,0.0,277.0,773.0,2022-03-04,False,Ninguno,27.0,14.0,Cloudy,0,140.54545454545453,50.36363636363637
Remolino,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-04,False,Ninguno,27.0,14.0,Cloudy,0,0.0,0.0
Rascacielos,2,8,5,31,4,22,6,46,4,18,3,9,7.0,55.0,5.0,28.0,0.0,0.0,0.0,0.0,36.0,217.0,2022-03-04,False,Ninguno,27.0,14.0,Cloudy,0,39.45454545454545,6.545454545454546
Tronco Splash,5,11,25,49,46,111,46,114,68,194,61,153,54.0,128.0,36.0,90.0,0.0,0.0,0.0,0.0,341.0,850.0,2022-03-04,False,Ninguno,27.0,14.0,Cloudy,0,154.54545454545453,62.0
Bumperazo,2,8,4,27,8,111,8,116,8,112,8,135,8.0,123.0,8.0,126.0,0.0,0.0,0.0,0.0,54.0,758.0,2022-03-04,False,Ninguno,27.0,14.0,Cloudy,0,137.8181818181818,9.818181818181818
Brincanguro,0,0,4,32,6,73,6,123,6,85,3,34,6.0,88.0,6.0,97.0,0.0,0.0,0.0,0.0,37.0,532.0,2022-03-04,False,Ninguno,27.0,14.0,Cloudy,0,96.72727272727273,6.7272727272727275
Moto Bala,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-04,False,Ninguno,27.0,14.0,Cloudy,0,0.0,0.0
Convoy,0,0,5,20,11,51,13,39,9,24,5,23,7.0,25.0,7.0,47.0,0.0,0.0,0.0,0.0,57.0,229.0,2022-03-04,False,Ninguno,27.0,14.0,Cloudy,0,41.63636363636363,10.363636363636363
Bumpercitos,0,0,6,11,4,14,8,30,8,28,7,43,7.0,42.0,7.0,62.0,0.0,0.0,0.0,0.0,47.0,230.0,2022-03-04,False,Ninguno,27.0,14.0,Cloudy,0,41.81818181818182,8.545454545454545
Bici Magica,0,0,1,3,9,23,9,31,7,23,8,31,8.0,36.0,9.0,56.0,0.0,0.0,0.0,0.0,51.0,203.0,2022-03-04,False,Ninguno,27.0,14.0,Cloudy,0,36.90909090909091,9.272727272727273
Polo Norte,3,4,3,8,9,22,8,20,7,13,11,34,8.0,27.0,7.0,14.0,0.0,0.0,0.0,0.0,56.0,142.0,2022-03-04,False,Ninguno,27.0,14.0,Cloudy,0,25.818181818181817,10.181818181818182
Sol De Mi Barrio,0,0,5,20,7,44,8,58,10,71,6,41,9.0,69.0,7.0,37.0,0.0,0.0,0.0,0.0,52.0,340.0,2022-03-04,False,Ninguno,27.0,14.0,Cloudy,0,61.81818181818182,9.454545454545455
Tifón,2,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2022-03-04,False,Ninguno,27.0,14.0,Cloudy,0,1.4545454545454546,0.36363636363636365
Carrusel,2,5,5,24,11,51,2,14,10,59,10,42,10.0,71.0,9.0,62.0,0.0,0.0,0.0,0.0,59.0,328.0,2022-03-04,False,Ninguno,27.0,14.0,Cloudy,0,59.63636363636363,10.727272727272727
Trencito,1,2,8,60,6,74,8,110,7,119,7,103,7.0,119.0,7.0,90.0,0.0,0.0,0.0,0.0,51.0,677.0,2022-03-04,False,Ninguno,27.0,14.0,Cloudy,0,123.0909090909091,9.272727272727273
El Revoloteo,3,14,9,64,8,60,7,89,8,77,9,127,8.0,97.0,9.0,70.0,0.0,0.0,0.0,0.0,61.0,598.0,2022-03-04,False,Ninguno,27.0,14.0,Cloudy,0,108.72727272727273,11.090909090909092
Guerra Pirata,0,0,3,50,7,44,7,78,6,68,6,92,6.0,66.0,6.0,73.0,0.0,0.0,0.0,0.0,41.0,471.0,2022-03-04,False,Ninguno,27.0,14.0,Cloudy,0,85.63636363636364,7.454545454545454
Faro Saltarín,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-04,False,Ninguno,27.0,14.0,Cloudy,0,0.0,0.0
El Relámpago,3,19,11,77,14,83,11,68,11,75,17,129,15.0,106.0,14.0,89.0,0.0,0.0,0.0,0.0,96.0,646.0,2022-03-04,False,Ninguno,27.0,14.0,Cloudy,0,117.45454545454545,17.454545454545453
Casichoco,0,0,3,6,2,14,9,30,7,23,6,24,7.0,33.0,5.0,16.0,0.0,0.0,0.0,0.0,39.0,146.0,2022-03-04,False,Ninguno,27.0,14.0,Cloudy,0,26.545454545454547,7.090909090909091
