juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,4,9,7,51,8,64,5,41,4,35,0,0,4.0,57.0,8.0,32.0,0.0,0.0,0.0,0.0,40.0,289.0,2022-08-11,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,52.54545454545455,7.2727272727272725
Samba Balloon,2,5,2,4,6,62,6,40,3,23,0,0,7.0,59.0,7.0,42.0,0.0,0.0,0.0,0.0,33.0,235.0,2022-08-11,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,42.72727272727273,6.0
Loco Bus,4,11,6,15,5,20,5,20,5,43,0,0,0.0,0.0,5.0,30.0,0.0,0.0,0.0,0.0,30.0,139.0,2022-08-11,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,25.272727272727273,5.454545454545454
Dragon,5,57,10,130,12,197,7,101,0,0,0,0,5.0,75.0,11.0,158.0,0.0,0.0,0.0,0.0,50.0,718.0,2022-08-11,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,130.54545454545453,9.090909090909092
Comanche,3,7,8,123,8,130,6,132,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,392.0,2022-08-11,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,71.27272727272727,4.545454545454546
Ratón Loroco,6,15,46,136,60,167,70,196,46,123,0,0,72.0,192.0,56.0,162.0,0.0,0.0,0.0,0.0,356.0,991.0,2022-08-11,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,180.1818181818182,64.72727272727273
Remolino,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-11,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,0.0,0.0
Rascacielos,7,54,7,96,7,118,7,123,7,108,1,18,7.0,82.0,8.0,67.0,0.0,0.0,0.0,0.0,51.0,666.0,2022-08-11,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,121.0909090909091,9.272727272727273
Tronco Splash,38,110,108,298,102,276,69,167,108,299,108,338,76.0,177.0,68.0,169.0,0.0,0.0,0.0,0.0,677.0,1834.0,2022-08-11,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,333.45454545454544,123.0909090909091
Bumperazo,2,16,6,107,6,161,6,160,6,157,6,169,6.0,163.0,6.0,155.0,0.0,0.0,0.0,0.0,44.0,1088.0,2022-08-11,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,197.8181818181818,8.0
Brincanguro,4,51,6,137,7,151,7,151,4,89,0,0,6.0,116.0,7.0,131.0,0.0,0.0,0.0,0.0,41.0,826.0,2022-08-11,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,150.1818181818182,7.454545454545454
