juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,8,30,7,63,6,99,6,105,6,100,6,85,6.0,97.0,6.0,93.0,0.0,0.0,0.0,0.0,51.0,672.0,2022-01-15,True,Día del Cristo Negro,24.0,12.0,Patchy rain possible,0,122.18181818181819,9.272727272727273
Samba Balloon,4,13,6,48,7,79,6,68,7,97,7,105,7.0,84.0,8.0,71.0,0.0,0.0,0.0,0.0,52.0,565.0,2022-01-15,True,Día del Cristo Negro,24.0,12.0,Patchy rain possible,0,102.72727272727273,9.454545454545455
Loco Bus,6,19,12,85,12,123,12,109,12,152,10,132,11.0,145.0,10.0,100.0,0.0,0.0,0.0,0.0,85.0,865.0,2022-01-15,True,Día del Cristo Negro,24.0,12.0,Patchy rain possible,0,157.27272727272728,15.454545454545455
Dragon,9,112,11,192,12,216,12,206,11,180,12,218,12.0,213.0,12.0,206.0,0.0,0.0,0.0,0.0,91.0,1543.0,2022-01-15,True,Día del Cristo Negro,24.0,12.0,Patchy rain possible,0,280.54545454545456,16.545454545454547
Comanche,8,120,9,182,8,160,9,188,8,160,9,189,8.0,160.0,8.0,161.0,0.0,0.0,0.0,0.0,67.0,1320.0,2022-01-15,True,Día del Cristo Negro,24.0,12.0,Patchy rain possible,0,240.0,12.181818181818182
Ratón Loroco,30,81,72,201,80,246,82,237,88,263,82,238,86.0,250.0,82.0,249.0,0.0,0.0,0.0,0.0,602.0,1765.0,2022-01-15,True,Día del Cristo Negro,24.0,12.0,Patchy rain possible,0,320.90909090909093,109.45454545454545
Remolino,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-15,True,Día del Cristo Negro,24.0,12.0,Patchy rain possible,0,0.0,0.0
Rascacielos,8,92,8,140,8,140,8,137,8,140,8,141,8.0,140.0,8.0,140.0,0.0,0.0,0.0,0.0,64.0,1070.0,2022-01-15,True,Día del Cristo Negro,24.0,12.0,Patchy rain possible,0,194.54545454545453,11.636363636363637
Tronco Splash,24,63,107,285,133,366,144,376,142,383,144,370,133.0,335.0,138.0,349.0,0.0,0.0,0.0,0.0,965.0,2527.0,2022-01-15,True,Día del Cristo Negro,24.0,12.0,Patchy rain possible,0,459.45454545454544,175.45454545454547
Bumperazo,8,88,10,163,10,158,10,164,10,153,11,167,11.0,174.0,11.0,171.0,0.0,0.0,0.0,0.0,81.0,1238.0,2022-01-15,True,Día del Cristo Negro,24.0,12.0,Patchy rain possible,0,225.0909090909091,14.727272727272727
Brincanguro,3,52,6,141,7,162,6,139,6,140,7,164,7.0,165.0,7.0,163.0,0.0,0.0,0.0,0.0,49.0,1126.0,2022-01-15,True,Día del Cristo Negro,24.0,12.0,Patchy rain possible,0,204.72727272727272,8.909090909090908
Moto Bala,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-15,True,Día del Cristo Negro,24.0,12.0,Patchy rain possible,0,0.0,0.0
Convoy,7,18,9,51,8,61,8,71,11,68,6,37,6.0,78.0,8.0,79.0,0.0,0.0,0.0,0.0,63.0,463.0,2022-01-15,True,Día del Cristo Negro,24.0,12.0,Patchy rain possible,0,84.18181818181819,11.454545454545455
Bumpercitos,4,15,7,42,8,94,8,96,6,76,8,84,8.0,97.0,8.0,96.0,0.0,0.0,0.0,0.0,57.0,600.0,2022-01-15,True,Día del Cristo Negro,24.0,12.0,Patchy rain possible,0,109.0909090909091,10.363636363636363
Bici Magica,5,31,10,61,10,90,9,89,9,87,9,92,8.0,84.0,8.0,81.0,0.0,0.0,0.0,0.0,68.0,615.0,2022-01-15,True,Día del Cristo Negro,24.0,12.0,Patchy rain possible,0,111.81818181818181,12.363636363636363
Polo Norte,6,24,9,52,8,59,9,57,7,52,7,44,8.0,61.0,10.0,80.0,0.0,0.0,0.0,0.0,64.0,429.0,2022-01-15,True,Día del Cristo Negro,24.0,12.0,Patchy rain possible,0,78.0,11.636363636363637
Sol De Mi Barrio,0,0,5,51,8,142,8,148,8,158,7,124,4.0,177.0,4.0,176.0,0.0,0.0,0.0,0.0,44.0,976.0,2022-01-15,True,Día del Cristo Negro,24.0,12.0,Patchy rain possible,0,177.45454545454547,8.0
Tifón,5,55,0,0,4,53,7,98,7,95,7,92,7.0,89.0,7.0,99.0,0.0,0.0,0.0,0.0,44.0,581.0,2022-01-15,True,Día del Cristo Negro,24.0,12.0,Patchy rain possible,0,105.63636363636364,8.0
Carrusel,6,27,8,77,10,125,10,136,10,112,9,133,9.0,161.0,8.0,246.0,0.0,0.0,0.0,0.0,70.0,1017.0,2022-01-15,True,Día del Cristo Negro,24.0,12.0,Patchy rain possible,0,184.9090909090909,12.727272727272727
Trencito,6,47,6,124,7,139,8,173,8,178,8,168,8.0,160.0,8.0,195.0,0.0,0.0,0.0,0.0,59.0,1184.0,2022-01-15,True,Día del Cristo Negro,24.0,12.0,Patchy rain possible,0,215.27272727272728,10.727272727272727
El Revoloteo,8,102,6,82,6,122,7,144,7,133,7,137,7.0,146.0,7.0,148.0,0.0,0.0,0.0,0.0,55.0,1014.0,2022-01-15,True,Día del Cristo Negro,24.0,12.0,Patchy rain possible,0,184.36363636363637,10.0
Guerra Pirata,2,24,4,51,5,110,6,118,5,86,5,93,6.0,116.0,6.0,111.0,0.0,0.0,0.0,0.0,39.0,709.0,2022-01-15,True,Día del Cristo Negro,24.0,12.0,Patchy rain possible,0,128.9090909090909,7.090909090909091
Faro Saltarín,7,58,11,113,11,123,11,110,11,134,10,122,11.0,128.0,11.0,122.0,0.0,0.0,0.0,0.0,83.0,910.0,2022-01-15,True,Día del Cristo Negro,24.0,12.0,Patchy rain possible,0,165.45454545454547,15.090909090909092
El Relámpago,17,120,20,140,0,0,30,225,20,156,24,174,25.0,190.0,25.0,189.0,0.0,0.0,0.0,0.0,161.0,1194.0,2022-01-15,True,Día del Cristo Negro,24.0,12.0,Patchy rain possible,0,217.0909090909091,29.272727272727273
Casichoco,6,32,7,84,5,114,4,102,5,118,6,129,4.0,69.0,4.0,85.0,0.0,0.0,0.0,0.0,41.0,733.0,2022-01-15,True,Día del Cristo Negro,24.0,12.0,Patchy rain possible,0,133.27272727272728,7.454545454545454
