juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,8,38,4,62,6,89,6,98,6,78,7,98,4.0,61.0,6.0,70.0,7.0,36.0,0.0,0.0,54.0,630.0,2022-04-09,False,Ninguno,24.0,15.0,Patchy rain possible,0,114.54545454545455,9.818181818181818
Samba Balloon,5,7,8,56,7,102,7,100,7,71,8,69,8.0,92.0,6.0,68.0,8.0,77.0,0.0,0.0,64.0,642.0,2022-04-09,False,Ninguno,24.0,15.0,Patchy rain possible,0,116.72727272727273,11.636363636363637
Loco Bus,6,34,10,80,10,84,10,76,10,70,10,71,9.0,68.0,10.0,73.0,7.0,57.0,0.0,0.0,82.0,613.0,2022-04-09,False,Ninguno,24.0,15.0,Patchy rain possible,0,111.45454545454545,14.909090909090908
Dragon,8,117,4,74,5,85,12,213,10,178,13,225,13.0,241.0,13.0,229.0,11.0,172.0,0.0,0.0,89.0,1534.0,2022-04-09,False,Ninguno,24.0,15.0,Patchy rain possible,0,278.90909090909093,16.181818181818183
Comanche,8,98,10,206,10,213,12,253,10,218,11,225,10.0,213.0,10.0,211.0,11.0,207.0,0.0,0.0,92.0,1844.0,2022-04-09,False,Ninguno,24.0,15.0,Patchy rain possible,0,335.27272727272725,16.727272727272727
Ratón Loroco,42,128,75,213,75,243,77,243,83,234,86,250,80.0,250.0,79.0,236.0,81.0,239.0,0.0,0.0,678.0,2036.0,2022-04-09,False,Ninguno,24.0,15.0,Patchy rain possible,0,370.1818181818182,123.27272727272727
Remolino,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-09,False,Ninguno,24.0,15.0,Patchy rain possible,0,0.0,0.0
Rascacielos,7,70,8,137,8,137,8,141,8,137,8,139,8.0,141.0,8.0,142.0,8.0,139.0,0.0,0.0,71.0,1183.0,2022-04-09,False,Ninguno,24.0,15.0,Patchy rain possible,0,215.0909090909091,12.909090909090908
Tronco Splash,32,83,113,323,123,315,135,377,120,336,136,344,128.0,349.0,135.0,373.0,98.0,250.0,0.0,0.0,1020.0,2750.0,2022-04-09,False,Ninguno,24.0,15.0,Patchy rain possible,0,500.0,185.45454545454547
Bumperazo,5,46,8,116,8,140,8,132,8,124,8,128,8.0,125.0,8.0,121.0,8.0,122.0,0.0,0.0,69.0,1054.0,2022-04-09,False,Ninguno,24.0,15.0,Patchy rain possible,0,191.63636363636363,12.545454545454545
Brincanguro,4,83,6,133,6,134,6,136,6,136,6,130,6.0,136.0,6.0,135.0,6.0,134.0,0.0,0.0,52.0,1157.0,2022-04-09,False,Ninguno,24.0,15.0,Patchy rain possible,0,210.36363636363637,9.454545454545455
Moto Bala,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-09,False,Ninguno,24.0,15.0,Patchy rain possible,0,0.0,0.0
Convoy,2,10,8,38,13,61,10,69,11,66,12,76,10.0,68.0,8.0,65.0,12.0,44.0,0.0,0.0,86.0,497.0,2022-04-09,False,Ninguno,24.0,15.0,Patchy rain possible,0,90.36363636363636,15.636363636363637
Bumpercitos,4,29,8,38,7,62,7,79,6,64,5,57,7.0,84.0,7.0,80.0,8.0,94.0,0.0,0.0,59.0,587.0,2022-04-09,False,Ninguno,24.0,15.0,Patchy rain possible,0,106.72727272727273,10.727272727272727
