juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,6,79,6,94,6,99,6,90,6,107,6,94,6.0,104.0,6.0,98.0,0.0,0.0,0.0,0.0,48.0,765.0,2023-11-09,False,Ninguno,23.0,16.0,Overcast,0,139.0909090909091,8.727272727272727
Samba Balloon,6,43,9,116,9,153,9,122,9,115,9,127,9.0,129.0,9.0,83.0,0.0,0.0,0.0,0.0,69.0,888.0,2023-11-09,False,Ninguno,23.0,16.0,Overcast,0,161.45454545454547,12.545454545454545
Loco Bus,7,82,12,220,12,241,14,275,13,214,13,254,13.0,279.0,13.0,231.0,0.0,0.0,0.0,0.0,97.0,1796.0,2023-11-09,False,Ninguno,23.0,16.0,Overcast,0,326.54545454545456,17.636363636363637
Dragon,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-09,False,Ninguno,23.0,16.0,Overcast,0,0.0,0.0
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-09,False,Ninguno,23.0,16.0,Overcast,0,0.0,0.0
Ratón Loroco,36,140,80,311,76,282,78,306,77,305,81,313,78.0,302.0,72.0,282.0,0.0,0.0,0.0,0.0,578.0,2241.0,2023-11-09,False,Ninguno,23.0,16.0,Overcast,0,407.45454545454544,105.0909090909091
Remolino,40,200,36,200,56,321,51,261,46,260,54,307,54.0,309.0,46.0,258.0,0.0,0.0,0.0,0.0,383.0,2116.0,2023-11-09,False,Ninguno,23.0,16.0,Overcast,0,384.72727272727275,69.63636363636364
Rascacielos,7,114,10,179,9,155,9,152,10,170,11,187,11.0,185.0,10.0,169.0,0.0,0.0,0.0,0.0,77.0,1311.0,2023-11-09,False,Ninguno,23.0,16.0,Overcast,0,238.36363636363637,14.0
Tronco Splash,108,366,138,387,144,432,136,392,123,350,127,439,144.0,475.0,108.0,328.0,0.0,0.0,0.0,0.0,1028.0,3169.0,2023-11-09,False,Ninguno,23.0,16.0,Overcast,0,576.1818181818181,186.9090909090909
Bumperazo,6,84,8,194,8,205,8,201,8,206,8,209,8.0,206.0,8.0,215.0,0.0,0.0,0.0,0.0,62.0,1520.0,2023-11-09,False,Ninguno,23.0,16.0,Overcast,0,276.3636363636364,11.272727272727273
