juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,6,41,6,92,1,20,3,40,6,90,6,49,6.0,70.0,6.0,94.0,0.0,0.0,0.0,0.0,40.0,496.0,2023-04-03,False,Ninguno,30.0,14.0,Sunny,0,90.18181818181819,7.2727272727272725
Samba Balloon,5,44,8,78,9,129,9,115,9,71,7,62,9.0,72.0,9.0,84.0,0.0,0.0,0.0,0.0,65.0,655.0,2023-04-03,False,Ninguno,30.0,14.0,Sunny,0,119.0909090909091,11.818181818181818
Loco Bus,4,34,9,135,10,148,8,97,9,83,9,83,9.0,102.0,9.0,87.0,0.0,0.0,0.0,0.0,67.0,769.0,2023-04-03,False,Ninguno,30.0,14.0,Sunny,0,139.8181818181818,12.181818181818182
Dragon,10,151,14,251,14,248,14,251,14,231,14,245,14.0,252.0,14.0,243.0,0.0,0.0,0.0,0.0,108.0,1872.0,2023-04-03,False,Ninguno,30.0,14.0,Sunny,0,340.3636363636364,19.636363636363637
Comanche,0,0,0,0,0,0,10,230,10,227,10,217,10.0,228.0,9.0,190.0,0.0,0.0,0.0,0.0,49.0,1092.0,2023-04-03,False,Ninguno,30.0,14.0,Sunny,0,198.54545454545453,8.909090909090908
Ratón Loroco,32,91,63,197,86,263,77,235,84,239,18,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,1078.0,2023-04-03,False,Ninguno,30.0,14.0,Sunny,0,196.0,65.45454545454545
Remolino,21,81,55,261,69,371,72,385,61,325,72,393,60.0,322.0,56.0,265.0,0.0,0.0,0.0,0.0,466.0,2403.0,2023-04-03,False,Ninguno,30.0,14.0,Sunny,0,436.90909090909093,84.72727272727273
Rascacielos,8,53,10,117,9,158,8,134,9,134,9,132,9.0,142.0,8.0,109.0,0.0,0.0,0.0,0.0,70.0,979.0,2023-04-03,False,Ninguno,30.0,14.0,Sunny,0,178.0,12.727272727272727
Tronco Splash,22,53,108,255,128,340,144,362,144,370,138,358,144.0,352.0,144.0,358.0,0.0,0.0,0.0,0.0,972.0,2448.0,2023-04-03,False,Ninguno,30.0,14.0,Sunny,0,445.09090909090907,176.72727272727272
Bumperazo,5,49,10,92,10,283,8,221,7,179,6,162,6.0,169.0,7.0,175.0,0.0,0.0,0.0,0.0,59.0,1330.0,2023-04-03,False,Ninguno,30.0,14.0,Sunny,0,241.8181818181818,10.727272727272727
Brincanguro,6,70,8,182,8,190,8,186,7,166,8,187,8.0,187.0,8.0,187.0,0.0,0.0,0.0,0.0,61.0,1355.0,2023-04-03,False,Ninguno,30.0,14.0,Sunny,0,246.36363636363637,11.090909090909092
