juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,3,18,5,48,4,20,5,65,6,97,6,100,5.0,84.0,6.0,94.0,0.0,0.0,0.0,0.0,40.0,526.0,2023-01-13,False,Ninguno,22.0,13.0,Patchy rain possible,0,95.63636363636364,7.2727272727272725
Samba Balloon,5,15,6,30,6,70,7,90,7,77,9,67,8.0,67.0,6.0,34.0,0.0,0.0,0.0,0.0,54.0,450.0,2023-01-13,False,Ninguno,22.0,13.0,Patchy rain possible,0,81.81818181818181,9.818181818181818
Loco Bus,3,9,9,70,11,119,11,114,11,153,8,55,10.0,99.0,10.0,72.0,0.0,0.0,0.0,0.0,73.0,691.0,2023-01-13,False,Ninguno,22.0,13.0,Patchy rain possible,0,125.63636363636364,13.272727272727273
Dragon,5,39,13,189,13,210,12,143,11,159,12,152,13.0,197.0,13.0,156.0,0.0,0.0,0.0,0.0,92.0,1245.0,2023-01-13,False,Ninguno,22.0,13.0,Patchy rain possible,0,226.36363636363637,16.727272727272727
Comanche,4,17,10,105,10,196,11,215,10,189,9,146,9.0,158.0,10.0,130.0,0.0,0.0,0.0,0.0,73.0,1156.0,2023-01-13,False,Ninguno,22.0,13.0,Patchy rain possible,0,210.1818181818182,13.272727272727273
Ratón Loroco,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-13,False,Ninguno,22.0,13.0,Patchy rain possible,0,0.0,0.0
Remolino,15,46,36,143,40,152,72,300,38,161,36,130,56.0,232.0,36.0,138.0,0.0,0.0,0.0,0.0,329.0,1302.0,2023-01-13,False,Ninguno,22.0,13.0,Patchy rain possible,0,236.72727272727272,59.81818181818182
Rascacielos,2,17,8,81,7,123,8,141,8,78,8,111,8.0,98.0,8.0,106.0,0.0,0.0,0.0,0.0,57.0,755.0,2023-01-13,False,Ninguno,22.0,13.0,Patchy rain possible,0,137.27272727272728,10.363636363636363
Tronco Splash,8,18,62,162,70,180,103,255,93,231,84,205,93.0,249.0,32.0,79.0,0.0,0.0,0.0,0.0,545.0,1379.0,2023-01-13,False,Ninguno,22.0,13.0,Patchy rain possible,0,250.72727272727272,99.0909090909091
Bumperazo,1,3,10,111,9,146,5,130,7,186,6,168,9.0,219.0,9.0,169.0,0.0,0.0,0.0,0.0,56.0,1132.0,2023-01-13,False,Ninguno,22.0,13.0,Patchy rain possible,0,205.8181818181818,10.181818181818182
Brincanguro,7,78,7,95,7,144,7,157,7,154,7,150,7.0,159.0,7.0,136.0,0.0,0.0,0.0,0.0,56.0,1073.0,2023-01-13,False,Ninguno,22.0,13.0,Patchy rain possible,0,195.0909090909091,10.181818181818182
Moto Bala,8,55,17,176,18,203,18,212,18,200,18,207,18.0,208.0,18.0,211.0,0.0,0.0,0.0,0.0,133.0,1472.0,2023-01-13,False,Ninguno,22.0,13.0,Patchy rain possible,0,267.6363636363636,24.181818181818183
Convoy,3,9,8,19,15,66,13,54,12,54,12,60,14.0,60.0,16.0,50.0,0.0,0.0,0.0,0.0,93.0,372.0,2023-01-13,False,Ninguno,22.0,13.0,Patchy rain possible,0,67.63636363636364,16.90909090909091
Bumpercitos,5,11,9,34,9,52,9,56,10,62,9,96,9.0,102.0,11.0,96.0,0.0,0.0,0.0,0.0,71.0,509.0,2023-01-13,False,Ninguno,22.0,13.0,Patchy rain possible,0,92.54545454545455,12.909090909090908
Bici Magica,2,5,7,45,12,75,13,92,12,70,12,103,11.0,83.0,9.0,66.0,0.0,0.0,0.0,0.0,78.0,539.0,2023-01-13,False,Ninguno,22.0,13.0,Patchy rain possible,0,98.0,14.181818181818182
Polo Norte,3,7,6,29,9,42,9,41,11,63,11,59,11.0,56.0,13.0,61.0,0.0,0.0,0.0,0.0,73.0,358.0,2023-01-13,False,Ninguno,22.0,13.0,Patchy rain possible,0,65.0909090909091,13.272727272727273
