juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,0,0,0,0,0,0,0,0,0,0,6,72,4.0,56.0,5.0,76.0,0.0,0.0,0.0,0.0,15.0,204.0,2023-01-27,False,Ninguno,21.0,13.0,Patchy rain possible,0,37.09090909090909,2.727272727272727
Samba Balloon,3,9,6,43,9,73,7,60,4,24,6,58,7.0,52.0,7.0,43.0,0.0,0.0,0.0,0.0,49.0,362.0,2023-01-27,False,Ninguno,21.0,13.0,Patchy rain possible,0,65.81818181818181,8.909090909090908
Loco Bus,3,13,6,27,5,33,7,59,5,24,7,44,7.0,62.0,8.0,56.0,0.0,0.0,0.0,0.0,48.0,318.0,2023-01-27,False,Ninguno,21.0,13.0,Patchy rain possible,0,57.81818181818182,8.727272727272727
Dragon,0,0,4,44,11,122,5,38,0,0,12,162,11.0,147.0,12.0,106.0,0.0,0.0,0.0,0.0,55.0,619.0,2023-01-27,False,Ninguno,21.0,13.0,Patchy rain possible,0,112.54545454545455,10.0
Comanche,6,29,5,47,8,144,2,28,0,0,6,97,3.0,36.0,6.0,84.0,0.0,0.0,0.0,0.0,36.0,465.0,2023-01-27,False,Ninguno,21.0,13.0,Patchy rain possible,0,84.54545454545455,6.545454545454546
Ratón Loroco,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-27,False,Ninguno,21.0,13.0,Patchy rain possible,0,0.0,0.0
Remolino,10,26,26,78,30,95,30,109,30,82,34,110,30.0,95.0,20.0,65.0,0.0,0.0,0.0,0.0,210.0,660.0,2023-01-27,False,Ninguno,21.0,13.0,Patchy rain possible,0,120.0,38.18181818181818
Rascacielos,0,0,0,0,0,0,3,49,6,88,6,81,5.0,56.0,8.0,29.0,0.0,0.0,0.0,0.0,28.0,303.0,2023-01-27,False,Ninguno,21.0,13.0,Patchy rain possible,0,55.09090909090909,5.090909090909091
Tronco Splash,5,12,30,73,33,81,37,95,42,105,44,101,38.0,103.0,41.0,90.0,0.0,0.0,0.0,0.0,270.0,660.0,2023-01-27,False,Ninguno,21.0,13.0,Patchy rain possible,0,120.0,49.09090909090909
Bumperazo,2,6,8,55,9,110,9,140,7,154,9,107,10.0,188.0,9.0,124.0,0.0,0.0,0.0,0.0,63.0,884.0,2023-01-27,False,Ninguno,21.0,13.0,Patchy rain possible,0,160.72727272727272,11.454545454545455
Brincanguro,7,30,7,98,7,73,7,109,7,62,7,100,7.0,36.0,7.0,78.0,0.0,0.0,0.0,0.0,56.0,586.0,2023-01-27,False,Ninguno,21.0,13.0,Patchy rain possible,0,106.54545454545455,10.181818181818182
Moto Bala,6,43,10,97,12,109,16,169,16,150,16,119,16.0,171.0,16.0,129.0,0.0,0.0,0.0,0.0,108.0,987.0,2023-01-27,False,Ninguno,21.0,13.0,Patchy rain possible,0,179.45454545454547,19.636363636363637
Convoy,0,0,7,16,10,38,11,35,11,54,11,25,11.0,46.0,11.0,41.0,0.0,0.0,0.0,0.0,72.0,255.0,2023-01-27,False,Ninguno,21.0,13.0,Patchy rain possible,0,46.36363636363637,13.090909090909092
Bumpercitos,1,1,8,24,7,21,11,34,9,29,9,14,8.0,24.0,10.0,18.0,0.0,0.0,0.0,0.0,63.0,165.0,2023-01-27,False,Ninguno,21.0,13.0,Patchy rain possible,0,30.0,11.454545454545455
Bici Magica,3,9,9,46,12,59,8,52,7,49,9,35,9.0,26.0,5.0,8.0,0.0,0.0,0.0,0.0,62.0,284.0,2023-01-27,False,Ninguno,21.0,13.0,Patchy rain possible,0,51.63636363636363,11.272727272727273
Polo Norte,1,1,8,18,12,45,11,34,9,19,10,24,9.0,29.0,11.0,24.0,0.0,0.0,0.0,0.0,71.0,194.0,2023-01-27,False,Ninguno,21.0,13.0,Patchy rain possible,0,35.27272727272727,12.909090909090908
