juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,4,18,4,38,5,48,6,70,6,96,6,86,6.0,98.0,6.0,98.0,0.0,0.0,0.0,0.0,43.0,552.0,2023-02-04,False,Ninguno,23.0,13.0,Patchy rain possible,0,100.36363636363636,7.818181818181818
Samba Balloon,4,10,8,66,8,95,8,125,8,95,7,81,8.0,126.0,8.0,98.0,0.0,0.0,0.0,0.0,59.0,696.0,2023-02-04,False,Ninguno,23.0,13.0,Patchy rain possible,0,126.54545454545455,10.727272727272727
Loco Bus,3,19,10,75,10,164,10,171,10,136,10,116,10.0,146.0,10.0,89.0,0.0,0.0,0.0,0.0,73.0,916.0,2023-02-04,False,Ninguno,23.0,13.0,Patchy rain possible,0,166.54545454545453,13.272727272727273
Dragon,7,75,13,233,16,292,14,250,14,266,14,259,15.0,261.0,15.0,276.0,0.0,0.0,0.0,0.0,108.0,1912.0,2023-02-04,False,Ninguno,23.0,13.0,Patchy rain possible,0,347.6363636363636,19.636363636363637
Comanche,5,104,9,210,10,230,10,230,10,231,10,250,11.0,232.0,11.0,250.0,0.0,0.0,0.0,0.0,76.0,1737.0,2023-02-04,False,Ninguno,23.0,13.0,Patchy rain possible,0,315.8181818181818,13.818181818181818
Ratón Loroco,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-04,False,Ninguno,23.0,13.0,Patchy rain possible,0,0.0,0.0
Remolino,31,99,72,261,72,373,72,363,72,381,72,348,72.0,374.0,72.0,350.0,0.0,0.0,0.0,0.0,535.0,2549.0,2023-02-04,False,Ninguno,23.0,13.0,Patchy rain possible,0,463.45454545454544,97.27272727272727
Rascacielos,4,46,6,106,6,106,8,139,8,144,9,159,8.0,141.0,8.0,141.0,0.0,0.0,0.0,0.0,57.0,982.0,2023-02-04,False,Ninguno,23.0,13.0,Patchy rain possible,0,178.54545454545453,10.363636363636363
Tronco Splash,20,53,64,175,72,208,125,350,135,349,111,336,129.0,356.0,123.0,313.0,0.0,0.0,0.0,0.0,779.0,2140.0,2023-02-04,False,Ninguno,23.0,13.0,Patchy rain possible,0,389.09090909090907,141.63636363636363
Bumperazo,6,54,9,147,9,223,8,206,5,133,10,266,7.0,186.0,7.0,187.0,0.0,0.0,0.0,0.0,61.0,1402.0,2023-02-04,False,Ninguno,23.0,13.0,Patchy rain possible,0,254.9090909090909,11.090909090909092
Brincanguro,7,119,7,155,7,159,7,154,7,155,7,160,7.0,157.0,7.0,154.0,0.0,0.0,0.0,0.0,56.0,1213.0,2023-02-04,False,Ninguno,23.0,13.0,Patchy rain possible,0,220.54545454545453,10.181818181818182
Moto Bala,16,184,18,213,18,203,18,210,18,209,18,214,18.0,207.0,18.0,212.0,0.0,0.0,0.0,0.0,142.0,1652.0,2023-02-04,False,Ninguno,23.0,13.0,Patchy rain possible,0,300.3636363636364,25.818181818181817
