juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,6,28,6,46,6,73,6,77,6,69,6,64,6.0,45.0,2.0,11.0,0.0,0.0,0.0,0.0,44.0,413.0,2023-12-13,False,Ninguno,23.0,14.0,Cloudy,0,75.0909090909091,8.0
Samba Balloon,5,11,8,57,9,71,9,65,9,89,9,40,9.0,94.0,9.0,78.0,0.0,0.0,0.0,0.0,67.0,505.0,2023-12-13,False,Ninguno,23.0,14.0,Cloudy,0,91.81818181818181,12.181818181818182
Loco Bus,4,25,8,67,9,113,8,81,10,141,8,92,12.0,180.0,10.0,116.0,0.0,0.0,0.0,0.0,69.0,815.0,2023-12-13,False,Ninguno,23.0,14.0,Cloudy,0,148.1818181818182,12.545454545454545
Dragon,7,113,13,220,13,256,11,202,13,234,12,230,13.0,229.0,14.0,272.0,0.0,0.0,0.0,0.0,96.0,1756.0,2023-12-13,False,Ninguno,23.0,14.0,Cloudy,0,319.27272727272725,17.454545454545453
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-13,False,Ninguno,23.0,14.0,Cloudy,0,0.0,0.0
Ratón Loroco,30,110,72,244,82,299,82,298,80,309,80,282,83.0,309.0,82.0,322.0,0.0,0.0,0.0,0.0,804.0,2861.0,2023-12-13,False,Ninguno,23.0,14.0,Cloudy,0,457.6363636363636,126.81818181818181
Remolino,17,74,53,273,65,343,68,372,68,364,66,362,52.0,296.0,61.0,338.0,0.0,0.0,0.0,0.0,490.0,2597.0,2023-12-13,False,Ninguno,23.0,14.0,Cloudy,0,456.27272727272725,85.45454545454545
Rascacielos,3,54,4,70,0,0,0,0,0,0,8,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,477.0,2023-12-13,False,Ninguno,23.0,14.0,Cloudy,0,67.45454545454545,6.0
Tronco Splash,64,174,128,492,128,402,123,353,128,393,144,537,144.0,469.0,133.0,382.0,0.0,0.0,0.0,0.0,1026.0,3280.0,2023-12-13,False,Ninguno,23.0,14.0,Cloudy,0,589.2727272727273,183.45454545454547
Bumperazo,5,74,8,183,8,180,8,189,8,184,8,179,8.0,177.0,8.0,179.0,0.0,0.0,0.0,0.0,105.0,2039.0,2023-12-13,False,Ninguno,23.0,14.0,Cloudy,0,307.6363636363636,15.090909090909092
Brincanguro,5,92,7,165,7,162,7,163,7,159,7,160,7.0,162.0,7.0,165.0,0.0,0.0,0.0,0.0,82.0,1463.0,2023-12-13,False,Ninguno,23.0,14.0,Cloudy,0,244.63636363636363,12.363636363636363
Moto Bala,13,144,20,220,20,220,20,220,18,198,20,220,20.0,220.0,20.0,220.0,0.0,0.0,0.0,0.0,240.0,2563.0,2023-12-13,False,Ninguno,23.0,14.0,Cloudy,0,384.09090909090907,35.54545454545455
Convoy,4,12,11,47,14,94,13,44,13,67,13,50,14.0,55.0,10.0,42.0,0.0,0.0,0.0,0.0,92.0,411.0,2023-12-13,False,Ninguno,23.0,14.0,Cloudy,0,74.72727272727273,16.727272727272727
Bumpercitos,4,11,8,31,7,81,7,77,9,82,7,69,8.0,106.0,8.0,92.0,0.0,0.0,0.0,0.0,58.0,549.0,2023-12-13,False,Ninguno,23.0,14.0,Cloudy,0,99.81818181818181,10.545454545454545
Bici Magica,4,23,9,64,10,100,9,99,10,105,10,91,11.0,96.0,7.0,58.0,0.0,0.0,0.0,0.0,70.0,636.0,2023-12-13,False,Ninguno,23.0,14.0,Cloudy,0,115.63636363636364,12.727272727272727
Polo Norte,6,10,7,27,11,64,11,66,10,53,10,60,11.0,66.0,9.0,27.0,0.0,0.0,0.0,0.0,75.0,373.0,2023-12-13,False,Ninguno,23.0,14.0,Cloudy,0,67.81818181818181,13.636363636363637
Sol De Mi Barrio,4,40,5,62,0,0,0,0,0,0,5,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,248.0,2023-12-13,False,Ninguno,23.0,14.0,Cloudy,0,45.09090909090909,2.5454545454545454
Tifón,8,108,8,127,5,80,0,0,2,32,7,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,458.0,2023-12-13,False,Ninguno,23.0,14.0,Cloudy,0,83.27272727272727,5.454545454545454
Carrusel,3,11,8,84,9,125,9,81,12,86,12,101,12.0,109.0,14.0,166.0,0.0,0.0,0.0,0.0,79.0,763.0,2023-12-13,False,Ninguno,23.0,14.0,Cloudy,0,138.72727272727272,14.363636363636363
Trencito,3,37,7,204,7,270,7,278,7,237,7,223,7.0,262.0,7.0,269.0,0.0,0.0,0.0,0.0,52.0,1780.0,2023-12-13,False,Ninguno,23.0,14.0,Cloudy,0,323.6363636363636,9.454545454545455
El Revoloteo,6,81,4,79,0,0,0,0,0,0,6,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,279.0,2023-12-13,False,Ninguno,23.0,14.0,Cloudy,0,50.72727272727273,2.909090909090909
Guerra Pirata,3,31,5,59,6,99,7,134,8,102,8,111,8.0,128.0,7.0,51.0,0.0,0.0,0.0,0.0,52.0,715.0,2023-12-13,False,Ninguno,23.0,14.0,Cloudy,0,130.0,9.454545454545455
Faro Saltarín,4,29,8,85,10,106,10,114,10,106,10,104,10.0,112.0,10.0,100.0,0.0,0.0,0.0,0.0,72.0,756.0,2023-12-13,False,Ninguno,23.0,14.0,Cloudy,0,137.45454545454547,13.090909090909092
El Relámpago,17,128,25,218,5,45,0,0,0,0,30,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,920.0,2023-12-13,False,Ninguno,23.0,14.0,Cloudy,0,143.54545454545453,17.09090909090909
Casichoco,4,22,5,46,6,98,6,98,7,69,7,97,8.0,47.0,8.0,72.0,0.0,0.0,0.0,0.0,51.0,549.0,2023-12-13,False,Ninguno,23.0,14.0,Cloudy,0,99.81818181818181,9.272727272727273
