juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,6,25,6,93,6,80,6,78,6,71,5,54,7.0,46.0,6.0,63.0,0.0,0.0,0.0,0.0,48.0,510.0,2023-10-27,False,Ninguno,21.0,16.0,Moderate rain at times,0,92.72727272727273,8.727272727272727
Samba Balloon,7,31,9,114,9,101,9,119,9,110,6,63,9.0,100.0,9.0,51.0,0.0,0.0,0.0,0.0,67.0,689.0,2023-10-27,False,Ninguno,21.0,16.0,Moderate rain at times,0,125.27272727272727,12.181818181818182
Loco Bus,5,72,9,131,10,141,10,124,11,185,4,61,9.0,128.0,9.0,76.0,0.0,0.0,0.0,0.0,67.0,918.0,2023-10-27,False,Ninguno,21.0,16.0,Moderate rain at times,0,166.9090909090909,12.181818181818182
Dragon,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-27,False,Ninguno,21.0,16.0,Moderate rain at times,0,0.0,0.0
Comanche,11,244,8,191,8,190,10,237,2,48,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,910.0,2023-10-27,False,Ninguno,21.0,16.0,Moderate rain at times,0,165.45454545454547,7.090909090909091
Ratón Loroco,56,211,77,299,77,279,77,276,79,290,46,179,78.0,295.0,77.0,291.0,0.0,0.0,0.0,0.0,567.0,2120.0,2023-10-27,False,Ninguno,21.0,16.0,Moderate rain at times,0,385.45454545454544,103.0909090909091
Remolino,10,49,72,414,72,410,57,318,46,266,66,372,62.0,333.0,36.0,206.0,0.0,0.0,0.0,0.0,421.0,2368.0,2023-10-27,False,Ninguno,21.0,16.0,Moderate rain at times,0,430.54545454545456,76.54545454545455
Rascacielos,8,143,10,178,10,179,9,156,9,156,9,159,11.0,194.0,8.0,141.0,0.0,0.0,0.0,0.0,74.0,1306.0,2023-10-27,False,Ninguno,21.0,16.0,Moderate rain at times,0,237.45454545454547,13.454545454545455
Tronco Splash,126,416,133,379,144,418,138,393,144,444,144,445,144.0,418.0,78.0,221.0,0.0,0.0,0.0,0.0,1051.0,3134.0,2023-10-27,False,Ninguno,21.0,16.0,Moderate rain at times,0,569.8181818181819,191.0909090909091
Bumperazo,6,132,8,213,8,203,8,204,8,209,8,205,8.0,206.0,8.0,207.0,0.0,0.0,0.0,0.0,62.0,1579.0,2023-10-27,False,Ninguno,21.0,16.0,Moderate rain at times,0,287.09090909090907,11.272727272727273
Brincanguro,6,137,7,159,7,160,7,162,7,145,6,127,7.0,142.0,7.0,148.0,0.0,0.0,0.0,0.0,54.0,1180.0,2023-10-27,False,Ninguno,21.0,16.0,Moderate rain at times,0,214.54545454545453,9.818181818181818
Moto Bala,21,256,21,257,21,260,21,258,21,260,10,119,21.0,251.0,21.0,250.0,0.0,0.0,0.0,0.0,157.0,1911.0,2023-10-27,False,Ninguno,21.0,16.0,Moderate rain at times,0,347.45454545454544,28.545454545454547
Convoy,8,37,10,40,10,86,15,65,10,42,11,52,12.0,65.0,13.0,74.0,0.0,0.0,0.0,0.0,89.0,461.0,2023-10-27,False,Ninguno,21.0,16.0,Moderate rain at times,0,83.81818181818181,16.181818181818183
Bumpercitos,6,81,10,46,8,51,9,41,10,52,10,93,10.0,129.0,10.0,109.0,0.0,0.0,0.0,0.0,73.0,602.0,2023-10-27,False,Ninguno,21.0,16.0,Moderate rain at times,0,109.45454545454545,13.272727272727273
Bici Magica,11,115,9,92,8,60,10,82,7,55,8,63,9.0,95.0,10.0,60.0,0.0,0.0,0.0,0.0,72.0,622.0,2023-10-27,False,Ninguno,21.0,16.0,Moderate rain at times,0,113.0909090909091,13.090909090909092
Polo Norte,10,31,10,67,11,77,10,44,10,35,11,42,11.0,55.0,11.0,52.0,0.0,0.0,0.0,0.0,84.0,403.0,2023-10-27,False,Ninguno,21.0,16.0,Moderate rain at times,0,73.27272727272727,15.272727272727273
Sol De Mi Barrio,2,9,2,25,7,100,6,120,6,123,3,89,0.0,0.0,4.0,63.0,0.0,0.0,0.0,0.0,30.0,529.0,2023-10-27,False,Ninguno,21.0,16.0,Moderate rain at times,0,96.18181818181819,5.454545454545454
Tifón,10,159,10,160,10,160,10,160,10,160,10,160,10.0,160.0,10.0,158.0,0.0,0.0,0.0,0.0,80.0,1277.0,2023-10-27,False,Ninguno,21.0,16.0,Moderate rain at times,0,232.1818181818182,14.545454545454545
Carrusel,6,109,10,63,9,123,8,154,10,55,10,104,11.0,114.0,10.0,92.0,0.0,0.0,0.0,0.0,74.0,814.0,2023-10-27,False,Ninguno,21.0,16.0,Moderate rain at times,0,148.0,13.454545454545455
Trencito,2,21,7,195,7,234,7,231,7,239,7,257,7.0,229.0,5.0,141.0,0.0,0.0,0.0,0.0,49.0,1547.0,2023-10-27,False,Ninguno,21.0,16.0,Moderate rain at times,0,281.27272727272725,8.909090909090908
El Revoloteo,8,155,9,207,9,209,9,202,9,209,7,156,9.0,212.0,9.0,207.0,0.0,0.0,0.0,0.0,69.0,1557.0,2023-10-27,False,Ninguno,21.0,16.0,Moderate rain at times,0,283.09090909090907,12.545454545454545
Guerra Pirata,4,56,9,142,10,188,9,116,9,168,9,163,9.0,173.0,7.0,46.0,0.0,0.0,0.0,0.0,66.0,1052.0,2023-10-27,False,Ninguno,21.0,16.0,Moderate rain at times,0,191.27272727272728,12.0
Faro Saltarín,7,60,10,114,10,125,10,125,10,125,6,69,10.0,113.0,10.0,104.0,0.0,0.0,0.0,0.0,73.0,835.0,2023-10-27,False,Ninguno,21.0,16.0,Moderate rain at times,0,151.8181818181818,13.272727272727273
El Relámpago,30,219,36,263,36,261,36,252,36,258,25,184,31.0,222.0,30.0,213.0,0.0,0.0,0.0,0.0,260.0,1872.0,2023-10-27,False,Ninguno,21.0,16.0,Moderate rain at times,0,340.3636363636364,47.27272727272727
Casichoco,7,86,8,88,10,68,7,75,7,42,11,95,9.0,84.0,6.0,31.0,0.0,0.0,0.0,0.0,65.0,569.0,2023-10-27,False,Ninguno,21.0,16.0,Moderate rain at times,0,103.45454545454545,11.818181818181818
