juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,6,35,7,87,6,62,6,92,6,68,6,43,6.0,50.0,6.0,37.0,0.0,0.0,0.0,0.0,49.0,474.0,2023-12-15,False,Ninguno,24.0,14.0,Patchy rain possible,0,86.18181818181819,8.909090909090908
Samba Balloon,5,22,8,68,9,72,9,102,10,97,8,78,8.0,72.0,9.0,96.0,0.0,0.0,0.0,0.0,66.0,607.0,2023-12-15,False,Ninguno,24.0,14.0,Patchy rain possible,0,110.36363636363636,12.0
Loco Bus,7,48,9,70,11,150,10,126,10,147,11,157,8.0,119.0,10.0,145.0,0.0,0.0,0.0,0.0,76.0,962.0,2023-12-15,False,Ninguno,24.0,14.0,Patchy rain possible,0,174.9090909090909,13.818181818181818
Dragon,8,87,10,162,10,194,10,192,10,190,10,194,10.0,196.0,10.0,185.0,0.0,0.0,0.0,0.0,78.0,1400.0,2023-12-15,False,Ninguno,24.0,14.0,Patchy rain possible,0,254.54545454545453,14.181818181818182
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-15,False,Ninguno,24.0,14.0,Patchy rain possible,0,0.0,0.0
Ratón Loroco,0,0,72,252,82,316,83,309,82,322,83,297,81.0,317.0,83.0,302.0,0.0,0.0,0.0,0.0,566.0,2115.0,2023-12-15,False,Ninguno,24.0,14.0,Patchy rain possible,0,384.54545454545456,102.9090909090909
Remolino,20,113,54,298,62,337,68,360,66,375,63,369,63.0,339.0,56.0,318.0,0.0,0.0,0.0,0.0,452.0,2509.0,2023-12-15,False,Ninguno,24.0,14.0,Patchy rain possible,0,456.1818181818182,82.18181818181819
Rascacielos,6,88,9,158,9,160,8,144,8,142,8,144,8.0,140.0,9.0,161.0,0.0,0.0,0.0,0.0,65.0,1137.0,2023-12-15,False,Ninguno,24.0,14.0,Patchy rain possible,0,206.72727272727272,11.818181818181818
Tronco Splash,30,91,131,343,120,389,123,320,131,436,144,534,144.0,418.0,128.0,369.0,0.0,0.0,0.0,0.0,951.0,2900.0,2023-12-15,False,Ninguno,24.0,14.0,Patchy rain possible,0,527.2727272727273,172.9090909090909
Bumperazo,2,7,8,135,8,208,8,196,8,204,8,206,8.0,204.0,8.0,213.0,0.0,0.0,0.0,0.0,58.0,1373.0,2023-12-15,False,Ninguno,24.0,14.0,Patchy rain possible,0,249.63636363636363,10.545454545454545
Brincanguro,6,78,7,163,7,162,7,166,7,164,7,163,7.0,163.0,7.0,165.0,0.0,0.0,0.0,0.0,55.0,1224.0,2023-12-15,False,Ninguno,24.0,14.0,Patchy rain possible,0,222.54545454545453,10.0
Moto Bala,18,192,23,254,23,252,23,254,23,252,12,134,23.0,252.0,23.0,252.0,0.0,0.0,0.0,0.0,168.0,1842.0,2023-12-15,False,Ninguno,24.0,14.0,Patchy rain possible,0,334.90909090909093,30.545454545454547
Convoy,6,33,12,56,10,49,13,84,13,59,14,91,15.0,55.0,15.0,87.0,0.0,0.0,0.0,0.0,98.0,514.0,2023-12-15,False,Ninguno,24.0,14.0,Patchy rain possible,0,93.45454545454545,17.818181818181817
Bumpercitos,4,6,7,49,7,71,6,60,7,95,7,88,7.0,90.0,7.0,89.0,0.0,0.0,0.0,0.0,52.0,548.0,2023-12-15,False,Ninguno,24.0,14.0,Patchy rain possible,0,99.63636363636364,9.454545454545455
Bici Magica,12,79,11,116,11,113,9,68,12,105,11,103,11.0,98.0,9.0,74.0,0.0,0.0,0.0,0.0,86.0,756.0,2023-12-15,False,Ninguno,24.0,14.0,Patchy rain possible,0,137.45454545454547,15.636363636363637
Polo Norte,6,27,10,52,9,54,10,64,10,55,10,41,9.0,51.0,10.0,61.0,0.0,0.0,0.0,0.0,74.0,405.0,2023-12-15,False,Ninguno,24.0,14.0,Patchy rain possible,0,73.63636363636364,13.454545454545455
Sol De Mi Barrio,0,0,0,0,6,62,7,138,6,227,6,201,6.0,270.0,7.0,125.0,0.0,0.0,0.0,0.0,38.0,1023.0,2023-12-15,False,Ninguno,24.0,14.0,Patchy rain possible,0,186.0,6.909090909090909
Tifón,7,112,10,153,10,160,9,160,10,142,10,160,10.0,160.0,10.0,160.0,0.0,0.0,0.0,0.0,76.0,1207.0,2023-12-15,False,Ninguno,24.0,14.0,Patchy rain possible,0,219.45454545454547,13.818181818181818
