juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-12,False,Ninguno,29.0,17.0,Heavy rain at times,0,0.0,0.0
Samba Balloon,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-12,False,Ninguno,29.0,17.0,Heavy rain at times,0,0.0,0.0
Loco Bus,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-12,False,Ninguno,29.0,17.0,Heavy rain at times,0,0.0,0.0
Dragon,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-12,False,Ninguno,29.0,17.0,Heavy rain at times,0,0.0,0.0
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-12,False,Ninguno,29.0,17.0,Heavy rain at times,0,0.0,0.0
Ratón Loroco,0,0,0,0,9,33,11,46,15,41,2,8,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,152.0,2023-06-12,False,Ninguno,29.0,17.0,Heavy rain at times,0,27.636363636363637,8.727272727272727
Remolino,0,0,0,0,4,19,11,57,8,44,3,4,15.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,178.0,2023-06-12,False,Ninguno,29.0,17.0,Heavy rain at times,0,32.36363636363637,7.454545454545454
Rascacielos,0,0,0,0,4,53,3,35,2,22,4,47,7.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,233.0,2023-06-12,False,Ninguno,29.0,17.0,Heavy rain at times,0,42.36363636363637,3.6363636363636362
Tronco Splash,0,0,0,0,0,0,30,86,15,38,0,0,30.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,191.0,2023-06-12,False,Ninguno,29.0,17.0,Heavy rain at times,0,34.72727272727273,13.636363636363637
Bumperazo,0,0,0,0,0,0,8,110,1,21,11,246,10.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,494.0,2023-06-12,False,Ninguno,29.0,17.0,Heavy rain at times,0,89.81818181818181,5.454545454545454
Brincanguro,0,0,0,0,0,0,0,0,0,0,1,15,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,2023-06-12,False,Ninguno,29.0,17.0,Heavy rain at times,0,6.545454545454546,0.5454545454545454
Moto Bala,0,0,0,0,4,44,5,56,0,0,6,72,6.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,244.0,2023-06-12,False,Ninguno,29.0,17.0,Heavy rain at times,0,44.36363636363637,3.8181818181818183
Convoy,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-12,False,Ninguno,29.0,17.0,Heavy rain at times,0,0.0,0.0
Bumpercitos,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-12,False,Ninguno,29.0,17.0,Heavy rain at times,0,0.0,0.0
Bici Magica,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-12,False,Ninguno,29.0,17.0,Heavy rain at times,0,0.0,0.0
