juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,5,31,6,78,6,110,5,85,5,78,6,107,6.0,103.0,6.0,101.0,5.0,79.0,0.0,0.0,50.0,772.0,2023-11-05,False,Ninguno,21.0,16.0,Moderate rain at times,0,140.36363636363637,9.090909090909092
Samba Balloon,6,26,7,77,9,120,8,102,9,133,9,135,9.0,147.0,9.0,92.0,6.0,39.0,0.0,0.0,72.0,871.0,2023-11-05,False,Ninguno,21.0,16.0,Moderate rain at times,0,158.36363636363637,13.090909090909092
Loco Bus,4,24,9,126,10,130,11,196,8,150,13,240,11.0,163.0,11.0,178.0,7.0,130.0,0.0,0.0,84.0,1337.0,2023-11-05,False,Ninguno,21.0,16.0,Moderate rain at times,0,243.0909090909091,15.272727272727273
Dragon,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-05,False,Ninguno,21.0,16.0,Moderate rain at times,0,0.0,0.0
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-05,False,Ninguno,21.0,16.0,Moderate rain at times,0,0.0,0.0
Ratón Loroco,36,139,72,261,77,291,77,288,76,276,80,305,80.0,290.0,76.0,288.0,43.0,153.0,0.0,0.0,617.0,2291.0,2023-11-05,False,Ninguno,21.0,16.0,Moderate rain at times,0,416.54545454545456,112.18181818181819
Remolino,20,72,62,347,46,242,51,288,56,314,56,267,61.0,344.0,62.0,337.0,36.0,168.0,0.0,0.0,450.0,2379.0,2023-11-05,False,Ninguno,21.0,16.0,Moderate rain at times,0,432.54545454545456,81.81818181818181
Rascacielos,6,89,7,125,10,176,7,122,9,160,10,179,8.0,144.0,11.0,195.0,3.0,45.0,0.0,0.0,71.0,1235.0,2023-11-05,False,Ninguno,21.0,16.0,Moderate rain at times,0,224.54545454545453,12.909090909090908
Tronco Splash,36,116,115,292,113,295,115,311,116,366,133,397,122.0,344.0,118.0,405.0,56.0,177.0,0.0,0.0,924.0,2703.0,2023-11-05,False,Ninguno,21.0,16.0,Moderate rain at times,0,491.45454545454544,168.0
Bumperazo,7,102,8,210,8,220,7,186,8,213,8,225,8.0,221.0,8.0,214.0,8.0,213.0,0.0,0.0,70.0,1804.0,2023-11-05,False,Ninguno,21.0,16.0,Moderate rain at times,0,328.0,12.727272727272727
Brincanguro,6,79,6,135,7,164,6,137,7,143,7,158,7.0,162.0,7.0,166.0,5.0,116.0,0.0,0.0,58.0,1260.0,2023-11-05,False,Ninguno,21.0,16.0,Moderate rain at times,0,229.0909090909091,10.545454545454545
Moto Bala,15,165,15,180,15,180,12,144,12,142,15,176,15.0,175.0,15.0,179.0,5.0,59.0,0.0,0.0,119.0,1400.0,2023-11-05,False,Ninguno,21.0,16.0,Moderate rain at times,0,254.54545454545453,21.636363636363637
Convoy,8,35,13,85,15,121,14,112,11,72,10,77,13.0,95.0,11.0,86.0,12.0,65.0,0.0,0.0,107.0,748.0,2023-11-05,False,Ninguno,21.0,16.0,Moderate rain at times,0,136.0,19.454545454545453
Bumpercitos,7,24,11,122,11,132,10,113,10,125,10,121,10.0,128.0,11.0,126.0,11.0,113.0,0.0,0.0,91.0,1004.0,2023-11-05,False,Ninguno,21.0,16.0,Moderate rain at times,0,182.54545454545453,16.545454545454547
Bici Magica,5,24,10,96,12,140,9,102,11,127,11,127,12.0,141.0,13.0,135.0,5.0,43.0,0.0,0.0,88.0,935.0,2023-11-05,False,Ninguno,21.0,16.0,Moderate rain at times,0,170.0,16.0
Polo Norte,10,25,12,75,11,73,9,53,11,72,12,78,12.0,79.0,12.0,77.0,6.0,36.0,0.0,0.0,95.0,568.0,2023-11-05,False,Ninguno,21.0,16.0,Moderate rain at times,0,103.27272727272727,17.272727272727273
Sol De Mi Barrio,3,23,0,0,4,118,4,116,3,124,3,139,4.0,236.0,4.0,257.0,5.0,139.0,0.0,0.0,30.0,1152.0,2023-11-05,False,Ninguno,21.0,16.0,Moderate rain at times,0,209.45454545454547,5.454545454545454
Tifón,9,137,10,160,11,176,8,127,11,176,11,176,11.0,176.0,11.0,176.0,7.0,111.0,0.0,0.0,89.0,1415.0,2023-11-05,False,Ninguno,21.0,16.0,Moderate rain at times,0,257.27272727272725,16.181818181818183
Carrusel,9,55,10,139,11,182,11,165,12,189,10,140,11.0,138.0,11.0,205.0,9.0,98.0,0.0,0.0,94.0,1311.0,2023-11-05,False,Ninguno,21.0,16.0,Moderate rain at times,0,238.36363636363637,17.09090909090909
