juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,6,53,6,103,6,101,6,97,6,108,6,106,6.0,100.0,6.0,102.0,6.0,99.0,0.0,0.0,54.0,869.0,2023-06-04,False,Ninguno,26.0,17.0,Heavy rain at times,0,158.0,9.818181818181818
Samba Balloon,7,105,10,191,8,153,9,150,10,177,9,163,10.0,162.0,10.0,207.0,9.0,133.0,0.0,0.0,82.0,1441.0,2023-06-04,False,Ninguno,26.0,17.0,Heavy rain at times,0,262.0,14.909090909090908
Loco Bus,3,43,9,133,9,140,9,161,9,152,9,155,9.0,173.0,9.0,162.0,9.0,134.0,0.0,0.0,75.0,1253.0,2023-06-04,False,Ninguno,26.0,17.0,Heavy rain at times,0,227.8181818181818,13.636363636363637
Dragon,10,169,14,279,14,277,14,276,14,274,14,279,14.0,277.0,14.0,279.0,14.0,277.0,0.0,0.0,122.0,2387.0,2023-06-04,False,Ninguno,26.0,17.0,Heavy rain at times,0,434.0,22.181818181818183
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-04,False,Ninguno,26.0,17.0,Heavy rain at times,0,0.0,0.0
Ratón Loroco,54,183,70,266,79,294,77,273,82,316,82,301,82.0,316.0,82.0,301.0,81.0,287.0,0.0,0.0,689.0,2537.0,2023-06-04,False,Ninguno,26.0,17.0,Heavy rain at times,0,461.27272727272725,125.27272727272727
Remolino,56,263,61,339,66,377,66,379,66,376,66,378,66.0,381.0,58.0,326.0,50.0,280.0,0.0,0.0,555.0,3099.0,2023-06-04,False,Ninguno,26.0,17.0,Heavy rain at times,0,563.4545454545455,100.9090909090909
Rascacielos,10,165,12,214,12,214,12,212,12,212,12,214,12.0,214.0,12.0,213.0,12.0,212.0,0.0,0.0,106.0,1870.0,2023-06-04,False,Ninguno,26.0,17.0,Heavy rain at times,0,340.0,19.272727272727273
Tronco Splash,180,507,139,339,54,151,164,459,164,447,128,338,56.0,166.0,180.0,528.0,180.0,508.0,0.0,0.0,1245.0,3443.0,2023-06-04,False,Ninguno,26.0,17.0,Heavy rain at times,0,626.0,226.36363636363637
Bumperazo,6,126,8,229,9,254,8,201,8,206,7,183,8.0,223.0,9.0,242.0,9.0,228.0,0.0,0.0,72.0,1892.0,2023-06-04,False,Ninguno,26.0,17.0,Heavy rain at times,0,344.0,13.090909090909092
