juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,5,44,5,88,5,86,5,88,5,89,5,91,5.0,93.0,5.0,95.0,0.0,0.0,0.0,0.0,40.0,674.0,2023-12-06,False,Ninguno,23.0,14.0,Patchy rain possible,0,122.54545454545455,7.2727272727272725
Samba Balloon,4,26,5,57,9,113,9,112,8,114,8,108,9.0,118.0,9.0,120.0,0.0,0.0,0.0,0.0,61.0,768.0,2023-12-06,False,Ninguno,23.0,14.0,Patchy rain possible,0,139.63636363636363,11.090909090909092
Loco Bus,4,27,8,103,9,121,11,167,11,163,7,129,9.0,141.0,10.0,179.0,0.0,0.0,0.0,0.0,69.0,1030.0,2023-12-06,False,Ninguno,23.0,14.0,Patchy rain possible,0,187.27272727272728,12.545454545454545
Dragon,10,169,15,294,17,333,17,335,16,317,16,309,17.0,329.0,17.0,318.0,0.0,0.0,0.0,0.0,125.0,2404.0,2023-12-06,False,Ninguno,23.0,14.0,Patchy rain possible,0,437.09090909090907,22.727272727272727
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-06,False,Ninguno,23.0,14.0,Patchy rain possible,0,0.0,0.0
Ratón Loroco,55,200,82,321,83,289,83,310,82,302,82,322,84.0,306.0,83.0,299.0,0.0,0.0,0.0,0.0,682.0,2495.0,2023-12-06,False,Ninguno,23.0,14.0,Patchy rain possible,0,440.3636363636364,119.63636363636364
Remolino,24,84,44,214,46,250,50,272,56,321,68,379,60.0,337.0,56.0,324.0,0.0,0.0,0.0,0.0,423.0,2266.0,2023-12-06,False,Ninguno,23.0,14.0,Patchy rain possible,0,404.27272727272725,75.18181818181819
Rascacielos,0,0,4,66,9,151,10,166,10,177,10,179,8.0,143.0,10.0,180.0,0.0,0.0,0.0,0.0,76.0,1194.0,2023-12-06,False,Ninguno,23.0,14.0,Patchy rain possible,0,205.0909090909091,12.454545454545455
Tronco Splash,20,58,56,181,108,332,128,429,130,383,131,478,144.0,424.0,144.0,422.0,0.0,0.0,0.0,0.0,870.0,2728.0,2023-12-06,False,Ninguno,23.0,14.0,Patchy rain possible,0,494.09090909090907,157.36363636363637
Bumperazo,3,74,7,136,8,214,8,210,8,205,8,206,8.0,206.0,8.0,203.0,0.0,0.0,0.0,0.0,84.0,1892.0,2023-12-06,False,Ninguno,23.0,14.0,Patchy rain possible,0,304.1818181818182,12.909090909090908
Brincanguro,6,97,8,181,7,163,8,188,7,168,7,168,8.0,189.0,8.0,187.0,0.0,0.0,0.0,0.0,73.0,1483.0,2023-12-06,False,Ninguno,23.0,14.0,Patchy rain possible,0,256.72727272727275,12.0
Moto Bala,17,192,21,232,22,242,23,252,23,254,23,252,23.0,254.0,23.0,252.0,0.0,0.0,0.0,0.0,218.0,2311.0,2023-12-06,False,Ninguno,23.0,14.0,Patchy rain possible,0,385.54545454545456,35.72727272727273
Convoy,13,89,16,105,16,147,16,205,18,218,15,192,15.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,1127.0,2023-12-06,False,Ninguno,23.0,14.0,Patchy rain possible,0,204.9090909090909,19.818181818181817
Bumpercitos,4,53,7,70,6,79,7,95,7,99,7,96,8.0,109.0,7.0,98.0,0.0,0.0,0.0,0.0,53.0,699.0,2023-12-06,False,Ninguno,23.0,14.0,Patchy rain possible,0,127.0909090909091,9.636363636363637
Bici Magica,12,116,12,136,11,127,11,123,12,122,12,118,10.0,112.0,11.0,118.0,0.0,0.0,0.0,0.0,91.0,972.0,2023-12-06,False,Ninguno,23.0,14.0,Patchy rain possible,0,176.72727272727272,16.545454545454547
Polo Norte,6,20,9,54,11,68,11,78,9,69,10,72,11.0,82.0,11.0,86.0,0.0,0.0,0.0,0.0,78.0,529.0,2023-12-06,False,Ninguno,23.0,14.0,Patchy rain possible,0,96.18181818181819,14.181818181818182
Sol De Mi Barrio,0,0,0,0,5,50,5,224,4,319,4,335,4.0,318.0,10.0,272.0,0.0,0.0,0.0,0.0,32.0,1518.0,2023-12-06,False,Ninguno,23.0,14.0,Patchy rain possible,0,276.0,5.818181818181818
Tifón,10,158,11,158,10,159,11,158,10,160,10,160,10.0,160.0,10.0,160.0,0.0,0.0,0.0,0.0,82.0,1273.0,2023-12-06,False,Ninguno,23.0,14.0,Patchy rain possible,0,231.45454545454547,14.909090909090908
Carrusel,8,186,10,136,9,224,8,323,9,271,9,395,9.0,373.0,10.0,271.0,0.0,0.0,0.0,0.0,72.0,2179.0,2023-12-06,False,Ninguno,23.0,14.0,Patchy rain possible,0,396.1818181818182,13.090909090909092
Trencito,4,136,6,199,7,249,7,268,7,272,7,261,7.0,279.0,7.0,265.0,0.0,0.0,0.0,0.0,52.0,1929.0,2023-12-06,False,Ninguno,23.0,14.0,Patchy rain possible,0,350.72727272727275,9.454545454545455
El Revoloteo,6,135,9,211,9,214,9,214,9,208,9,211,9.0,210.0,9.0,209.0,0.0,0.0,0.0,0.0,69.0,1612.0,2023-12-06,False,Ninguno,23.0,14.0,Patchy rain possible,0,293.09090909090907,12.545454545454545
Guerra Pirata,2,6,7,73,8,124,8,117,8,130,9,173,9.0,174.0,8.0,99.0,0.0,0.0,0.0,0.0,59.0,896.0,2023-12-06,False,Ninguno,23.0,14.0,Patchy rain possible,0,162.9090909090909,10.727272727272727
Faro Saltarín,10,105,10,120,10,114,10,112,10,109,10,111,10.0,110.0,10.0,116.0,0.0,0.0,0.0,0.0,80.0,897.0,2023-12-06,False,Ninguno,23.0,14.0,Patchy rain possible,0,163.0909090909091,14.545454545454545
El Relámpago,5,37,15,130,19,169,16,141,26,230,25,225,28.0,250.0,30.0,263.0,0.0,0.0,0.0,0.0,204.0,1741.0,2023-12-06,False,Ninguno,23.0,14.0,Patchy rain possible,0,289.6363636363636,33.45454545454545
Casichoco,5,41,5,36,5,110,6,143,6,123,6,176,6.0,171.0,6.0,183.0,0.0,0.0,0.0,0.0,45.0,983.0,2023-12-06,False,Ninguno,23.0,14.0,Patchy rain possible,0,178.72727272727272,8.181818181818182
