juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,3,13,6,69,7,118,6,88,6,79,6,69,6.0,72.0,6.0,69.0,0.0,0.0,0.0,0.0,46.0,577.0,2023-12-08,False,Ninguno,24.0,14.0,Patchy rain possible,0,104.9090909090909,8.363636363636363
Samba Balloon,6,35,8,77,8,115,8,55,6,59,8,112,8.0,88.0,8.0,86.0,0.0,0.0,0.0,0.0,60.0,627.0,2023-12-08,False,Ninguno,24.0,14.0,Patchy rain possible,0,114.0,10.909090909090908
Loco Bus,3,29,10,144,11,192,12,200,12,174,12,212,10.0,143.0,12.0,168.0,0.0,0.0,0.0,0.0,82.0,1262.0,2023-12-08,False,Ninguno,24.0,14.0,Patchy rain possible,0,229.45454545454547,14.909090909090908
Dragon,14,206,18,300,18,359,18,358,18,348,18,357,18.0,335.0,18.0,339.0,0.0,0.0,0.0,0.0,140.0,2602.0,2023-12-08,False,Ninguno,24.0,14.0,Patchy rain possible,0,473.09090909090907,25.454545454545453
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-08,False,Ninguno,24.0,14.0,Patchy rain possible,0,0.0,0.0
Ratón Loroco,49,175,83,293,82,311,85,313,85,307,83,313,82.0,305.0,82.0,322.0,0.0,0.0,0.0,0.0,631.0,2339.0,2023-12-08,False,Ninguno,24.0,14.0,Patchy rain possible,0,425.27272727272725,114.72727272727273
Remolino,35,162,56,302,66,362,56,314,46,305,62,353,59.0,336.0,56.0,316.0,0.0,0.0,0.0,0.0,436.0,2450.0,2023-12-08,False,Ninguno,24.0,14.0,Patchy rain possible,0,445.45454545454544,79.27272727272727
Rascacielos,0,0,0,0,4,70,9,162,9,157,9,162,9.0,156.0,17.0,283.0,0.0,0.0,0.0,0.0,57.0,990.0,2023-12-08,False,Ninguno,24.0,14.0,Patchy rain possible,0,180.0,10.363636363636363
Tronco Splash,36,135,118,336,130,366,144,406,144,475,144,544,144.0,406.0,132.0,385.0,0.0,0.0,0.0,0.0,992.0,3053.0,2023-12-08,False,Ninguno,24.0,14.0,Patchy rain possible,0,555.0909090909091,180.36363636363637
Bumperazo,8,77,8,208,8,202,8,196,8,208,8,202,8.0,203.0,18.0,482.0,0.0,0.0,0.0,0.0,74.0,1778.0,2023-12-08,False,Ninguno,24.0,14.0,Patchy rain possible,0,323.27272727272725,13.454545454545455
Brincanguro,3,57,8,187,7,165,8,188,7,157,8,189,7.0,166.0,8.0,186.0,0.0,0.0,0.0,0.0,56.0,1295.0,2023-12-08,False,Ninguno,24.0,14.0,Patchy rain possible,0,235.45454545454547,10.181818181818182
Moto Bala,11,126,24,264,24,264,24,264,24,264,24,264,23.0,254.0,60.0,657.0,0.0,0.0,0.0,0.0,214.0,2357.0,2023-12-08,False,Ninguno,24.0,14.0,Patchy rain possible,0,428.54545454545456,38.90909090909091
Convoy,10,42,12,70,17,98,13,97,6,19,12,82,13.0,102.0,13.0,105.0,0.0,0.0,0.0,0.0,96.0,615.0,2023-12-08,False,Ninguno,24.0,14.0,Patchy rain possible,0,111.81818181818181,17.454545454545453
Bumpercitos,7,28,8,59,8,91,9,68,8,61,9,89,8.0,107.0,8.0,102.0,0.0,0.0,0.0,0.0,65.0,605.0,2023-12-08,False,Ninguno,24.0,14.0,Patchy rain possible,0,110.0,11.818181818181818
Bici Magica,9,55,12,115,9,103,8,92,9,95,9,91,12.0,126.0,10.0,93.0,0.0,0.0,0.0,0.0,78.0,770.0,2023-12-08,False,Ninguno,24.0,14.0,Patchy rain possible,0,140.0,14.181818181818182
Polo Norte,6,27,8,43,11,100,11,69,10,62,10,76,11.0,67.0,10.0,62.0,0.0,0.0,0.0,0.0,77.0,506.0,2023-12-08,False,Ninguno,24.0,14.0,Patchy rain possible,0,92.0,14.0
Sol De Mi Barrio,3,25,6,61,6,196,6,303,6,295,5,272,5.0,186.0,5.0,79.0,0.0,0.0,0.0,0.0,42.0,1417.0,2023-12-08,False,Ninguno,24.0,14.0,Patchy rain possible,0,257.6363636363636,7.636363636363637
Tifón,6,86,7,111,10,159,10,160,10,158,11,160,10.0,159.0,10.0,158.0,0.0,0.0,0.0,0.0,74.0,1151.0,2023-12-08,False,Ninguno,24.0,14.0,Patchy rain possible,0,209.27272727272728,13.454545454545455
Carrusel,4,55,11,139,9,104,10,123,12,96,12,122,12.0,158.0,9.0,225.0,0.0,0.0,0.0,0.0,79.0,1022.0,2023-12-08,False,Ninguno,24.0,14.0,Patchy rain possible,0,185.8181818181818,14.363636363636363
Trencito,4,84,7,229,7,247,7,153,7,245,7,258,7.0,237.0,7.0,237.0,0.0,0.0,0.0,0.0,53.0,1690.0,2023-12-08,False,Ninguno,24.0,14.0,Patchy rain possible,0,307.27272727272725,9.636363636363637
El Revoloteo,6,98,9,195,9,198,9,205,9,207,9,197,9.0,208.0,9.0,207.0,0.0,0.0,0.0,0.0,69.0,1515.0,2023-12-08,False,Ninguno,24.0,14.0,Patchy rain possible,0,275.45454545454544,12.545454545454545
Guerra Pirata,5,30,8,126,9,174,9,178,9,174,9,181,9.0,137.0,9.0,146.0,0.0,0.0,0.0,0.0,67.0,1146.0,2023-12-08,False,Ninguno,24.0,14.0,Patchy rain possible,0,208.36363636363637,12.181818181818182
Faro Saltarín,8,57,10,114,10,113,10,113,10,114,10,120,10.0,120.0,10.0,112.0,0.0,0.0,0.0,0.0,78.0,863.0,2023-12-08,False,Ninguno,24.0,14.0,Patchy rain possible,0,156.9090909090909,14.181818181818182
El Relámpago,15,123,20,171,25,221,26,233,30,268,30,263,30.0,270.0,57.0,478.0,0.0,0.0,0.0,0.0,233.0,2027.0,2023-12-08,False,Ninguno,24.0,14.0,Patchy rain possible,0,368.54545454545456,42.36363636363637
Casichoco,5,32,6,85,7,88,6,63,6,64,8,70,7.0,67.0,8.0,169.0,0.0,0.0,0.0,0.0,53.0,638.0,2023-12-08,False,Ninguno,24.0,14.0,Patchy rain possible,0,116.0,9.636363636363637
