juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,6,57,6,80,6,106,6,106,6,99,6,95,6.0,107.0,6.0,105.0,0.0,0.0,0.0,0.0,48.0,755.0,2023-07-22,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,137.27272727272728,8.727272727272727
Samba Balloon,6,38,6,78,7,114,7,125,7,121,7,110,7.0,110.0,7.0,118.0,0.0,0.0,0.0,0.0,54.0,814.0,2023-07-22,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,148.0,9.818181818181818
Loco Bus,5,49,11,108,11,140,11,179,11,156,10,138,10.0,156.0,10.0,123.0,0.0,0.0,0.0,0.0,79.0,1049.0,2023-07-22,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,190.72727272727272,14.363636363636363
Dragon,14,264,16,304,16,306,16,308,16,311,16,311,17.0,318.0,16.0,290.0,0.0,0.0,0.0,0.0,127.0,2412.0,2023-07-22,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,438.54545454545456,23.09090909090909
Comanche,6,111,9,212,10,238,8,192,9,215,9,216,10.0,236.0,9.0,201.0,0.0,0.0,0.0,0.0,70.0,1621.0,2023-07-22,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,294.72727272727275,12.727272727272727
Ratón Loroco,0,0,76,288,82,293,82,331,82,302,82,301,82.0,293.0,83.0,303.0,0.0,0.0,0.0,0.0,569.0,2111.0,2023-07-22,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,383.8181818181818,103.45454545454545
Remolino,0,0,10,56,66,380,64,368,56,320,68,383,62.0,350.0,60.0,377.0,0.0,0.0,0.0,0.0,386.0,2234.0,2023-07-22,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,406.1818181818182,70.18181818181819
Rascacielos,9,133,9,160,10,177,10,179,10,159,10,180,9.0,161.0,10.0,178.0,0.0,0.0,0.0,0.0,77.0,1327.0,2023-07-22,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,241.27272727272728,14.0
Tronco Splash,56,153,167,447,180,525,128,362,0,0,144,280,180.0,497.0,180.0,527.0,0.0,0.0,0.0,0.0,1035.0,2791.0,2023-07-22,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,507.45454545454544,188.1818181818182
Bumperazo,8,51,9,166,8,219,8,225,7,185,8,209,7.0,195.0,8.0,192.0,0.0,0.0,0.0,0.0,63.0,1442.0,2023-07-22,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,262.1818181818182,11.454545454545455
Brincanguro,5,99,5,116,7,164,7,167,7,168,7,165,8.0,188.0,7.0,168.0,0.0,0.0,0.0,0.0,53.0,1235.0,2023-07-22,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,224.54545454545453,9.636363636363637
Moto Bala,14,164,20,240,20,240,20,240,19,228,18,216,18.0,216.0,16.0,192.0,0.0,0.0,0.0,0.0,145.0,1736.0,2023-07-22,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,315.6363636363636,26.363636363636363
Convoy,11,68,16,86,16,153,13,142,16,86,11,109,14.0,114.0,14.0,134.0,0.0,0.0,0.0,0.0,111.0,892.0,2023-07-22,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,162.1818181818182,20.181818181818183
Bumpercitos,7,45,9,88,9,101,9,120,9,124,8,120,9.0,126.0,10.0,146.0,0.0,0.0,0.0,0.0,70.0,870.0,2023-07-22,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,158.1818181818182,12.727272727272727
Bici Magica,11,120,10,116,10,120,10,116,11,126,10,115,11.0,122.0,11.0,125.0,0.0,0.0,0.0,0.0,84.0,960.0,2023-07-22,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,174.54545454545453,15.272727272727273
Polo Norte,9,43,10,66,11,75,11,81,10,69,11,71,11.0,85.0,10.0,76.0,0.0,0.0,0.0,0.0,83.0,566.0,2023-07-22,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,102.9090909090909,15.090909090909092
Sol De Mi Barrio,1,4,5,43,6,121,4,289,3,248,3,261,3.0,262.0,3.0,198.0,0.0,0.0,0.0,0.0,28.0,1426.0,2023-07-22,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,259.27272727272725,5.090909090909091
Tifón,7,112,9,144,9,143,9,144,9,144,9,140,9.0,141.0,8.0,128.0,0.0,0.0,0.0,0.0,69.0,1096.0,2023-07-22,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,199.27272727272728,12.545454545454545
Carrusel,10,88,12,184,11,274,12,242,9,159,7,190,10.0,229.0,10.0,269.0,0.0,0.0,0.0,0.0,81.0,1635.0,2023-07-22,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,297.27272727272725,14.727272727272727
Trencito,5,101,6,198,7,291,7,287,7,285,7,315,7.0,284.0,9.0,357.0,0.0,0.0,0.0,0.0,55.0,2118.0,2023-07-22,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,385.09090909090907,10.0
El Revoloteo,0,0,9,211,9,212,9,208,9,212,9,209,10.0,235.0,10.0,235.0,0.0,0.0,0.0,0.0,65.0,1522.0,2023-07-22,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,276.72727272727275,11.818181818181818
Guerra Pirata,6,36,7,75,9,178,9,187,9,186,9,185,9.0,191.0,9.0,187.0,0.0,0.0,0.0,0.0,67.0,1225.0,2023-07-22,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,222.72727272727272,12.181818181818182
Faro Saltarín,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-22,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,0.0,0.0
El Relámpago,10,78,30,268,21,180,30,270,30,270,30,270,28.0,249.0,30.0,270.0,0.0,0.0,0.0,0.0,209.0,1855.0,2023-07-22,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,337.27272727272725,38.0
Casichoco,6,72,7,119,7,133,5,107,6,101,5,135,4.0,98.0,5.0,122.0,0.0,0.0,0.0,0.0,45.0,887.0,2023-07-22,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,161.27272727272728,8.181818181818182
