juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,4,40,6,93,6,110,6,107,6,106,6,102,6.0,92.0,6.0,106.0,6.0,87.0,0.0,0.0,52.0,843.0,2023-06-11,False,Ninguno,27.0,17.0,Patchy rain possible,0,153.27272727272728,9.454545454545455
Samba Balloon,7,103,10,172,10,177,10,196,10,170,10,154,10.0,179.0,10.0,184.0,10.0,146.0,0.0,0.0,87.0,1481.0,2023-06-11,False,Ninguno,27.0,17.0,Patchy rain possible,0,269.27272727272725,15.818181818181818
Loco Bus,5,46,10,133,10,163,10,173,10,155,10,140,10.0,159.0,10.0,123.0,10.0,133.0,0.0,0.0,85.0,1225.0,2023-06-11,False,Ninguno,27.0,17.0,Patchy rain possible,0,222.72727272727272,15.454545454545455
Dragon,11,148,14,277,14,277,14,271,14,279,14,273,14.0,278.0,14.0,275.0,14.0,268.0,0.0,0.0,123.0,2346.0,2023-06-11,False,Ninguno,27.0,17.0,Patchy rain possible,0,426.54545454545456,22.363636363636363
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-11,False,Ninguno,27.0,17.0,Patchy rain possible,0,0.0,0.0
Ratón Loroco,31,100,66,253,84,319,86,317,83,308,82,315,82.0,317.0,84.0,305.0,84.0,318.0,0.0,0.0,682.0,2552.0,2023-06-11,False,Ninguno,27.0,17.0,Patchy rain possible,0,464.0,124.0
Remolino,45,185,61,339,56,323,56,326,65,373,61,346,66.0,375.0,56.0,308.0,46.0,259.0,0.0,0.0,512.0,2834.0,2023-06-11,False,Ninguno,27.0,17.0,Patchy rain possible,0,515.2727272727273,93.0909090909091
Rascacielos,7,100,12,212,12,212,12,213,12,214,12,214,12.0,213.0,12.0,212.0,12.0,212.0,0.0,0.0,103.0,1802.0,2023-06-11,False,Ninguno,27.0,17.0,Patchy rain possible,0,327.6363636363636,18.727272727272727
Tronco Splash,66,170,155,437,180,486,180,495,180,534,180,515,180.0,497.0,180.0,490.0,180.0,507.0,0.0,0.0,1481.0,4131.0,2023-06-11,False,Ninguno,27.0,17.0,Patchy rain possible,0,751.0909090909091,269.27272727272725
Bumperazo,2,21,7,182,8,215,8,221,7,178,8,211,7.0,176.0,7.0,180.0,7.0,187.0,0.0,0.0,61.0,1571.0,2023-06-11,False,Ninguno,27.0,17.0,Patchy rain possible,0,285.6363636363636,11.090909090909092
Brincanguro,6,109,8,184,8,183,8,171,8,187,8,186,8.0,188.0,9.0,205.0,9.0,209.0,0.0,0.0,72.0,1622.0,2023-06-11,False,Ninguno,27.0,17.0,Patchy rain possible,0,294.90909090909093,13.090909090909092
Moto Bala,14,171,16,189,16,189,16,188,16,188,16,187,16.0,189.0,16.0,191.0,16.0,187.0,0.0,0.0,142.0,1679.0,2023-06-11,False,Ninguno,27.0,17.0,Patchy rain possible,0,305.27272727272725,25.818181818181817
Convoy,11,48,15,100,15,125,15,142,15,114,11,139,13.0,140.0,13.0,123.0,14.0,152.0,0.0,0.0,122.0,1083.0,2023-06-11,False,Ninguno,27.0,17.0,Patchy rain possible,0,196.9090909090909,22.181818181818183
Bumpercitos,7,37,8,67,9,130,8,117,8,122,7,101,9.0,133.0,8.0,118.0,8.0,114.0,0.0,0.0,72.0,939.0,2023-06-11,False,Ninguno,27.0,17.0,Patchy rain possible,0,170.72727272727272,13.090909090909092
Bici Magica,8,56,11,106,11,121,10,81,10,115,9,98,9.0,96.0,11.0,125.0,12.0,131.0,0.0,0.0,91.0,929.0,2023-06-11,False,Ninguno,27.0,17.0,Patchy rain possible,0,168.9090909090909,16.545454545454547
Polo Norte,9,35,10,69,10,67,10,71,11,70,10,72,10.0,72.0,11.0,70.0,11.0,76.0,0.0,0.0,92.0,602.0,2023-06-11,False,Ninguno,27.0,17.0,Patchy rain possible,0,109.45454545454545,16.727272727272727
Sol De Mi Barrio,0,0,6,36,6,148,5,272,3,218,3,214,3.0,251.0,3.0,216.0,8.0,258.0,0.0,0.0,37.0,1613.0,2023-06-11,False,Ninguno,27.0,17.0,Patchy rain possible,0,293.27272727272725,6.7272727272727275
Tifón,7,109,8,127,8,128,8,127,8,128,8,125,9.0,144.0,9.0,144.0,9.0,144.0,0.0,0.0,74.0,1176.0,2023-06-11,False,Ninguno,27.0,17.0,Patchy rain possible,0,213.8181818181818,13.454545454545455
Carrusel,11,104,11,177,11,185,9,200,11,171,11,304,10.0,279.0,11.0,295.0,10.0,223.0,0.0,0.0,95.0,1938.0,2023-06-11,False,Ninguno,27.0,17.0,Patchy rain possible,0,352.3636363636364,17.272727272727273
Trencito,4,102,7,258,7,304,7,305,7,332,7,291,7.0,273.0,7.0,287.0,7.0,274.0,0.0,0.0,60.0,2426.0,2023-06-11,False,Ninguno,27.0,17.0,Patchy rain possible,0,441.09090909090907,10.909090909090908
