juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,6,51,6,102,6,104,6,106,6,103,6,100,6.0,101.0,6.0,96.0,6.0,92.0,0.0,0.0,54.0,855.0,2023-06-18,False,Ninguno,29.0,15.0,Overcast,0,155.45454545454547,9.818181818181818
Samba Balloon,8,64,10,144,10,156,10,147,9,125,10,146,10.0,163.0,10.0,161.0,10.0,146.0,0.0,0.0,87.0,1252.0,2023-06-18,False,Ninguno,29.0,15.0,Overcast,0,227.63636363636363,15.818181818181818
Loco Bus,6,48,10,128,10,186,10,194,10,162,10,199,10.0,193.0,10.0,185.0,10.0,127.0,0.0,0.0,86.0,1422.0,2023-06-18,False,Ninguno,29.0,15.0,Overcast,0,258.54545454545456,15.636363636363637
Dragon,12,153,14,277,14,268,14,280,14,274,14,276,14.0,277.0,14.0,274.0,14.0,271.0,0.0,0.0,124.0,2350.0,2023-06-18,False,Ninguno,29.0,15.0,Overcast,0,427.27272727272725,22.545454545454547
Comanche,7,147,8,188,8,188,8,186,9,211,9,214,8.0,189.0,9.0,212.0,9.0,203.0,0.0,0.0,75.0,1738.0,2023-06-18,False,Ninguno,29.0,15.0,Overcast,0,316.0,13.636363636363637
Ratón Loroco,53,199,72,275,75,256,89,319,76,272,77,266,77.0,275.0,82.0,316.0,80.0,300.0,0.0,0.0,681.0,2478.0,2023-06-18,False,Ninguno,29.0,15.0,Overcast,0,450.54545454545456,123.81818181818181
Remolino,40,198,51,273,46,266,53,293,56,316,56,316,53.0,305.0,66.0,378.0,56.0,314.0,0.0,0.0,477.0,2659.0,2023-06-18,False,Ninguno,29.0,15.0,Overcast,0,483.45454545454544,86.72727272727273
Rascacielos,8,109,12,212,12,213,12,212,12,212,12,213,12.0,212.0,12.0,212.0,12.0,212.0,0.0,0.0,104.0,1807.0,2023-06-18,False,Ninguno,29.0,15.0,Overcast,0,328.54545454545456,18.90909090909091
Tronco Splash,72,215,144,373,180,488,164,443,180,492,180,473,180.0,469.0,180.0,490.0,180.0,483.0,0.0,0.0,1460.0,3926.0,2023-06-18,False,Ninguno,29.0,15.0,Overcast,0,713.8181818181819,265.45454545454544
Bumperazo,5,70,7,201,7,189,7,181,7,193,7,197,7.0,191.0,7.0,197.0,6.0,162.0,0.0,0.0,60.0,1581.0,2023-06-18,False,Ninguno,29.0,15.0,Overcast,0,287.45454545454544,10.909090909090908
Brincanguro,7,156,8,186,8,184,8,182,8,186,8,189,9.0,206.0,9.0,203.0,9.0,205.0,0.0,0.0,74.0,1697.0,2023-06-18,False,Ninguno,29.0,15.0,Overcast,0,308.54545454545456,13.454545454545455
Moto Bala,12,134,15,176,16,185,15,168,16,186,16,188,16.0,189.0,16.0,189.0,16.0,190.0,0.0,0.0,138.0,1605.0,2023-06-18,False,Ninguno,29.0,15.0,Overcast,0,291.8181818181818,25.09090909090909
Convoy,7,40,10,99,14,119,14,144,14,106,14,128,9.0,100.0,13.0,144.0,14.0,131.0,0.0,0.0,109.0,1011.0,2023-06-18,False,Ninguno,29.0,15.0,Overcast,0,183.8181818181818,19.818181818181817
Bumpercitos,5,26,9,94,9,124,9,132,9,134,9,129,9.0,124.0,9.0,129.0,9.0,132.0,0.0,0.0,77.0,1024.0,2023-06-18,False,Ninguno,29.0,15.0,Overcast,0,186.1818181818182,14.0
Bici Magica,8,59,9,100,11,116,9,104,8,91,10,114,9.0,94.0,10.0,111.0,9.0,107.0,0.0,0.0,83.0,896.0,2023-06-18,False,Ninguno,29.0,15.0,Overcast,0,162.9090909090909,15.090909090909092
