juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,5,11,6,103,5,93,5,100,5,36,8,58,8.0,33.0,3.0,14.0,0.0,0.0,0.0,0.0,45.0,448.0,2023-10-06,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,81.45454545454545,8.181818181818182
Samba Balloon,4,28,8,109,9,126,7,88,5,71,9,106,9.0,90.0,9.0,41.0,0.0,0.0,0.0,0.0,60.0,659.0,2023-10-06,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,119.81818181818181,10.909090909090908
Loco Bus,3,21,10,184,10,199,10,180,10,134,10,148,10.0,94.0,8.0,57.0,0.0,0.0,0.0,0.0,71.0,1017.0,2023-10-06,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,184.9090909090909,12.909090909090908
Dragon,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-06,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,0.0,0.0
Comanche,7,92,11,262,11,263,11,261,11,260,9,216,9.0,211.0,9.0,120.0,0.0,0.0,0.0,0.0,78.0,1685.0,2023-10-06,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,306.3636363636364,14.181818181818182
Ratón Loroco,36,136,76,277,77,276,83,311,82,311,79,298,72.0,255.0,77.0,300.0,0.0,0.0,0.0,0.0,582.0,2164.0,2023-10-06,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,393.45454545454544,105.81818181818181
Remolino,27,133,66,368,56,304,61,332,64,364,48,273,66.0,352.0,56.0,306.0,0.0,0.0,0.0,0.0,444.0,2432.0,2023-10-06,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,442.1818181818182,80.72727272727273
Rascacielos,5,89,10,178,10,180,10,180,10,179,10,179,10.0,178.0,9.0,142.0,0.0,0.0,0.0,0.0,74.0,1305.0,2023-10-06,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,237.27272727272728,13.454545454545455
Tronco Splash,69,189,128,362,124,385,114,348,108,320,144,411,108.0,303.0,144.0,428.0,0.0,0.0,0.0,0.0,939.0,2746.0,2023-10-06,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,499.27272727272725,170.72727272727272
Bumperazo,6,63,7,191,8,230,8,227,7,189,8,225,8.0,232.0,8.0,227.0,0.0,0.0,0.0,0.0,60.0,1584.0,2023-10-06,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,288.0,10.909090909090908
