juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,6,103,6,115,6,105,6,67,6,89,6,66,6.0,34.0,6.0,36.0,0.0,0.0,0.0,0.0,48.0,615.0,2023-09-07,False,Ninguno,26.0,15.0,Moderate or heavy rain shower,0,111.81818181818181,8.727272727272727
Samba Balloon,6,42,8,109,8,92,9,96,8,79,9,102,8.0,69.0,9.0,80.0,0.0,0.0,0.0,0.0,65.0,669.0,2023-09-07,False,Ninguno,26.0,15.0,Moderate or heavy rain shower,0,121.63636363636364,11.818181818181818
Loco Bus,6,42,9,122,7,111,9,149,8,85,9,101,8.0,125.0,7.0,35.0,0.0,0.0,0.0,0.0,63.0,770.0,2023-09-07,False,Ninguno,26.0,15.0,Moderate or heavy rain shower,0,140.0,11.454545454545455
Dragon,15,241,11,203,17,321,16,300,17,326,17,296,17.0,260.0,11.0,106.0,0.0,0.0,0.0,0.0,121.0,2053.0,2023-09-07,False,Ninguno,26.0,15.0,Moderate or heavy rain shower,0,373.27272727272725,22.0
Comanche,5,96,11,259,10,237,9,211,11,245,9,208,11.0,236.0,10.0,103.0,0.0,0.0,0.0,0.0,76.0,1595.0,2023-09-07,False,Ninguno,26.0,15.0,Moderate or heavy rain shower,0,290.0,13.818181818181818
Ratón Loroco,36,130,79,287,82,283,83,306,84,302,79,295,81.0,289.0,36.0,130.0,0.0,0.0,0.0,0.0,560.0,2022.0,2023-09-07,False,Ninguno,26.0,15.0,Moderate or heavy rain shower,0,367.6363636363636,101.81818181818181
Remolino,36,180,46,260,66,342,56,290,62,346,57,325,66.0,380.0,33.0,149.0,0.0,0.0,0.0,0.0,422.0,2272.0,2023-09-07,False,Ninguno,26.0,15.0,Moderate or heavy rain shower,0,413.09090909090907,76.72727272727273
Rascacielos,5,83,9,161,8,144,8,143,8,144,8,144,8.0,144.0,8.0,143.0,0.0,0.0,0.0,0.0,62.0,1106.0,2023-09-07,False,Ninguno,26.0,15.0,Moderate or heavy rain shower,0,201.0909090909091,11.272727272727273
Tronco Splash,97,280,144,412,118,337,144,420,156,440,144,410,133.0,361.0,120.0,325.0,0.0,0.0,0.0,0.0,1056.0,2985.0,2023-09-07,False,Ninguno,26.0,15.0,Moderate or heavy rain shower,0,542.7272727272727,192.0
Bumperazo,6,118,8,243,8,244,8,243,9,233,8,243,8.0,232.0,8.0,203.0,0.0,0.0,0.0,0.0,63.0,1759.0,2023-09-07,False,Ninguno,26.0,15.0,Moderate or heavy rain shower,0,319.8181818181818,11.454545454545455
Brincanguro,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-09-07,False,Ninguno,26.0,15.0,Moderate or heavy rain shower,0,0.0,0.0
Moto Bala,16,188,23,276,23,276,23,276,23,276,23,276,23.0,276.0,21.0,252.0,0.0,0.0,0.0,0.0,175.0,2096.0,2023-09-07,False,Ninguno,26.0,15.0,Moderate or heavy rain shower,0,381.09090909090907,31.818181818181817
Convoy,8,75,11,44,10,52,9,33,16,77,16,92,14.0,53.0,14.0,67.0,0.0,0.0,0.0,0.0,98.0,493.0,2023-09-07,False,Ninguno,26.0,15.0,Moderate or heavy rain shower,0,89.63636363636364,17.818181818181817
