juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,3,18,5,76,6,88,5,57,6,80,6,90,6.0,90.0,6.0,66.0,0.0,0.0,0.0,0.0,43.0,565.0,2023-02-17,False,Ninguno,27.0,13.0,Patchy rain possible,0,102.72727272727273,7.818181818181818
Samba Balloon,1,4,7,23,7,52,8,73,8,45,8,51,9.0,35.0,9.0,48.0,0.0,0.0,0.0,0.0,57.0,331.0,2023-02-17,False,Ninguno,27.0,13.0,Patchy rain possible,0,60.18181818181818,10.363636363636363
Loco Bus,5,18,7,50,8,64,8,73,8,72,7,43,7.0,37.0,7.0,45.0,0.0,0.0,0.0,0.0,57.0,402.0,2023-02-17,False,Ninguno,27.0,13.0,Patchy rain possible,0,73.0909090909091,10.363636363636363
Dragon,12,149,11,164,14,232,14,229,14,165,14,145,12.0,151.0,12.0,91.0,0.0,0.0,0.0,0.0,103.0,1326.0,2023-02-17,False,Ninguno,27.0,13.0,Patchy rain possible,0,241.0909090909091,18.727272727272727
Comanche,10,219,11,249,9,210,10,236,10,223,9,131,9.0,145.0,9.0,98.0,0.0,0.0,0.0,0.0,77.0,1511.0,2023-02-17,False,Ninguno,27.0,13.0,Patchy rain possible,0,274.72727272727275,14.0
Ratón Loroco,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-17,False,Ninguno,27.0,13.0,Patchy rain possible,0,0.0,0.0
Remolino,61,303,72,362,72,345,72,363,72,345,62,211,50.0,189.0,24.0,81.0,0.0,0.0,0.0,0.0,485.0,2199.0,2023-02-17,False,Ninguno,27.0,13.0,Patchy rain possible,0,399.8181818181818,88.18181818181819
Rascacielos,8,144,8,142,8,144,8,142,8,144,8,123,8.0,50.0,8.0,29.0,0.0,0.0,0.0,0.0,64.0,918.0,2023-02-17,False,Ninguno,27.0,13.0,Patchy rain possible,0,166.9090909090909,11.636363636363637
Tronco Splash,95,287,117,329,132,396,102,282,138,314,92,274,72.0,195.0,40.0,87.0,0.0,0.0,0.0,0.0,788.0,2164.0,2023-02-17,False,Ninguno,27.0,13.0,Patchy rain possible,0,393.45454545454544,143.27272727272728
Bumperazo,11,142,9,192,8,196,7,162,8,176,7,149,7.0,95.0,10.0,202.0,0.0,0.0,0.0,0.0,67.0,1314.0,2023-02-17,False,Ninguno,27.0,13.0,Patchy rain possible,0,238.9090909090909,12.181818181818182
Brincanguro,7,98,7,132,7,116,7,159,7,148,7,95,7.0,81.0,7.0,82.0,0.0,0.0,0.0,0.0,56.0,911.0,2023-02-17,False,Ninguno,27.0,13.0,Patchy rain possible,0,165.63636363636363,10.181818181818182
Moto Bala,18,212,18,212,18,211,18,206,18,210,18,209,18.0,199.0,18.0,201.0,0.0,0.0,0.0,0.0,144.0,1660.0,2023-02-17,False,Ninguno,27.0,13.0,Patchy rain possible,0,301.8181818181818,26.181818181818183
Convoy,2,5,11,34,10,34,10,36,10,29,10,22,10.0,36.0,10.0,48.0,0.0,0.0,0.0,0.0,73.0,244.0,2023-02-17,False,Ninguno,27.0,13.0,Patchy rain possible,0,44.36363636363637,13.272727272727273
Bumpercitos,2,6,5,28,8,56,10,45,11,60,11,67,10.0,51.0,8.0,59.0,0.0,0.0,0.0,0.0,65.0,372.0,2023-02-17,False,Ninguno,27.0,13.0,Patchy rain possible,0,67.63636363636364,11.818181818181818
Bici Magica,3,6,8,44,12,78,11,92,8,33,9,47,7.0,38.0,10.0,36.0,0.0,0.0,0.0,0.0,68.0,374.0,2023-02-17,False,Ninguno,27.0,13.0,Patchy rain possible,0,68.0,12.363636363636363
Polo Norte,3,6,8,47,12,59,12,59,12,38,11,47,12.0,35.0,12.0,43.0,0.0,0.0,0.0,0.0,82.0,334.0,2023-02-17,False,Ninguno,27.0,13.0,Patchy rain possible,0,60.72727272727273,14.909090909090908
