juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,0,0,2,6,1,4,2,4,2,10,3,12,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,50.0,2023-10-13,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,9.090909090909092,2.727272727272727
Samba Balloon,1,7,2,3,6,14,4,9,3,8,6,13,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,61.0,2023-10-13,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,11.090909090909092,4.7272727272727275
Loco Bus,0,0,2,11,2,6,2,10,3,9,6,18,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,72.0,2023-10-13,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,13.090909090909092,3.8181818181818183
Dragon,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-13,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,0.0,0.0
Comanche,0,0,2,7,4,20,6,20,8,23,7,30,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,115.0,2023-10-13,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,20.90909090909091,5.636363636363637
Ratón Loroco,1,2,6,17,14,37,14,30,8,25,6,17,11.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,164.0,2023-10-13,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,29.818181818181817,10.909090909090908
Remolino,0,0,8,17,10,28,16,50,9,32,8,24,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,172.0,2023-10-13,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,31.272727272727273,10.727272727272727
Rascacielos,0,0,3,7,3,12,6,20,6,22,4,9,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,86.0,2023-10-13,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,15.636363636363637,4.7272727272727275
Tronco Splash,3,6,5,15,10,26,15,33,12,26,6,13,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,139.0,2023-10-13,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,25.272727272727273,10.909090909090908
Bumperazo,2,5,3,11,2,14,3,14,4,36,2,10,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,112.0,2023-10-13,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,20.363636363636363,3.4545454545454546
