juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,5,28,6,71,8,43,6,102,8,65,8,42,7.0,42.0,6.0,54.0,0.0,0.0,0.0,0.0,54.0,447.0,2023-11-03,False,Ninguno,18.0,14.0,Moderate rain at times,0,81.27272727272727,9.818181818181818
Samba Balloon,5,42,9,111,9,119,9,129,9,81,9,72,9.0,76.0,9.0,40.0,0.0,0.0,0.0,0.0,68.0,670.0,2023-11-03,False,Ninguno,18.0,14.0,Moderate rain at times,0,121.81818181818181,12.363636363636363
Loco Bus,1,4,10,114,10,144,12,205,10,158,10,169,11.0,179.0,11.0,174.0,0.0,0.0,0.0,0.0,75.0,1147.0,2023-11-03,False,Ninguno,18.0,14.0,Moderate rain at times,0,208.54545454545453,13.636363636363637
Dragon,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-03,False,Ninguno,18.0,14.0,Moderate rain at times,0,0.0,0.0
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-03,False,Ninguno,18.0,14.0,Moderate rain at times,0,0.0,0.0
Ratón Loroco,36,139,72,259,77,275,77,279,80,270,78,282,77.0,290.0,76.0,254.0,0.0,0.0,0.0,0.0,573.0,2048.0,2023-11-03,False,Ninguno,18.0,14.0,Moderate rain at times,0,372.3636363636364,104.18181818181819
Remolino,30,147,56,281,56,281,56,318,56,327,55,272,62.0,300.0,46.0,180.0,0.0,0.0,0.0,0.0,417.0,2106.0,2023-11-03,False,Ninguno,18.0,14.0,Moderate rain at times,0,382.90909090909093,75.81818181818181
Rascacielos,7,114,7,121,9,159,10,177,8,130,5,88,7.0,122.0,8.0,120.0,0.0,0.0,0.0,0.0,61.0,1031.0,2023-11-03,False,Ninguno,18.0,14.0,Moderate rain at times,0,187.45454545454547,11.090909090909092
Tronco Splash,36,124,92,257,118,346,123,368,108,286,108,284,116.0,390.0,41.0,92.0,0.0,0.0,0.0,0.0,742.0,2147.0,2023-11-03,False,Ninguno,18.0,14.0,Moderate rain at times,0,390.3636363636364,134.9090909090909
Bumperazo,8,151,8,222,8,206,8,192,8,199,8,210,8.0,217.0,8.0,219.0,0.0,0.0,0.0,0.0,64.0,1616.0,2023-11-03,False,Ninguno,18.0,14.0,Moderate rain at times,0,293.8181818181818,11.636363636363637
