juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,6,54,6,116,6,106,6,110,6,106,6,106,6.0,108.0,6.0,111.0,6.0,107.0,0.0,0.0,54.0,924.0,2023-05-28,False,Ninguno,25.0,17.0,Moderate or heavy rain shower,0,168.0,9.818181818181818
Samba Balloon,5,37,9,114,9,146,9,142,9,150,9,140,9.0,133.0,8.0,115.0,9.0,113.0,0.0,0.0,76.0,1090.0,2023-05-28,False,Ninguno,25.0,17.0,Moderate or heavy rain shower,0,198.1818181818182,13.818181818181818
Loco Bus,6,59,9,107,9,158,9,170,9,121,9,130,9.0,153.0,9.0,139.0,9.0,125.0,0.0,0.0,78.0,1162.0,2023-05-28,False,Ninguno,25.0,17.0,Moderate or heavy rain shower,0,211.27272727272728,14.181818181818182
Dragon,10,174,14,274,14,278,14,276,13,246,14,277,14.0,277.0,14.0,276.0,13.0,251.0,0.0,0.0,120.0,2329.0,2023-05-28,False,Ninguno,25.0,17.0,Moderate or heavy rain shower,0,423.45454545454544,21.818181818181817
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-28,False,Ninguno,25.0,17.0,Moderate or heavy rain shower,0,0.0,0.0
Ratón Loroco,54,162,71,231,82,314,85,301,86,306,86,319,86.0,326.0,81.0,300.0,84.0,318.0,0.0,0.0,715.0,2577.0,2023-05-28,False,Ninguno,25.0,17.0,Moderate or heavy rain shower,0,468.54545454545456,130.0
Remolino,33,155,60,339,66,368,61,354,61,354,63,369,56.0,324.0,65.0,376.0,56.0,317.0,0.0,0.0,521.0,2956.0,2023-05-28,False,Ninguno,25.0,17.0,Moderate or heavy rain shower,0,537.4545454545455,94.72727272727273
Rascacielos,8,136,11,189,12,213,12,213,12,211,12,213,11.0,195.0,10.0,175.0,11.0,193.0,0.0,0.0,99.0,1738.0,2023-05-28,False,Ninguno,25.0,17.0,Moderate or heavy rain shower,0,316.0,18.0
Tronco Splash,116,323,128,322,164,460,154,411,180,476,180,508,180.0,486.0,144.0,410.0,164.0,442.0,0.0,0.0,1410.0,3838.0,2023-05-28,False,Ninguno,25.0,17.0,Moderate or heavy rain shower,0,697.8181818181819,256.3636363636364
Bumperazo,6,116,9,247,9,259,9,246,8,221,9,247,8.0,214.0,8.0,219.0,8.0,213.0,0.0,0.0,74.0,1982.0,2023-05-28,False,Ninguno,25.0,17.0,Moderate or heavy rain shower,0,360.3636363636364,13.454545454545455
Brincanguro,6,120,8,182,8,188,8,187,8,181,7,163,7.0,160.0,8.0,180.0,8.0,181.0,0.0,0.0,68.0,1542.0,2023-05-28,False,Ninguno,25.0,17.0,Moderate or heavy rain shower,0,280.3636363636364,12.363636363636363
Moto Bala,18,211,20,236,20,235,22,258,20,238,20,235,20.0,234.0,20.0,234.0,14.0,169.0,0.0,0.0,174.0,2050.0,2023-05-28,False,Ninguno,25.0,17.0,Moderate or heavy rain shower,0,372.72727272727275,31.636363636363637
Convoy,9,38,13,103,13,134,13,157,13,138,12,151,11.0,130.0,13.0,126.0,14.0,159.0,0.0,0.0,111.0,1136.0,2023-05-28,False,Ninguno,25.0,17.0,Moderate or heavy rain shower,0,206.54545454545453,20.181818181818183
Bumpercitos,10,52,9,107,9,128,9,120,10,136,10,143,10.0,144.0,10.0,126.0,10.0,127.0,0.0,0.0,87.0,1083.0,2023-05-28,False,Ninguno,25.0,17.0,Moderate or heavy rain shower,0,196.9090909090909,15.818181818181818
Bici Magica,10,82,11,122,11,127,11,128,11,126,11,121,10.0,115.0,11.0,127.0,11.0,117.0,0.0,0.0,97.0,1065.0,2023-05-28,False,Ninguno,25.0,17.0,Moderate or heavy rain shower,0,193.63636363636363,17.636363636363637
Polo Norte,6,40,11,78,12,87,12,88,11,86,12,75,11.0,79.0,12.0,86.0,12.0,81.0,0.0,0.0,99.0,700.0,2023-05-28,False,Ninguno,25.0,17.0,Moderate or heavy rain shower,0,127.27272727272727,18.0
Sol De Mi Barrio,4,30,6,56,4,142,3,292,3,286,3,281,3.0,276.0,3.0,223.0,8.0,182.0,0.0,0.0,37.0,1768.0,2023-05-28,False,Ninguno,25.0,17.0,Moderate or heavy rain shower,0,321.45454545454544,6.7272727272727275
Tifón,8,124,9,143,9,144,9,144,9,144,9,144,8.0,128.0,9.0,144.0,9.0,144.0,0.0,0.0,79.0,1259.0,2023-05-28,False,Ninguno,25.0,17.0,Moderate or heavy rain shower,0,228.9090909090909,14.363636363636363
Carrusel,9,140,10,255,8,262,11,245,9,246,8,268,9.0,265.0,10.0,353.0,11.0,179.0,0.0,0.0,85.0,2213.0,2023-05-28,False,Ninguno,25.0,17.0,Moderate or heavy rain shower,0,402.3636363636364,15.454545454545455
Trencito,8,191,8,291,8,257,8,255,8,279,8,258,8.0,282.0,8.0,282.0,8.0,271.0,0.0,0.0,72.0,2366.0,2023-05-28,False,Ninguno,25.0,17.0,Moderate or heavy rain shower,0,430.1818181818182,13.090909090909092
El Revoloteo,9,173,10,217,10,218,10,217,10,217,10,218,10.0,218.0,10.0,219.0,10.0,220.0,0.0,0.0,89.0,1917.0,2023-05-28,False,Ninguno,25.0,17.0,Moderate or heavy rain shower,0,348.54545454545456,16.181818181818183
Guerra Pirata,4,33,7,114,9,166,9,200,9,196,9,204,9.0,202.0,9.0,204.0,6.0,124.0,0.0,0.0,71.0,1443.0,2023-05-28,False,Ninguno,25.0,17.0,Moderate or heavy rain shower,0,262.3636363636364,12.909090909090908
Faro Saltarín,9,88,12,143,12,149,12,145,12,138,12,144,12.0,140.0,12.0,127.0,12.0,139.0,0.0,0.0,105.0,1213.0,2023-05-28,False,Ninguno,25.0,17.0,Moderate or heavy rain shower,0,220.54545454545453,19.09090909090909
El Relámpago,12,89,30,225,28,210,29,219,29,219,30,225,30.0,225.0,30.0,225.0,30.0,225.0,0.0,0.0,248.0,1862.0,2023-05-28,False,Ninguno,25.0,17.0,Moderate or heavy rain shower,0,338.54545454545456,45.09090909090909
Casichoco,5,93,6,133,6,151,5,129,5,124,5,118,5.0,125.0,4.0,102.0,6.0,87.0,0.0,0.0,47.0,1062.0,2023-05-28,False,Ninguno,25.0,17.0,Moderate or heavy rain shower,0,193.0909090909091,8.545454545454545
