juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,6,47,6,101,6,105,6,105,6,107,6,112,6.0,114.0,6.0,107.0,6.0,25.0,0.0,0.0,54.0,823.0,2023-05-14,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,149.63636363636363,9.818181818181818
Samba Balloon,7,24,9,123,10,154,9,143,10,142,9,149,10.0,149.0,10.0,138.0,10.0,127.0,0.0,0.0,84.0,1149.0,2023-05-14,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,208.9090909090909,15.272727272727273
Loco Bus,6,33,9,106,9,138,9,128,9,129,9,128,9.0,120.0,9.0,104.0,9.0,90.0,0.0,0.0,78.0,976.0,2023-05-14,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,177.45454545454547,14.181818181818182
Dragon,10,124,15,262,15,282,15,280,15,278,15,287,4.0,77.0,15.0,291.0,15.0,289.0,0.0,0.0,119.0,2170.0,2023-05-14,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,394.54545454545456,21.636363636363637
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-14,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,0.0,0.0
Ratón Loroco,35,111,83,275,82,291,84,305,83,298,81,287,86.0,313.0,84.0,293.0,81.0,298.0,0.0,0.0,699.0,2471.0,2023-05-14,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,449.27272727272725,127.0909090909091
Remolino,31,102,60,319,60,333,60,340,54,299,54,303,68.0,338.0,58.0,325.0,42.0,215.0,0.0,0.0,487.0,2574.0,2023-05-14,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,468.0,88.54545454545455
Rascacielos,6,68,10,180,10,177,10,179,10,179,10,180,10.0,180.0,10.0,179.0,10.0,180.0,0.0,0.0,86.0,1502.0,2023-05-14,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,273.09090909090907,15.636363636363637
Tronco Splash,41,101,144,391,164,439,165,438,170,438,180,501,174.0,451.0,180.0,461.0,180.0,669.0,0.0,0.0,1398.0,3889.0,2023-05-14,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,707.0909090909091,254.1818181818182
Bumperazo,7,51,9,222,9,235,9,249,9,251,9,250,8.0,225.0,8.0,215.0,8.0,192.0,0.0,0.0,76.0,1890.0,2023-05-14,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,343.6363636363636,13.818181818181818
