juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,2,4,3,25,5,41,5,48,4,32,6,69,6.0,69.0,6.0,48.0,0.0,0.0,0.0,0.0,37.0,336.0,2023-07-27,False,Ninguno,26.0,14.0,Overcast,0,61.09090909090909,6.7272727272727275
Samba Balloon,4,18,6,35,7,74,7,56,7,77,7,45,7.0,53.0,7.0,38.0,0.0,0.0,0.0,0.0,52.0,396.0,2023-07-27,False,Ninguno,26.0,14.0,Overcast,0,72.0,9.454545454545455
Loco Bus,0,0,10,60,12,155,11,151,11,98,11,80,11.0,73.0,8.0,36.0,0.0,0.0,0.0,0.0,74.0,653.0,2023-07-27,False,Ninguno,26.0,14.0,Overcast,0,118.72727272727273,13.454545454545455
Dragon,5,67,15,245,17,325,17,255,16,311,17,328,17.0,241.0,16.0,179.0,0.0,0.0,0.0,0.0,120.0,1951.0,2023-07-27,False,Ninguno,26.0,14.0,Overcast,0,354.72727272727275,21.818181818181817
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-27,False,Ninguno,26.0,14.0,Overcast,0,0.0,0.0
Ratón Loroco,10,34,0,0,0,0,0,0,0,0,66,240,82.0,295.0,59.0,208.0,0.0,0.0,0.0,0.0,217.0,777.0,2023-07-27,False,Ninguno,26.0,14.0,Overcast,0,141.27272727272728,39.45454545454545
Remolino,13,71,49,264,72,417,63,348,66,370,66,374,36.0,197.0,30.0,131.0,0.0,0.0,0.0,0.0,395.0,2172.0,2023-07-27,False,Ninguno,26.0,14.0,Overcast,0,394.90909090909093,71.81818181818181
Rascacielos,4,68,12,215,12,215,10,177,9,158,10,178,10.0,166.0,10.0,123.0,0.0,0.0,0.0,0.0,77.0,1300.0,2023-07-27,False,Ninguno,26.0,14.0,Overcast,0,236.36363636363637,14.0
Tronco Splash,108,308,180,509,171,493,128,356,39,114,144,408,108.0,288.0,58.0,150.0,0.0,0.0,0.0,0.0,936.0,2626.0,2023-07-27,False,Ninguno,26.0,14.0,Overcast,0,477.45454545454544,170.1818181818182
Bumperazo,5,102,7,154,7,178,8,194,7,179,7,181,8.0,205.0,8.0,202.0,0.0,0.0,0.0,0.0,57.0,1395.0,2023-07-27,False,Ninguno,26.0,14.0,Overcast,0,253.63636363636363,10.363636363636363
