juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,4,61,5,85,5,80,6,97,6,105,6,98,6.0,92.0,6.0,92.0,6.0,105.0,0.0,0.0,50.0,815.0,2023-01-29,False,Ninguno,26.0,11.0,Partly cloudy,0,148.1818181818182,9.090909090909092
Samba Balloon,5,34,7,117,8,116,8,119,8,106,8,142,8.0,126.0,9.0,138.0,9.0,124.0,0.0,0.0,70.0,1022.0,2023-01-29,False,Ninguno,26.0,11.0,Partly cloudy,0,185.8181818181818,12.727272727272727
Loco Bus,6,37,10,144,10,158,10,164,10,193,10,183,10.0,188.0,10.0,175.0,10.0,168.0,0.0,0.0,86.0,1410.0,2023-01-29,False,Ninguno,26.0,11.0,Partly cloudy,0,256.3636363636364,15.636363636363637
Dragon,9,149,12,221,13,234,12,229,12,223,12,218,12.0,224.0,12.0,222.0,12.0,225.0,0.0,0.0,106.0,1945.0,2023-01-29,False,Ninguno,26.0,11.0,Partly cloudy,0,353.6363636363636,19.272727272727273
Comanche,5,69,10,233,9,208,9,210,10,232,10,230,9.0,213.0,9.0,214.0,10.0,238.0,0.0,0.0,81.0,1847.0,2023-01-29,False,Ninguno,26.0,11.0,Partly cloudy,0,335.8181818181818,14.727272727272727
Ratón Loroco,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-29,False,Ninguno,26.0,11.0,Partly cloudy,0,0.0,0.0
Remolino,36,161,72,379,72,398,72,392,72,396,72,391,72.0,396.0,72.0,377.0,72.0,339.0,0.0,0.0,612.0,3229.0,2023-01-29,False,Ninguno,26.0,11.0,Partly cloudy,0,587.0909090909091,111.27272727272727
Rascacielos,7,124,7,124,8,144,8,144,8,144,8,144,6.0,108.0,2.0,34.0,8.0,141.0,0.0,0.0,62.0,1107.0,2023-01-29,False,Ninguno,26.0,11.0,Partly cloudy,0,201.27272727272728,11.272727272727273
Tronco Splash,46,136,132,361,156,433,167,455,164,442,155,428,162.0,451.0,155.0,417.0,160.0,433.0,0.0,0.0,1297.0,3556.0,2023-01-29,False,Ninguno,26.0,11.0,Partly cloudy,0,646.5454545454545,235.8181818181818
Bumperazo,1,2,8,200,9,234,7,185,9,250,7,193,7.0,188.0,8.0,214.0,7.0,185.0,0.0,0.0,63.0,1651.0,2023-01-29,False,Ninguno,26.0,11.0,Partly cloudy,0,300.1818181818182,11.454545454545455
Brincanguro,7,113,7,153,7,158,7,159,8,186,7,167,7.0,156.0,7.0,164.0,7.0,159.0,0.0,0.0,64.0,1415.0,2023-01-29,False,Ninguno,26.0,11.0,Partly cloudy,0,257.27272727272725,11.636363636363637
Moto Bala,17,187,19,223,19,219,20,237,20,229,20,236,20.0,231.0,20.0,231.0,20.0,235.0,0.0,0.0,175.0,2028.0,2023-01-29,False,Ninguno,26.0,11.0,Partly cloudy,0,368.72727272727275,31.818181818181817
Convoy,8,36,14,108,14,123,12,104,14,136,14,166,14.0,149.0,14.0,169.0,12.0,140.0,0.0,0.0,116.0,1131.0,2023-01-29,False,Ninguno,26.0,11.0,Partly cloudy,0,205.63636363636363,21.09090909090909
Bumpercitos,7,36,9,93,9,106,9,115,10,123,10,127,10.0,126.0,11.0,136.0,12.0,145.0,0.0,0.0,87.0,1007.0,2023-01-29,False,Ninguno,26.0,11.0,Partly cloudy,0,183.0909090909091,15.818181818181818
Bici Magica,7,37,11,81,10,105,10,108,11,117,10,115,10.0,105.0,11.0,109.0,11.0,117.0,0.0,0.0,91.0,894.0,2023-01-29,False,Ninguno,26.0,11.0,Partly cloudy,0,162.54545454545453,16.545454545454547
Polo Norte,10,36,10,65,12,73,12,64,13,71,12,65,12.0,62.0,12.0,66.0,12.0,68.0,0.0,0.0,105.0,570.0,2023-01-29,False,Ninguno,26.0,11.0,Partly cloudy,0,103.63636363636364,19.09090909090909
Sol De Mi Barrio,2,10,0,0,3,218,3,247,3,248,3,255,3.0,254.0,3.0,277.0,3.0,230.0,0.0,0.0,23.0,1739.0,2023-01-29,False,Ninguno,26.0,11.0,Partly cloudy,0,316.1818181818182,4.181818181818182
Tifón,8,125,8,126,9,141,6,94,8,126,7,111,8.0,126.0,8.0,127.0,9.0,144.0,0.0,0.0,71.0,1120.0,2023-01-29,False,Ninguno,26.0,11.0,Partly cloudy,0,203.63636363636363,12.909090909090908
Carrusel,8,64,10,202,9,232,10,245,8,252,8,331,8.0,244.0,8.0,306.0,9.0,350.0,0.0,0.0,78.0,2226.0,2023-01-29,False,Ninguno,26.0,11.0,Partly cloudy,0,404.72727272727275,14.181818181818182
Trencito,5,110,8,285,8,323,8,323,8,327,8,320,8.0,321.0,8.0,301.0,8.0,325.0,0.0,0.0,69.0,2635.0,2023-01-29,False,Ninguno,26.0,11.0,Partly cloudy,0,479.09090909090907,12.545454545454545
