juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,3,16,6,60,6,104,6,116,5,94,2,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,415.0,2023-09-02,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,75.45454545454545,5.090909090909091
Samba Balloon,5,38,8,95,6,83,7,110,3,19,1,2,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,31.0,359.0,2023-09-02,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,65.27272727272727,5.636363636363637
Loco Bus,4,19,10,94,10,165,12,168,9,120,7,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,635.0,2023-09-02,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,115.45454545454545,9.454545454545455
Dragon,12,152,17,318,17,326,15,289,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1085.0,2023-09-02,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,197.27272727272728,11.090909090909092
Comanche,7,115,9,213,9,214,8,188,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,730.0,2023-09-02,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,132.72727272727272,6.0
Ratón Loroco,36,128,75,271,82,292,84,321,61,231,36,138,0.0,0.0,36.0,132.0,0.0,0.0,0.0,0.0,410.0,1513.0,2023-09-02,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,275.09090909090907,74.54545454545455
Remolino,33,155,50,265,66,362,63,355,46,262,52,272,5.0,25.0,1.0,3.0,0.0,0.0,0.0,0.0,316.0,1699.0,2023-09-02,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,308.90909090909093,57.45454545454545
Rascacielos,8,96,10,178,10,177,10,177,8,125,10,177,2.0,36.0,5.0,90.0,0.0,0.0,0.0,0.0,63.0,1056.0,2023-09-02,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,192.0,11.454545454545455
Tronco Splash,48,127,137,356,144,394,151,404,104,297,164,479,15.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,763.0,2097.0,2023-09-02,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,381.27272727272725,138.72727272727272
Bumperazo,5,38,8,215,8,200,8,234,5,147,8,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1072.0,2023-09-02,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,194.9090909090909,7.636363636363637
Brincanguro,0,0,4,94,8,189,8,189,7,163,2,47,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,30.0,706.0,2023-09-02,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,128.36363636363637,5.454545454545454
Moto Bala,17,204,22,264,22,264,22,264,15,180,2,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1200.0,2023-09-02,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,218.1818181818182,18.181818181818183
Convoy,10,49,10,53,14,125,13,73,2,21,4,40,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,55.0,376.0,2023-09-02,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,68.36363636363636,10.0
Bumpercitos,7,40,7,46,7,93,7,96,8,109,7,99,0.0,0.0,7.0,64.0,0.0,0.0,0.0,0.0,50.0,547.0,2023-09-02,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,99.45454545454545,9.090909090909092
Bici Magica,8,58,12,112,10,104,8,84,4,47,7,38,2.0,22.0,5.0,49.0,0.0,0.0,0.0,0.0,56.0,514.0,2023-09-02,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,93.45454545454545,10.181818181818182
Polo Norte,5,17,12,76,13,92,11,72,8,52,3,12,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,325.0,2023-09-02,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,59.09090909090909,9.818181818181818
Sol De Mi Barrio,0,0,8,110,3,185,3,249,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,544.0,2023-09-02,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,98.9090909090909,2.5454545454545454
Tifón,9,116,10,160,10,160,10,160,8,128,5,80,3.0,48.0,4.0,63.0,0.0,0.0,0.0,0.0,59.0,915.0,2023-09-02,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,166.36363636363637,10.727272727272727
Carrusel,12,121,10,113,9,171,11,163,11,240,11,142,2.0,35.0,3.0,84.0,0.0,0.0,0.0,0.0,69.0,1069.0,2023-09-02,False,Ninguno,25.0,15.0,Moderate or heavy rain shower,0,194.36363636363637,12.545454545454545
