juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,6,64,6,107,6,103,6,103,6,112,6,103,6.0,105.0,6.0,108.0,6.0,109.0,0.0,0.0,54.0,914.0,2023-12-10,False,Ninguno,24.0,14.0,Overcast,0,166.1818181818182,9.818181818181818
Samba Balloon,4,55,8,124,8,133,8,126,8,133,9,152,9.0,144.0,8.0,125.0,9.0,147.0,0.0,0.0,71.0,1139.0,2023-12-10,False,Ninguno,24.0,14.0,Overcast,0,207.0909090909091,12.909090909090908
Loco Bus,5,46,10,52,12,250,12,256,12,252,13,269,11.0,215.0,13.0,271.0,10.0,202.0,0.0,0.0,98.0,1813.0,2023-12-10,False,Ninguno,24.0,14.0,Overcast,0,329.6363636363636,17.818181818181817
Dragon,10,166,16,295,17,328,5,76,3,57,0,0,16.0,214.0,11.0,214.0,15.0,270.0,0.0,0.0,93.0,1620.0,2023-12-10,False,Ninguno,24.0,14.0,Overcast,0,294.54545454545456,16.90909090909091
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-10,False,Ninguno,24.0,14.0,Overcast,0,0.0,0.0
Ratón Loroco,46,167,80,285,82,290,82,301,82,295,82,302,81.0,309.0,82.0,320.0,85.0,307.0,0.0,0.0,702.0,2576.0,2023-12-10,False,Ninguno,24.0,14.0,Overcast,0,468.3636363636364,127.63636363636364
Remolino,26,127,58,339,66,354,65,367,72,412,65,380,53.0,307.0,62.0,348.0,66.0,378.0,0.0,0.0,533.0,3012.0,2023-12-10,False,Ninguno,24.0,14.0,Overcast,0,547.6363636363636,96.9090909090909
Rascacielos,6,100,9,159,10,180,10,179,10,180,9,162,10.0,178.0,10.0,180.0,10.0,180.0,0.0,0.0,84.0,1498.0,2023-12-10,False,Ninguno,24.0,14.0,Overcast,0,272.3636363636364,15.272727272727273
Tronco Splash,78,294,144,397,144,432,144,505,144,539,144,542,144.0,407.0,144.0,428.0,144.0,412.0,0.0,0.0,1230.0,3956.0,2023-12-10,False,Ninguno,24.0,14.0,Overcast,0,719.2727272727273,223.63636363636363
Bumperazo,6,84,8,196,7,180,8,216,8,213,8,212,8.0,205.0,8.0,213.0,8.0,211.0,0.0,0.0,69.0,1730.0,2023-12-10,False,Ninguno,24.0,14.0,Overcast,0,314.54545454545456,12.545454545454545
Brincanguro,4,92,8,178,8,181,7,160,7,156,7,157,7.0,158.0,7.0,159.0,8.0,180.0,0.0,0.0,63.0,1421.0,2023-12-10,False,Ninguno,24.0,14.0,Overcast,0,258.3636363636364,11.454545454545455
Moto Bala,17,192,24,264,24,264,23,254,24,264,24,264,24.0,264.0,24.0,264.0,24.0,264.0,0.0,0.0,208.0,2294.0,2023-12-10,False,Ninguno,24.0,14.0,Overcast,0,417.09090909090907,37.81818181818182
Convoy,8,76,12,121,13,149,12,148,12,142,14,166,13.0,166.0,14.0,163.0,14.0,174.0,0.0,0.0,112.0,1305.0,2023-12-10,False,Ninguno,24.0,14.0,Overcast,0,237.27272727272728,20.363636363636363
Bumpercitos,7,67,8,107,8,105,8,105,9,119,9,127,8.0,109.0,7.0,98.0,9.0,127.0,0.0,0.0,73.0,964.0,2023-12-10,False,Ninguno,24.0,14.0,Overcast,0,175.27272727272728,13.272727272727273
