juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,2,9,6,100,6,100,6,120,6,115,6,119,6.0,98.0,6.0,101.0,6.0,93.0,0.0,0.0,50.0,855.0,2023-07-30,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,155.45454545454547,9.090909090909092
Samba Balloon,7,35,7,114,7,126,7,126,7,117,7,124,7.0,125.0,7.0,128.0,7.0,110.0,0.0,0.0,63.0,1005.0,2023-07-30,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,182.72727272727272,11.454545454545455
Loco Bus,9,42,11,153,11,203,11,198,11,182,11,188,11.0,196.0,11.0,148.0,11.0,136.0,0.0,0.0,97.0,1446.0,2023-07-30,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,262.90909090909093,17.636363636363637
Dragon,17,228,16,297,16,310,17,331,17,330,16,314,5.0,96.0,17.0,326.0,16.0,301.0,0.0,0.0,137.0,2533.0,2023-07-30,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,460.54545454545456,24.90909090909091
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,193.0,0.0,0.0,9.0,193.0,2023-07-30,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,35.09090909090909,1.6363636363636365
Ratón Loroco,46,150,77,270,82,310,83,313,82,280,82,300,82.0,309.0,83.0,310.0,82.0,291.0,0.0,0.0,699.0,2533.0,2023-07-30,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,460.54545454545456,127.0909090909091
Remolino,26,106,62,334,66,375,61,329,53,307,60,346,36.0,204.0,52.0,301.0,56.0,326.0,0.0,0.0,472.0,2628.0,2023-07-30,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,477.8181818181818,85.81818181818181
Rascacielos,8,128,9,161,9,180,10,180,11,197,10,178,10.0,179.0,10.0,180.0,10.0,175.0,0.0,0.0,87.0,1558.0,2023-07-30,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,283.27272727272725,15.818181818181818
Tronco Splash,56,147,154,414,159,463,163,441,154,410,164,464,180.0,484.0,180.0,483.0,132.0,337.0,0.0,0.0,1342.0,3643.0,2023-07-30,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,662.3636363636364,244.0
Bumperazo,5,58,8,194,8,204,8,209,7,184,8,214,8.0,222.0,8.0,208.0,8.0,198.0,0.0,0.0,68.0,1691.0,2023-07-30,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,307.45454545454544,12.363636363636363
Brincanguro,6,98,7,162,6,141,6,127,7,162,7,163,7.0,164.0,6.0,137.0,7.0,163.0,0.0,0.0,59.0,1317.0,2023-07-30,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,239.45454545454547,10.727272727272727
Moto Bala,13,140,20,240,20,240,22,264,22,264,20,240,20.0,239.0,21.0,252.0,20.0,238.0,0.0,0.0,178.0,2117.0,2023-07-30,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,384.90909090909093,32.36363636363637
Convoy,8,33,13,105,11,119,13,146,13,153,10,103,14.0,152.0,16.0,163.0,16.0,171.0,0.0,0.0,114.0,1145.0,2023-07-30,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,208.1818181818182,20.727272727272727
Bumpercitos,7,21,8,98,7,95,9,131,7,98,7,101,8.0,113.0,8.0,122.0,8.0,114.0,0.0,0.0,69.0,893.0,2023-07-30,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,162.36363636363637,12.545454545454545
Bici Magica,9,64,9,102,9,105,10,113,11,130,10,117,10.0,112.0,11.0,123.0,10.0,111.0,0.0,0.0,89.0,977.0,2023-07-30,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,177.63636363636363,16.181818181818183
Polo Norte,9,38,10,67,10,68,11,70,11,78,11,73,11.0,84.0,12.0,81.0,11.0,71.0,0.0,0.0,96.0,630.0,2023-07-30,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,114.54545454545455,17.454545454545453
