juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,5,47,6,103,4,66,6,105,6,112,6,115,6.0,113.0,6.0,122.0,0.0,0.0,0.0,0.0,45.0,783.0,2023-05-20,False,Ninguno,29.0,16.0,Cloudy,0,142.36363636363637,8.181818181818182
Samba Balloon,6,33,8,89,8,112,8,106,8,76,8,101,8.0,115.0,8.0,105.0,0.0,0.0,0.0,0.0,62.0,737.0,2023-05-20,False,Ninguno,29.0,16.0,Cloudy,0,134.0,11.272727272727273
Loco Bus,7,37,10,107,9,126,10,134,9,103,9,98,9.0,123.0,9.0,103.0,0.0,0.0,0.0,0.0,72.0,831.0,2023-05-20,False,Ninguno,29.0,16.0,Cloudy,0,151.0909090909091,13.090909090909092
Dragon,10,153,14,275,14,278,14,267,14,276,14,272,14.0,276.0,14.0,274.0,0.0,0.0,0.0,0.0,108.0,2071.0,2023-05-20,False,Ninguno,29.0,16.0,Cloudy,0,376.54545454545456,19.636363636363637
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-20,False,Ninguno,29.0,16.0,Cloudy,0,0.0,0.0
Ratón Loroco,33,106,76,254,80,311,82,285,81,298,84,297,78.0,283.0,83.0,299.0,0.0,0.0,0.0,0.0,597.0,2133.0,2023-05-20,False,Ninguno,29.0,16.0,Cloudy,0,387.8181818181818,108.54545454545455
Remolino,30,136,61,337,56,319,56,325,56,320,60,345,58.0,343.0,56.0,326.0,0.0,0.0,0.0,0.0,433.0,2451.0,2023-05-20,False,Ninguno,29.0,16.0,Cloudy,0,445.6363636363636,78.72727272727273
Rascacielos,3,53,10,177,10,180,10,180,10,180,10,180,10.0,179.0,10.0,180.0,0.0,0.0,0.0,0.0,73.0,1309.0,2023-05-20,False,Ninguno,29.0,16.0,Cloudy,0,238.0,13.272727272727273
Tronco Splash,56,162,164,456,180,491,180,520,180,480,180,532,180.0,466.0,180.0,508.0,0.0,0.0,0.0,0.0,1300.0,3615.0,2023-05-20,False,Ninguno,29.0,16.0,Cloudy,0,657.2727272727273,236.36363636363637
Bumperazo,6,26,8,177,7,183,8,205,8,212,8,201,7.0,178.0,8.0,195.0,0.0,0.0,0.0,0.0,60.0,1377.0,2023-05-20,False,Ninguno,29.0,16.0,Cloudy,0,250.36363636363637,10.909090909090908
Brincanguro,6,97,7,161,8,187,8,182,8,182,8,189,8.0,186.0,10.0,231.0,0.0,0.0,0.0,0.0,63.0,1415.0,2023-05-20,False,Ninguno,29.0,16.0,Cloudy,0,257.27272727272725,11.454545454545455
Moto Bala,17,204,17,203,18,216,18,214,18,214,17,214,18.0,212.0,17.0,204.0,0.0,0.0,0.0,0.0,140.0,1681.0,2023-05-20,False,Ninguno,29.0,16.0,Cloudy,0,305.6363636363636,25.454545454545453
Convoy,10,50,14,49,14,92,13,93,10,91,13,97,14.0,121.0,17.0,145.0,0.0,0.0,0.0,0.0,105.0,738.0,2023-05-20,False,Ninguno,29.0,16.0,Cloudy,0,134.1818181818182,19.09090909090909
Bumpercitos,8,35,9,102,10,143,10,137,10,151,9,138,10.0,177.0,10.0,159.0,0.0,0.0,0.0,0.0,76.0,1042.0,2023-05-20,False,Ninguno,29.0,16.0,Cloudy,0,189.45454545454547,13.818181818181818
Bici Magica,8,42,8,84,10,113,10,106,11,124,11,117,11.0,115.0,11.0,113.0,0.0,0.0,0.0,0.0,80.0,814.0,2023-05-20,False,Ninguno,29.0,16.0,Cloudy,0,148.0,14.545454545454545
Polo Norte,10,32,12,99,12,95,12,81,12,92,12,83,12.0,88.0,12.0,88.0,0.0,0.0,0.0,0.0,94.0,658.0,2023-05-20,False,Ninguno,29.0,16.0,Cloudy,0,119.63636363636364,17.09090909090909
Sol De Mi Barrio,5,124,3,267,3,268,3,253,3,252,3,220,3.0,249.0,3.0,290.0,0.0,0.0,0.0,0.0,26.0,1923.0,2023-05-20,False,Ninguno,29.0,16.0,Cloudy,0,349.6363636363636,4.7272727272727275
Tifón,6,82,8,126,8,127,8,128,8,125,8,127,8.0,128.0,8.0,123.0,0.0,0.0,0.0,0.0,62.0,966.0,2023-05-20,False,Ninguno,29.0,16.0,Cloudy,0,175.63636363636363,11.272727272727273
Carrusel,9,80,14,160,10,201,8,158,12,175,9,145,12.0,180.0,9.0,199.0,0.0,0.0,0.0,0.0,83.0,1298.0,2023-05-20,False,Ninguno,29.0,16.0,Cloudy,0,236.0,15.090909090909092
