juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,12,180,6,90,6,62,6,74,6,90,6,90,6.0,85.0,6.0,98.0,6.0,88.0,0.0,0.0,60.0,857.0,2023-04-08,False,Ninguno,30.0,14.0,Overcast,0,155.8181818181818,10.909090909090908
Samba Balloon,15,161,10,151,9,146,9,147,8,138,9,157,9.0,159.0,10.0,162.0,10.0,176.0,0.0,0.0,89.0,1397.0,2023-04-08,False,Ninguno,30.0,14.0,Overcast,0,254.0,16.181818181818183
Loco Bus,15,162,10,196,10,201,10,214,10,208,10,213,10.0,212.0,10.0,210.0,10.0,197.0,0.0,0.0,95.0,1813.0,2023-04-08,False,Ninguno,30.0,14.0,Overcast,0,329.6363636363636,17.272727272727273
Dragon,21,395,16,301,18,343,18,338,18,347,18,336,18.0,347.0,18.0,342.0,18.0,339.0,0.0,0.0,163.0,3088.0,2023-04-08,False,Ninguno,30.0,14.0,Overcast,0,561.4545454545455,29.636363636363637
Comanche,16,326,10,235,11,259,10,237,10,233,10,235,11.0,261.0,10.0,236.0,10.0,237.0,0.0,0.0,98.0,2259.0,2023-04-08,False,Ninguno,30.0,14.0,Overcast,0,410.72727272727275,17.818181818181817
Ratón Loroco,119,364,99,325,107,349,107,383,106,379,103,350,92.0,313.0,100.0,340.0,102.0,356.0,0.0,0.0,935.0,3159.0,2023-04-08,False,Ninguno,30.0,14.0,Overcast,0,574.3636363636364,170.0
Remolino,112,575,87,497,83,480,82,470,72,407,82,479,82.0,459.0,82.0,474.0,78.0,460.0,0.0,0.0,760.0,4301.0,2023-04-08,False,Ninguno,30.0,14.0,Overcast,0,782.0,138.1818181818182
Rascacielos,15,256,10,180,10,180,6,108,0,0,5,90,9.0,162.0,10.0,179.0,10.0,178.0,0.0,0.0,75.0,1333.0,2023-04-08,False,Ninguno,30.0,14.0,Overcast,0,242.36363636363637,13.636363636363637
Tronco Splash,214,575,154,443,139,380,154,415,159,439,148,399,144.0,377.0,154.0,301.0,144.0,402.0,0.0,0.0,1410.0,3731.0,2023-04-08,False,Ninguno,30.0,14.0,Overcast,0,678.3636363636364,256.3636363636364
Bumperazo,11,199,7,179,9,150,9,249,8,217,9,246,9.0,236.0,7.0,190.0,7.0,183.0,0.0,0.0,76.0,1849.0,2023-04-08,False,Ninguno,30.0,14.0,Overcast,0,336.1818181818182,13.818181818181818
