juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,3,24,5,60,5,80,6,82,6,84,5,64,5.0,76.0,6.0,91.0,0.0,0.0,0.0,0.0,41.0,561.0,2023-02-10,False,Ninguno,27.0,13.0,Overcast,0,102.0,7.454545454545454
Samba Balloon,3,7,5,16,6,21,6,23,6,25,6,25,6.0,47.0,5.0,21.0,0.0,0.0,0.0,0.0,43.0,185.0,2023-02-10,False,Ninguno,27.0,13.0,Overcast,0,33.63636363636363,7.818181818181818
Loco Bus,0,0,4,22,7,42,7,48,7,31,8,55,7.0,49.0,7.0,35.0,0.0,0.0,0.0,0.0,47.0,282.0,2023-02-10,False,Ninguno,27.0,13.0,Overcast,0,51.27272727272727,8.545454545454545
Dragon,4,14,12,72,14,89,7,45,11,70,11,118,8.0,83.0,10.0,85.0,0.0,0.0,0.0,0.0,77.0,576.0,2023-02-10,False,Ninguno,27.0,13.0,Overcast,0,104.72727272727273,14.0
Comanche,3,8,7,40,8,96,6,76,8,50,8,72,6.0,44.0,8.0,63.0,0.0,0.0,0.0,0.0,54.0,449.0,2023-02-10,False,Ninguno,27.0,13.0,Overcast,0,81.63636363636364,9.818181818181818
Ratón Loroco,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-10,False,Ninguno,27.0,13.0,Overcast,0,0.0,0.0
Remolino,6,16,26,85,36,107,36,113,36,145,36,107,36.0,122.0,20.0,65.0,0.0,0.0,0.0,0.0,232.0,760.0,2023-02-10,False,Ninguno,27.0,13.0,Overcast,0,138.1818181818182,42.18181818181818
Rascacielos,2,7,4,18,7,47,8,50,8,29,6,54,7.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,255.0,2023-02-10,False,Ninguno,27.0,13.0,Overcast,0,46.36363636363637,7.636363636363637
Tronco Splash,12,33,26,63,36,79,33,89,32,85,31,87,30.0,87.0,33.0,92.0,0.0,0.0,0.0,0.0,233.0,615.0,2023-02-10,False,Ninguno,27.0,13.0,Overcast,0,111.81818181818181,42.36363636363637
Bumperazo,2,3,9,65,9,87,8,77,9,123,9,132,11.0,174.0,10.0,133.0,0.0,0.0,0.0,0.0,67.0,794.0,2023-02-10,False,Ninguno,27.0,13.0,Overcast,0,144.36363636363637,12.181818181818182
Brincanguro,3,7,6,27,7,61,7,62,7,38,7,72,7.0,76.0,7.0,71.0,0.0,0.0,0.0,0.0,51.0,414.0,2023-02-10,False,Ninguno,27.0,13.0,Overcast,0,75.27272727272727,9.272727272727273
Moto Bala,5,25,10,67,13,86,13,128,12,97,13,129,13.0,120.0,14.0,141.0,0.0,0.0,0.0,0.0,93.0,793.0,2023-02-10,False,Ninguno,27.0,13.0,Overcast,0,144.1818181818182,16.90909090909091
Convoy,2,3,6,17,10,37,11,27,11,39,8,31,15.0,64.0,14.0,72.0,0.0,0.0,0.0,0.0,77.0,290.0,2023-02-10,False,Ninguno,27.0,13.0,Overcast,0,52.72727272727273,14.0
Bumpercitos,0,0,3,8,9,26,10,26,7,21,9,35,11.0,65.0,10.0,101.0,0.0,0.0,0.0,0.0,59.0,282.0,2023-02-10,False,Ninguno,27.0,13.0,Overcast,0,51.27272727272727,10.727272727272727
Bici Magica,1,6,5,20,6,27,11,46,6,23,8,29,11.0,64.0,9.0,40.0,0.0,0.0,0.0,0.0,57.0,255.0,2023-02-10,False,Ninguno,27.0,13.0,Overcast,0,46.36363636363637,10.363636363636363
Polo Norte,1,3,5,7,12,30,11,19,10,18,12,33,10.0,36.0,11.0,29.0,0.0,0.0,0.0,0.0,72.0,175.0,2023-02-10,False,Ninguno,27.0,13.0,Overcast,0,31.818181818181817,13.090909090909092
Sol De Mi Barrio,0,0,6,25,5,30,4,16,11,88,8,64,8.0,57.0,7.0,60.0,0.0,0.0,0.0,0.0,49.0,340.0,2023-02-10,False,Ninguno,27.0,13.0,Overcast,0,61.81818181818182,8.909090909090908
Tifón,4,10,5,18,7,36,6,55,7,44,5,42,7.0,38.0,6.0,63.0,0.0,0.0,0.0,0.0,47.0,306.0,2023-02-10,False,Ninguno,27.0,13.0,Overcast,0,55.63636363636363,8.545454545454545
