juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,6,120,6,119,6,110,6,107,5,84,5,86,0.0,0.0,5.0,79.0,0.0,0.0,0.0,0.0,39.0,705.0,2023-06-23,False,Ninguno,23.0,15.0,Moderate or heavy rain shower,0,128.1818181818182,7.090909090909091
Samba Balloon,9,79,10,166,10,185,10,142,10,189,9,141,0.0,0.0,6.0,61.0,0.0,0.0,0.0,0.0,64.0,963.0,2023-06-23,False,Ninguno,23.0,15.0,Moderate or heavy rain shower,0,175.0909090909091,11.636363636363637
Loco Bus,10,154,10,203,10,203,10,209,10,195,2,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1002.0,2023-06-23,False,Ninguno,23.0,15.0,Moderate or heavy rain shower,0,182.1818181818182,9.454545454545455
Dragon,13,258,14,280,14,275,14,278,14,279,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1370.0,2023-06-23,False,Ninguno,23.0,15.0,Moderate or heavy rain shower,0,249.0909090909091,12.545454545454545
Comanche,10,219,10,238,4,96,8,192,8,192,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,937.0,2023-06-23,False,Ninguno,23.0,15.0,Moderate or heavy rain shower,0,170.36363636363637,7.2727272727272725
Ratón Loroco,76,275,80,299,82,308,81,312,75,277,56,200,0.0,0.0,26.0,81.0,0.0,0.0,0.0,0.0,535.0,1939.0,2023-06-23,False,Ninguno,23.0,15.0,Moderate or heavy rain shower,0,335.54545454545456,91.9090909090909
Remolino,60,350,72,423,66,382,61,351,66,381,43,258,0.0,0.0,30.0,168.0,0.0,0.0,0.0,0.0,447.0,2547.0,2023-06-23,False,Ninguno,23.0,15.0,Moderate or heavy rain shower,0,441.8181818181818,76.81818181818181
Rascacielos,0,0,0,0,0,0,12,216,12,213,9,160,0.0,0.0,12.0,196.0,0.0,0.0,0.0,0.0,71.0,1249.0,2023-06-23,False,Ninguno,23.0,15.0,Moderate or heavy rain shower,0,184.9090909090909,10.545454545454545
Tronco Splash,144,521,169,584,180,576,144,453,180,593,144,477,0.0,0.0,46.0,155.0,0.0,0.0,0.0,0.0,1058.0,3505.0,2023-06-23,False,Ninguno,23.0,15.0,Moderate or heavy rain shower,0,624.0,187.72727272727272
Bumperazo,7,148,9,217,8,196,9,222,9,222,5,123,0.0,0.0,4.0,60.0,0.0,0.0,0.0,0.0,65.0,1429.0,2023-06-23,False,Ninguno,23.0,15.0,Moderate or heavy rain shower,0,237.9090909090909,10.545454545454545
Brincanguro,5,118,8,189,9,208,8,188,9,210,7,168,0.0,0.0,9.0,210.0,0.0,0.0,0.0,0.0,64.0,1442.0,2023-06-23,False,Ninguno,23.0,15.0,Moderate or heavy rain shower,0,248.45454545454547,10.818181818181818
Moto Bala,21,250,24,287,25,295,20,240,24,186,16,188,0.0,0.0,9.0,105.0,0.0,0.0,0.0,0.0,183.0,2058.0,2023-06-23,False,Ninguno,23.0,15.0,Moderate or heavy rain shower,0,328.09090909090907,29.272727272727273
Convoy,6,75,10,125,14,139,12,74,13,88,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,501.0,2023-06-23,False,Ninguno,23.0,15.0,Moderate or heavy rain shower,0,91.0909090909091,10.0
Bumpercitos,9,145,9,148,9,128,9,125,9,130,7,100,1.0,5.0,5.0,18.0,0.0,0.0,0.0,0.0,58.0,799.0,2023-06-23,False,Ninguno,23.0,15.0,Moderate or heavy rain shower,0,145.27272727272728,10.545454545454545
Bici Magica,8,90,9,106,11,124,11,121,10,104,8,91,0.0,0.0,7.0,52.0,0.0,0.0,0.0,0.0,64.0,688.0,2023-06-23,False,Ninguno,23.0,15.0,Moderate or heavy rain shower,0,125.0909090909091,11.636363636363637
Polo Norte,11,103,10,102,10,84,11,78,11,69,7,53,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,64.0,504.0,2023-06-23,False,Ninguno,23.0,15.0,Moderate or heavy rain shower,0,91.63636363636364,11.636363636363637
Sol De Mi Barrio,3,58,3,249,3,277,3,277,3,262,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1123.0,2023-06-23,False,Ninguno,23.0,15.0,Moderate or heavy rain shower,0,204.1818181818182,2.727272727272727
Tifón,9,144,9,144,9,144,9,144,9,144,8,128,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,55.0,864.0,2023-06-23,False,Ninguno,23.0,15.0,Moderate or heavy rain shower,0,157.0909090909091,10.0
Carrusel,11,219,10,275,9,275,10,241,10,326,6,220,0.0,0.0,7.0,24.0,0.0,0.0,0.0,0.0,63.0,1580.0,2023-06-23,False,Ninguno,23.0,15.0,Moderate or heavy rain shower,0,287.27272727272725,11.454545454545455
Trencito,7,200,7,284,7,285,7,287,7,281,5,202,0.0,0.0,5.0,63.0,0.0,0.0,0.0,0.0,45.0,1602.0,2023-06-23,False,Ninguno,23.0,15.0,Moderate or heavy rain shower,0,291.27272727272725,8.181818181818182
El Revoloteo,10,275,10,240,10,240,10,240,10,240,7,168,0.0,0.0,10.0,240.0,0.0,0.0,0.0,0.0,72.0,1723.0,2023-06-23,False,Ninguno,23.0,15.0,Moderate or heavy rain shower,0,306.0,12.636363636363637
Guerra Pirata,7,136,9,200,9,204,9,193,9,197,7,153,1.0,10.0,8.0,126.0,0.0,0.0,0.0,0.0,59.0,1219.0,2023-06-23,False,Ninguno,23.0,15.0,Moderate or heavy rain shower,0,221.63636363636363,10.727272727272727
Faro Saltarín,10,121,11,127,11,129,11,118,11,121,8,85,0.0,0.0,8.0,70.0,0.0,0.0,0.0,0.0,70.0,771.0,2023-06-23,False,Ninguno,23.0,15.0,Moderate or heavy rain shower,0,140.1818181818182,12.727272727272727
El Relámpago,30,225,36,270,32,240,33,249,30,225,23,174,0.0,0.0,15.0,111.0,0.0,0.0,0.0,0.0,208.0,1550.0,2023-06-23,False,Ninguno,23.0,15.0,Moderate or heavy rain shower,0,276.72727272727275,37.0
Casichoco,3,70,4,125,4,125,4,138,4,96,3,111,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,23.0,668.0,2023-06-23,False,Ninguno,23.0,15.0,Moderate or heavy rain shower,0,121.45454545454545,4.181818181818182
