juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,4,13,6,73,7,86,6,82,6,31,4,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,304.0,2023-06-27,False,Ninguno,22.0,15.0,Moderate or heavy rain shower,0,55.27272727272727,6.0
Samba Balloon,8,66,7,54,8,91,7,37,6,67,7,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,377.0,2023-06-27,False,Ninguno,22.0,15.0,Moderate or heavy rain shower,0,68.54545454545455,7.818181818181818
Loco Bus,7,35,10,80,10,99,10,114,10,71,8,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,463.0,2023-06-27,False,Ninguno,22.0,15.0,Moderate or heavy rain shower,0,84.18181818181819,10.0
Dragon,12,141,13,247,13,241,13,247,13,200,12,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1234.0,2023-06-27,False,Ninguno,22.0,15.0,Moderate or heavy rain shower,0,224.36363636363637,13.818181818181818
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-27,False,Ninguno,22.0,15.0,Moderate or heavy rain shower,0,0.0,0.0
Ratón Loroco,18,56,46,168,72,247,78,273,84,294,68,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,1282.0,2023-06-27,False,Ninguno,22.0,15.0,Moderate or heavy rain shower,0,233.0909090909091,66.54545454545455
Remolino,0,0,0,0,0,0,46,257,51,288,44,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,796.0,2023-06-27,False,Ninguno,22.0,15.0,Moderate or heavy rain shower,0,144.72727272727272,25.636363636363637
Rascacielos,8,81,10,174,10,180,10,125,10,174,8,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,829.0,2023-06-27,False,Ninguno,22.0,15.0,Moderate or heavy rain shower,0,150.72727272727272,10.181818181818182
Tronco Splash,22,63,108,297,169,493,154,411,146,382,108,283,82.0,218.0,72.0,177.0,0.0,0.0,0.0,0.0,861.0,2324.0,2023-06-27,False,Ninguno,22.0,15.0,Moderate or heavy rain shower,0,422.54545454545456,156.54545454545453
Bumperazo,4,91,8,151,8,217,9,172,9,233,8,210,8.0,212.0,8.0,198.0,0.0,0.0,0.0,0.0,62.0,1484.0,2023-06-27,False,Ninguno,22.0,15.0,Moderate or heavy rain shower,0,269.8181818181818,11.272727272727273
