juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,4,21,6,96,5,76,5,80,0,0,4,44,6.0,96.0,6.0,92.0,0.0,0.0,0.0,0.0,36.0,505.0,2023-02-03,False,Ninguno,23.0,13.0,Patchy rain possible,0,91.81818181818181,6.545454545454546
Samba Balloon,3,4,6,22,6,47,6,28,2,22,4,34,5.0,35.0,7.0,23.0,0.0,0.0,0.0,0.0,39.0,215.0,2023-02-03,False,Ninguno,23.0,13.0,Patchy rain possible,0,39.09090909090909,7.090909090909091
Loco Bus,1,4,7,45,8,65,7,37,1,9,0,0,8.0,43.0,8.0,47.0,0.0,0.0,0.0,0.0,40.0,250.0,2023-02-03,False,Ninguno,23.0,13.0,Patchy rain possible,0,45.45454545454545,7.2727272727272725
Dragon,0,0,11,147,9,115,9,117,0,0,0,0,0.0,0.0,11.0,143.0,0.0,0.0,0.0,0.0,40.0,522.0,2023-02-03,False,Ninguno,23.0,13.0,Patchy rain possible,0,94.9090909090909,7.2727272727272725
Comanche,5,28,7,89,8,123,7,88,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,328.0,2023-02-03,False,Ninguno,23.0,13.0,Patchy rain possible,0,59.63636363636363,4.909090909090909
Ratón Loroco,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-03,False,Ninguno,23.0,13.0,Patchy rain possible,0,0.0,0.0
Remolino,14,49,34,119,38,128,34,109,4,17,15,51,36.0,152.0,34.0,111.0,0.0,0.0,0.0,0.0,209.0,736.0,2023-02-03,False,Ninguno,23.0,13.0,Patchy rain possible,0,133.8181818181818,38.0
Rascacielos,5,34,6,93,8,65,8,95,2,21,5,81,7.0,73.0,4.0,13.0,0.0,0.0,0.0,0.0,45.0,475.0,2023-02-03,False,Ninguno,23.0,13.0,Patchy rain possible,0,86.36363636363636,8.181818181818182
Tronco Splash,4,11,41,115,54,148,30,79,23,62,34,99,36.0,110.0,46.0,129.0,0.0,0.0,0.0,0.0,268.0,753.0,2023-02-03,False,Ninguno,23.0,13.0,Patchy rain possible,0,136.9090909090909,48.72727272727273
Bumperazo,3,26,9,88,8,126,8,139,5,117,7,190,11.0,114.0,10.0,139.0,0.0,0.0,0.0,0.0,61.0,939.0,2023-02-03,False,Ninguno,23.0,13.0,Patchy rain possible,0,170.72727272727272,11.090909090909092
Brincanguro,5,43,7,92,6,109,6,136,0,0,3,59,7.0,142.0,7.0,101.0,0.0,0.0,0.0,0.0,41.0,682.0,2023-02-03,False,Ninguno,23.0,13.0,Patchy rain possible,0,124.0,7.454545454545454
Moto Bala,0,0,0,0,0,0,0,0,0,0,0,0,17.0,195.0,18.0,209.0,0.0,0.0,0.0,0.0,35.0,404.0,2023-02-03,False,Ninguno,23.0,13.0,Patchy rain possible,0,73.45454545454545,6.363636363636363
Convoy,1,3,6,15,13,43,11,41,4,13,10,39,9.0,23.0,8.0,14.0,0.0,0.0,0.0,0.0,62.0,191.0,2023-02-03,False,Ninguno,23.0,13.0,Patchy rain possible,0,34.72727272727273,11.272727272727273
Bumpercitos,1,3,4,11,7,29,7,41,8,39,5,37,7.0,24.0,9.0,49.0,0.0,0.0,0.0,0.0,48.0,233.0,2023-02-03,False,Ninguno,23.0,13.0,Patchy rain possible,0,42.36363636363637,8.727272727272727
Bici Magica,0,0,2,9,6,14,6,54,1,5,0,0,7.0,20.0,7.0,27.0,0.0,0.0,0.0,0.0,29.0,129.0,2023-02-03,False,Ninguno,23.0,13.0,Patchy rain possible,0,23.454545454545453,5.2727272727272725
Polo Norte,1,3,8,26,8,16,10,36,3,5,6,16,9.0,16.0,7.0,14.0,0.0,0.0,0.0,0.0,52.0,132.0,2023-02-03,False,Ninguno,23.0,13.0,Patchy rain possible,0,24.0,9.454545454545455
Sol De Mi Barrio,0,0,3,12,6,28,8,160,1,14,0,0,7.0,60.0,9.0,87.0,0.0,0.0,0.0,0.0,34.0,361.0,2023-02-03,False,Ninguno,23.0,13.0,Patchy rain possible,0,65.63636363636364,6.181818181818182
