juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-24,False,Ninguno,27.0,11.0,Partly cloudy,0,0.0,0.0
Samba Balloon,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-24,False,Ninguno,27.0,11.0,Partly cloudy,0,0.0,0.0
Loco Bus,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-24,False,Ninguno,27.0,11.0,Partly cloudy,0,0.0,0.0
Dragon,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,43.0,10.0,130.0,10.0,167.0,24.0,340.0,2023-01-24,False,Ninguno,27.0,11.0,Partly cloudy,0,61.81818181818182,4.363636363636363
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9.0,212.0,10.0,239.0,10.0,237.0,40.0,773.0,2023-01-24,False,Ninguno,27.0,11.0,Partly cloudy,0,132.8181818181818,6.2727272727272725
Ratón Loroco,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-24,False,Ninguno,27.0,11.0,Partly cloudy,0,0.0,0.0
Remolino,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,58.0,273.0,72.0,317.0,59.0,281.0,199.0,908.0,2023-01-24,False,Ninguno,27.0,11.0,Partly cloudy,0,161.72727272727272,35.27272727272727
Rascacielos,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-24,False,Ninguno,27.0,11.0,Partly cloudy,0,0.0,0.0
Tronco Splash,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,137.0,417.0,124.0,391.0,65.0,193.0,340.0,1038.0,2023-01-24,False,Ninguno,27.0,11.0,Partly cloudy,0,185.36363636363637,60.54545454545455
Bumperazo,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,5.0,116.0,9.0,203.0,8.0,185.0,39.0,832.0,2023-01-24,False,Ninguno,27.0,11.0,Partly cloudy,0,121.45454545454545,5.545454545454546
