juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,2,8,6,36,6,103,6,100,6,97,6,110,6.0,153.0,6.0,102.0,0.0,0.0,0.0,0.0,44.0,709.0,2023-12-07,False,Ninguno,22.0,14.0,Patchy rain possible,0,128.9090909090909,8.0
Samba Balloon,3,12,8,84,5,68,11,63,8,90,5,43,8.0,89.0,7.0,81.0,0.0,0.0,0.0,0.0,55.0,530.0,2023-12-07,False,Ninguno,22.0,14.0,Patchy rain possible,0,96.36363636363636,10.0
Loco Bus,4,28,7,79,11,179,12,190,11,147,12,194,12.0,194.0,11.0,153.0,0.0,0.0,0.0,0.0,80.0,1164.0,2023-12-07,False,Ninguno,22.0,14.0,Patchy rain possible,0,211.63636363636363,14.545454545454545
Dragon,12,220,17,336,17,333,17,331,13,256,17,340,17.0,333.0,17.0,336.0,0.0,0.0,0.0,0.0,127.0,2485.0,2023-12-07,False,Ninguno,22.0,14.0,Patchy rain possible,0,451.8181818181818,23.09090909090909
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,False,Ninguno,22.0,14.0,Patchy rain possible,0,0.0,0.0
Ratón Loroco,46,166,79,284,81,296,81,293,82,324,83,304,85.0,315.0,85.0,312.0,0.0,0.0,0.0,0.0,622.0,2294.0,2023-12-07,False,Ninguno,22.0,14.0,Patchy rain possible,0,417.09090909090907,113.0909090909091
Remolino,29,129,62,320,61,340,62,331,52,268,56,308,56.0,312.0,56.0,286.0,0.0,0.0,0.0,0.0,434.0,2294.0,2023-12-07,False,Ninguno,22.0,14.0,Patchy rain possible,0,417.09090909090907,78.9090909090909
Rascacielos,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,False,Ninguno,22.0,14.0,Patchy rain possible,0,0.0,0.0
Tronco Splash,49,145,144,393,144,535,144,406,144,500,144,538,144.0,542.0,144.0,430.0,0.0,0.0,0.0,0.0,1057.0,3489.0,2023-12-07,False,Ninguno,22.0,14.0,Patchy rain possible,0,634.3636363636364,192.1818181818182
Bumperazo,6,93,9,215,7,165,9,221,8,200,8,197,9.0,228.0,7.0,179.0,0.0,0.0,0.0,0.0,63.0,1498.0,2023-12-07,False,Ninguno,22.0,14.0,Patchy rain possible,0,272.3636363636364,11.454545454545455
Brincanguro,6,109,6,142,7,165,7,160,7,166,7,162,7.0,165.0,7.0,163.0,0.0,0.0,0.0,0.0,54.0,1232.0,2023-12-07,False,Ninguno,22.0,14.0,Patchy rain possible,0,224.0,9.818181818181818
Moto Bala,0,0,8,88,22,242,22,242,22,242,22,242,22.0,242.0,22.0,242.0,0.0,0.0,0.0,0.0,140.0,1540.0,2023-12-07,False,Ninguno,22.0,14.0,Patchy rain possible,0,280.0,25.454545454545453
Convoy,6,15,10,71,13,73,15,75,16,105,16,119,16.0,120.0,13.0,80.0,0.0,0.0,0.0,0.0,105.0,658.0,2023-12-07,False,Ninguno,22.0,14.0,Patchy rain possible,0,119.63636363636364,19.09090909090909
Bumpercitos,6,28,7,72,7,90,7,77,9,113,8,109,8.0,109.0,9.0,98.0,0.0,0.0,0.0,0.0,61.0,696.0,2023-12-07,False,Ninguno,22.0,14.0,Patchy rain possible,0,126.54545454545455,11.090909090909092
Bici Magica,6,30,10,76,11,112,11,95,9,84,8,87,9.0,99.0,7.0,65.0,0.0,0.0,0.0,0.0,71.0,648.0,2023-12-07,False,Ninguno,22.0,14.0,Patchy rain possible,0,117.81818181818181,12.909090909090908
Polo Norte,6,20,10,66,9,64,10,63,11,71,11,76,11.0,74.0,10.0,47.0,0.0,0.0,0.0,0.0,78.0,481.0,2023-12-07,False,Ninguno,22.0,14.0,Patchy rain possible,0,87.45454545454545,14.181818181818182
