juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,6,45,6,99,6,96,6,101,6,100,6,100,6.0,95.0,6.0,95.0,0.0,0.0,0.0,0.0,48.0,731.0,2023-12-30,False,Ninguno,21.0,13.0,Patchy rain possible,0,132.9090909090909,8.727272727272727
Samba Balloon,7,61,8,125,8,139,8,140,9,140,8,130,8.0,134.0,8.0,130.0,0.0,0.0,0.0,0.0,64.0,999.0,2023-12-30,False,Ninguno,21.0,13.0,Patchy rain possible,0,181.63636363636363,11.636363636363637
Loco Bus,6,79,11,177,11,204,12,233,12,249,13,235,12.0,240.0,11.0,234.0,0.0,0.0,0.0,0.0,88.0,1651.0,2023-12-30,False,Ninguno,21.0,13.0,Patchy rain possible,0,300.1818181818182,16.0
Dragon,11,215,17,324,17,329,17,327,17,320,17,330,17.0,340.0,17.0,332.0,0.0,0.0,0.0,0.0,130.0,2517.0,2023-12-30,False,Ninguno,21.0,13.0,Patchy rain possible,0,457.6363636363636,23.636363636363637
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-30,False,Ninguno,21.0,13.0,Patchy rain possible,0,0.0,0.0
Ratón Loroco,72,251,82,312,82,322,82,312,79,296,82,307,82.0,322.0,83.0,314.0,0.0,0.0,0.0,0.0,644.0,2436.0,2023-12-30,False,Ninguno,21.0,13.0,Patchy rain possible,0,442.90909090909093,117.0909090909091
Remolino,20,104,64,375,61,341,60,328,68,381,61,366,61.0,349.0,66.0,376.0,0.0,0.0,0.0,0.0,461.0,2620.0,2023-12-30,False,Ninguno,21.0,13.0,Patchy rain possible,0,476.3636363636364,83.81818181818181
Rascacielos,8,128,8,143,9,161,9,160,10,162,9,179,9.0,161.0,9.0,162.0,0.0,0.0,0.0,0.0,71.0,1256.0,2023-12-30,False,Ninguno,21.0,13.0,Patchy rain possible,0,228.36363636363637,12.909090909090908
Tronco Splash,20,49,133,379,144,497,144,415,144,471,144,559,144.0,429.0,144.0,435.0,0.0,0.0,0.0,0.0,1017.0,3234.0,2023-12-30,False,Ninguno,21.0,13.0,Patchy rain possible,0,588.0,184.9090909090909
Bumperazo,7,99,8,158,8,192,7,164,7,174,7,165,8.0,187.0,8.0,193.0,0.0,0.0,0.0,0.0,60.0,1332.0,2023-12-30,False,Ninguno,21.0,13.0,Patchy rain possible,0,242.1818181818182,10.909090909090908
