juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,2,15,2,8,7,31,3,13,4,20,4,16,5.0,19.0,5.0,29.0,4.0,10.0,0.0,0.0,36.0,161.0,2023-10-08,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,29.272727272727273,6.545454545454546
Samba Balloon,2,4,7,32,7,34,7,58,6,36,7,31,7.0,32.0,7.0,35.0,7.0,21.0,0.0,0.0,57.0,283.0,2023-10-08,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,51.45454545454545,10.363636363636363
Loco Bus,3,6,5,17,7,28,5,45,8,70,5,26,7.0,37.0,6.0,43.0,4.0,10.0,0.0,0.0,50.0,282.0,2023-10-08,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,51.27272727272727,9.090909090909092
Dragon,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-08,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,0.0,0.0
Comanche,1,2,9,108,9,120,10,170,9,110,10,106,11.0,102.0,8.0,69.0,2.0,9.0,0.0,0.0,69.0,796.0,2023-10-08,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,144.72727272727272,12.545454545454545
Ratón Loroco,25,69,32,112,32,126,36,124,72,201,36,124,46.0,159.0,49.0,153.0,20.0,63.0,0.0,0.0,348.0,1131.0,2023-10-08,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,205.63636363636363,63.27272727272727
Remolino,10,34,42,154,42,173,56,247,36,159,42,165,36.0,171.0,49.0,241.0,12.0,55.0,0.0,0.0,325.0,1399.0,2023-10-08,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,254.36363636363637,59.09090909090909
Rascacielos,5,17,10,69,10,93,3,48,7,94,6,53,11.0,101.0,9.0,47.0,4.0,16.0,0.0,0.0,65.0,538.0,2023-10-08,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,97.81818181818181,11.818181818181818
Tronco Splash,14,41,44,106,46,111,61,151,68,159,59,138,52.0,129.0,46.0,112.0,17.0,42.0,0.0,0.0,407.0,989.0,2023-10-08,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,179.8181818181818,74.0
Bumperazo,2,11,7,81,9,220,11,252,9,175,8,194,8.0,194.0,8.0,195.0,7.0,61.0,0.0,0.0,69.0,1383.0,2023-10-08,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,251.45454545454547,12.545454545454545
Brincanguro,6,38,7,91,7,129,8,180,8,113,8,60,8.0,90.0,7.0,76.0,5.0,21.0,0.0,0.0,64.0,798.0,2023-10-08,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,145.0909090909091,11.636363636363637
Moto Bala,10,72,14,133,16,175,19,217,17,187,17,138,17.0,145.0,19.0,164.0,5.0,34.0,0.0,0.0,134.0,1265.0,2023-10-08,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,230.0,24.363636363636363
Convoy,3,16,7,17,11,41,10,43,14,41,6,9,13.0,42.0,16.0,40.0,13.0,34.0,0.0,0.0,93.0,283.0,2023-10-08,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,51.45454545454545,16.90909090909091
Bumpercitos,5,10,6,32,8,33,10,58,11,43,12,34,11.0,66.0,11.0,52.0,6.0,15.0,0.0,0.0,80.0,343.0,2023-10-08,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,62.36363636363637,14.545454545454545
Bici Magica,6,20,7,36,8,55,8,60,12,62,9,56,10.0,47.0,9.0,28.0,2.0,6.0,0.0,0.0,71.0,370.0,2023-10-08,False,Ninguno,25.0,16.0,Moderate or heavy rain shower,0,67.27272727272727,12.909090909090908
