juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,6,25,6,81,6,61,6,88,6,87,6,70,6.0,77.0,6.0,44.0,0.0,0.0,0.0,0.0,48.0,533.0,2024-01-11,False,Ninguno,27.0,13.0,Sunny,0,96.9090909090909,8.727272727272727
Samba Balloon,5,12,9,42,9,89,9,80,9,63,7,40,8.0,69.0,8.0,79.0,0.0,0.0,0.0,0.0,64.0,474.0,2024-01-11,False,Ninguno,27.0,13.0,Sunny,0,86.18181818181819,11.636363636363637
Loco Bus,4,32,7,52,10,137,12,176,12,185,11,171,11.0,138.0,10.0,131.0,0.0,0.0,0.0,0.0,77.0,1022.0,2024-01-11,False,Ninguno,27.0,13.0,Sunny,0,185.8181818181818,14.0
Dragon,7,70,8,131,14,264,14,266,14,238,14,195,14.0,264.0,14.0,266.0,0.0,0.0,0.0,0.0,99.0,1694.0,2024-01-11,False,Ninguno,27.0,13.0,Sunny,0,308.0,18.0
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-11,False,Ninguno,27.0,13.0,Sunny,0,0.0,0.0
Ratón Loroco,25,87,72,276,78,289,81,298,82,322,82,304,82.0,302.0,82.0,303.0,0.0,0.0,0.0,0.0,652.0,2362.0,2024-01-11,False,Ninguno,27.0,13.0,Sunny,0,413.0,112.36363636363636
Remolino,10,45,46,217,56,311,46,191,33,169,63,346,62.0,355.0,62.0,332.0,0.0,0.0,0.0,0.0,423.0,2148.0,2024-01-11,False,Ninguno,27.0,13.0,Sunny,0,374.0,72.81818181818181
Rascacielos,5,41,9,98,9,151,9,146,10,168,10,166,8.0,129.0,10.0,170.0,0.0,0.0,0.0,0.0,84.0,1224.0,2024-01-11,False,Ninguno,27.0,13.0,Sunny,0,208.45454545454547,14.0
Tronco Splash,3,6,92,240,94,250,108,324,108,386,108,410,108.0,283.0,100.0,252.0,0.0,0.0,0.0,0.0,749.0,2222.0,2024-01-11,False,Ninguno,27.0,13.0,Sunny,0,397.54545454545456,133.63636363636363
Bumperazo,3,14,7,163,8,210,7,182,8,205,8,205,8.0,208.0,8.0,205.0,0.0,0.0,0.0,0.0,73.0,1626.0,2024-01-11,False,Ninguno,27.0,13.0,Sunny,0,274.3636363636364,11.818181818181818
Brincanguro,5,47,7,141,7,159,7,160,7,162,7,160,7.0,164.0,8.0,189.0,0.0,0.0,0.0,0.0,66.0,1282.0,2024-01-11,False,Ninguno,27.0,13.0,Sunny,0,224.0,11.0
Moto Bala,7,84,16,191,17,204,17,203,17,203,17,203,17.0,203.0,17.0,202.0,0.0,0.0,0.0,0.0,149.0,1725.0,2024-01-11,False,Ninguno,27.0,13.0,Sunny,0,292.54545454545456,24.90909090909091
Convoy,6,15,9,43,12,46,12,69,11,66,9,64,13.0,70.0,9.0,58.0,0.0,0.0,0.0,0.0,81.0,431.0,2024-01-11,False,Ninguno,27.0,13.0,Sunny,0,78.36363636363636,14.727272727272727
Bumpercitos,5,16,5,26,7,47,10,72,8,69,8,75,8.0,70.0,9.0,116.0,0.0,0.0,0.0,0.0,60.0,491.0,2024-01-11,False,Ninguno,27.0,13.0,Sunny,0,89.27272727272727,10.909090909090908
Bici Magica,7,23,12,47,13,106,11,101,12,107,12,120,12.0,107.0,12.0,131.0,0.0,0.0,0.0,0.0,91.0,742.0,2024-01-11,False,Ninguno,27.0,13.0,Sunny,0,134.9090909090909,16.545454545454547
Polo Norte,10,22,9,53,8,42,9,64,10,51,9,48,10.0,63.0,8.0,53.0,0.0,0.0,0.0,0.0,73.0,396.0,2024-01-11,False,Ninguno,27.0,13.0,Sunny,0,72.0,13.272727272727273
Sol De Mi Barrio,0,0,5,16,8,40,6,62,5,68,6,96,5.0,115.0,5.0,145.0,0.0,0.0,0.0,0.0,40.0,542.0,2024-01-11,False,Ninguno,27.0,13.0,Sunny,0,98.54545454545455,7.2727272727272725
Tifón,5,77,9,139,9,141,9,140,8,125,9,141,9.0,140.0,10.0,157.0,0.0,0.0,0.0,0.0,68.0,1060.0,2024-01-11,False,Ninguno,27.0,13.0,Sunny,0,192.72727272727272,12.363636363636363
Carrusel,6,20,10,88,11,107,13,117,12,75,12,154,12.0,97.0,12.0,166.0,0.0,0.0,0.0,0.0,88.0,824.0,2024-01-11,False,Ninguno,27.0,13.0,Sunny,0,149.8181818181818,16.0
Trencito,4,13,8,130,7,172,8,230,7,196,7,206,7.0,208.0,7.0,179.0,0.0,0.0,0.0,0.0,55.0,1334.0,2024-01-11,False,Ninguno,27.0,13.0,Sunny,0,242.54545454545453,10.0
El Revoloteo,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-11,False,Ninguno,27.0,13.0,Sunny,0,0.0,0.0
Guerra Pirata,3,11,6,44,6,79,7,107,7,98,7,111,7.0,114.0,7.0,114.0,0.0,0.0,0.0,0.0,50.0,678.0,2024-01-11,False,Ninguno,27.0,13.0,Sunny,0,123.27272727272727,9.090909090909092
Faro Saltarín,7,39,10,87,10,101,10,105,10,91,10,101,11.0,119.0,10.0,89.0,0.0,0.0,0.0,0.0,78.0,732.0,2024-01-11,False,Ninguno,27.0,13.0,Sunny,0,133.0909090909091,14.181818181818182
El Relámpago,5,22,19,156,34,292,34,288,30,237,30,252,31.0,265.0,30.0,263.0,0.0,0.0,0.0,0.0,250.0,2020.0,2024-01-11,False,Ninguno,27.0,13.0,Sunny,0,345.0,42.09090909090909
Casichoco,3,14,9,53,10,66,8,134,7,33,7,52,7.0,44.0,8.0,60.0,0.0,0.0,0.0,0.0,59.0,456.0,2024-01-11,False,Ninguno,27.0,13.0,Sunny,0,82.9090909090909,10.727272727272727
