juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,4,32,6,92,6,88,6,87,6,91,6,92,6.0,90.0,6.0,79.0,6.0,89.0,0.0,0.0,52.0,740.0,2024-08-11,False,Ninguno,24.0,16.0,Moderate rain at times,0,134.54545454545453,9.454545454545455
Samba Balloon,4,35,5,76,8,120,9,135,8,124,8,108,9.0,122.0,8.0,118.0,7.0,86.0,0.0,0.0,66.0,924.0,2024-08-11,False,Ninguno,24.0,16.0,Moderate rain at times,0,168.0,12.0
Loco Bus,8,53,9,149,9,158,8,128,10,168,9,147,10.0,156.0,9.0,131.0,10.0,105.0,0.0,0.0,82.0,1195.0,2024-08-11,False,Ninguno,24.0,16.0,Moderate rain at times,0,217.27272727272728,14.909090909090908
Dragon,11,220,16,320,16,320,16,320,16,320,16,320,16.0,320.0,16.0,320.0,16.0,320.0,0.0,0.0,139.0,2780.0,2024-08-11,False,Ninguno,24.0,16.0,Moderate rain at times,0,505.45454545454544,25.272727272727273
Comanche,7,106,9,204,9,207,9,202,9,206,9,203,8.0,184.0,8.0,180.0,9.0,197.0,0.0,0.0,77.0,1689.0,2024-08-11,False,Ninguno,24.0,16.0,Moderate rain at times,0,307.09090909090907,14.0
Ratón Loroco,48,166,84,307,87,303,83,303,82,308,82,313,30.0,120.0,82.0,303.0,82.0,290.0,0.0,0.0,660.0,2413.0,2024-08-11,False,Ninguno,24.0,16.0,Moderate rain at times,0,438.72727272727275,120.0
Remolino,43,197,57,306,61,352,56,300,64,351,60,328,20.0,115.0,50.0,286.0,59.0,311.0,0.0,0.0,470.0,2546.0,2024-08-11,False,Ninguno,24.0,16.0,Moderate rain at times,0,462.90909090909093,85.45454545454545
Rascacielos,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-11,False,Ninguno,24.0,16.0,Moderate rain at times,0,0.0,0.0
Tronco Splash,11,31,82,239,0,0,116,358,144,451,144,440,144.0,442.0,144.0,473.0,128.0,372.0,0.0,0.0,913.0,2806.0,2024-08-11,False,Ninguno,24.0,16.0,Moderate rain at times,0,510.1818181818182,166.0
Bumperazo,7,148,9,213,9,216,9,218,9,225,9,219,9.0,228.0,10.0,243.0,10.0,241.0,0.0,0.0,81.0,1951.0,2024-08-11,False,Ninguno,24.0,16.0,Moderate rain at times,0,354.72727272727275,14.727272727272727
Brincanguro,6,116,7,168,8,188,8,189,8,192,8,191,8.0,191.0,8.0,192.0,8.0,192.0,0.0,0.0,69.0,1619.0,2024-08-11,False,Ninguno,24.0,16.0,Moderate rain at times,0,294.3636363636364,12.545454545454545
Moto Bala,15,165,20,235,20,238,20,238,20,236,20,237,20.0,238.0,13.0,154.0,14.0,164.0,0.0,0.0,162.0,1905.0,2024-08-11,False,Ninguno,24.0,16.0,Moderate rain at times,0,346.3636363636364,29.454545454545453
