juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,3,24,6,53,6,96,6,99,6,109,6,98,6.0,87.0,6.0,69.0,0.0,0.0,0.0,0.0,45.0,635.0,2024-05-04,False,Ninguno,31.0,17.0,Overcast,0,115.45454545454545,8.181818181818182
Samba Balloon,8,51,7,75,7,71,9,95,8,56,8,108,10.0,103.0,9.0,104.0,0.0,0.0,0.0,0.0,66.0,663.0,2024-05-04,False,Ninguno,31.0,17.0,Overcast,0,120.54545454545455,12.0
Loco Bus,8,61,14,104,8,79,15,143,13,115,9,97,9.0,111.0,11.0,126.0,0.0,0.0,0.0,0.0,87.0,836.0,2024-05-04,False,Ninguno,31.0,17.0,Overcast,0,152.0,15.818181818181818
Dragon,10,151,13,237,13,246,13,245,9,176,10,191,12.0,223.0,12.0,215.0,0.0,0.0,0.0,0.0,92.0,1684.0,2024-05-04,False,Ninguno,31.0,17.0,Overcast,0,306.1818181818182,16.727272727272727
Comanche,6,65,9,206,10,222,9,198,10,223,10,227,10.0,238.0,9.0,183.0,0.0,0.0,0.0,0.0,73.0,1562.0,2024-05-04,False,Ninguno,31.0,17.0,Overcast,0,284.0,13.272727272727273
Ratón Loroco,36,115,83,280,89,308,87,311,88,314,89,315,88.0,318.0,88.0,317.0,0.0,0.0,0.0,0.0,648.0,2278.0,2024-05-04,False,Ninguno,31.0,17.0,Overcast,0,414.1818181818182,117.81818181818181
Remolino,26,107,69,328,72,325,72,357,65,361,66,376,48.0,260.0,51.0,298.0,0.0,0.0,0.0,0.0,469.0,2412.0,2024-05-04,False,Ninguno,31.0,17.0,Overcast,0,438.54545454545456,85.27272727272727
Rascacielos,6,62,7,96,10,167,10,168,10,170,10,170,10.0,170.0,9.0,153.0,0.0,0.0,0.0,0.0,72.0,1156.0,2024-05-04,False,Ninguno,31.0,17.0,Overcast,0,210.1818181818182,13.090909090909092
Tronco Splash,58,187,144,459,134,429,142,372,144,419,144,458,144.0,479.0,144.0,451.0,0.0,0.0,0.0,0.0,1054.0,3254.0,2024-05-04,False,Ninguno,31.0,17.0,Overcast,0,591.6363636363636,191.63636363636363
Bumperazo,5,45,7,173,8,206,8,210,7,177,7,173,8.0,195.0,8.0,188.0,0.0,0.0,0.0,0.0,58.0,1367.0,2024-05-04,False,Ninguno,31.0,17.0,Overcast,0,248.54545454545453,10.545454545454545
