juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,6,97,6,102,6,102,6,97,6,105,6,110,6.0,110.0,6.0,100.0,6.0,110.0,0.0,0.0,54.0,933.0,2024-02-11,False,Ninguno,26.0,12.0,Sunny,0,169.63636363636363,9.818181818181818
Samba Balloon,4,17,8,90,8,129,8,125,8,130,8,125,8.0,136.0,8.0,135.0,8.0,107.0,0.0,0.0,68.0,994.0,2024-02-11,False,Ninguno,26.0,12.0,Sunny,0,180.72727272727272,12.363636363636363
Loco Bus,10,56,10,120,10,145,12,156,10,187,10,169,10.0,180.0,10.0,170.0,9.0,109.0,0.0,0.0,91.0,1292.0,2024-02-11,False,Ninguno,26.0,12.0,Sunny,0,234.9090909090909,16.545454545454547
Dragon,12,143,18,360,18,360,18,360,18,360,18,360,18.0,360.0,18.0,360.0,18.0,360.0,0.0,0.0,156.0,3023.0,2024-02-11,False,Ninguno,26.0,12.0,Sunny,0,549.6363636363636,28.363636363636363
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-11,False,Ninguno,26.0,12.0,Sunny,0,0.0,0.0
Ratón Loroco,36,107,72,236,82,280,81,263,82,301,82,312,82.0,299.0,84.0,261.0,83.0,299.0,0.0,0.0,684.0,2358.0,2024-02-11,False,Ninguno,26.0,12.0,Sunny,0,428.72727272727275,124.36363636363636
Remolino,27,108,59,302,69,378,69,365,66,358,56,308,62.0,348.0,66.0,347.0,62.0,348.0,0.0,0.0,536.0,2862.0,2024-02-11,False,Ninguno,26.0,12.0,Sunny,0,520.3636363636364,97.45454545454545
Rascacielos,5,78,10,180,10,174,10,180,8,144,9,161,10.0,180.0,10.0,180.0,10.0,180.0,0.0,0.0,82.0,1457.0,2024-02-11,False,Ninguno,26.0,12.0,Sunny,0,264.90909090909093,14.909090909090908
Tronco Splash,43,122,144,421,95,275,27,82,144,404,140,453,137.0,416.0,144.0,393.0,144.0,448.0,0.0,0.0,1018.0,3014.0,2024-02-11,False,Ninguno,26.0,12.0,Sunny,0,548.0,185.0909090909091
Bumperazo,0,0,7,161,6,156,7,180,7,175,8,181,8.0,196.0,8.0,200.0,8.0,195.0,0.0,0.0,59.0,1444.0,2024-02-11,False,Ninguno,26.0,12.0,Sunny,0,262.54545454545456,10.727272727272727
Brincanguro,4,63,8,172,6,129,7,146,7,151,7,146,6.0,128.0,7.0,154.0,7.0,146.0,0.0,0.0,59.0,1235.0,2024-02-11,False,Ninguno,26.0,12.0,Sunny,0,224.54545454545453,10.727272727272727
Moto Bala,13,154,17,203,17,203,17,203,17,201,17,203,17.0,203.0,17.0,203.0,17.0,198.0,0.0,0.0,149.0,1771.0,2024-02-11,False,Ninguno,26.0,12.0,Sunny,0,322.0,27.09090909090909
Convoy,10,63,13,96,15,123,13,145,15,137,15,109,13.0,119.0,15.0,172.0,15.0,179.0,0.0,0.0,124.0,1143.0,2024-02-11,False,Ninguno,26.0,12.0,Sunny,0,207.8181818181818,22.545454545454547
Bumpercitos,7,74,10,132,9,118,11,144,15,200,14,191,13.0,173.0,13.0,169.0,13.0,175.0,0.0,0.0,105.0,1376.0,2024-02-11,False,Ninguno,26.0,12.0,Sunny,0,250.1818181818182,19.09090909090909
Bici Magica,7,45,11,122,11,125,12,140,12,140,12,136,12.0,132.0,12.0,138.0,12.0,127.0,0.0,0.0,101.0,1105.0,2024-02-11,False,Ninguno,26.0,12.0,Sunny,0,200.9090909090909,18.363636363636363
Polo Norte,9,50,9,64,11,90,10,74,10,74,10,81,10.0,75.0,11.0,72.0,10.0,82.0,0.0,0.0,90.0,662.0,2024-02-11,False,Ninguno,26.0,12.0,Sunny,0,120.36363636363636,16.363636363636363
Sol De Mi Barrio,3,27,7,48,5,173,4,294,4,311,4,290,4.0,328.0,4.0,312.0,7.0,221.0,0.0,0.0,42.0,2004.0,2024-02-11,False,Ninguno,26.0,12.0,Sunny,0,364.3636363636364,7.636363636363637
Tifón,8,113,9,141,10,157,9,139,10,157,10,156,9.0,140.0,10.0,156.0,11.0,172.0,0.0,0.0,86.0,1331.0,2024-02-11,False,Ninguno,26.0,12.0,Sunny,0,242.0,15.636363636363637
Carrusel,7,78,10,172,10,240,11,230,11,243,11,197,10.0,253.0,11.0,330.0,10.0,259.0,0.0,0.0,91.0,2002.0,2024-02-11,False,Ninguno,26.0,12.0,Sunny,0,364.0,16.545454545454547
Trencito,6,153,7,244,7,257,7,268,7,278,7,263,7.0,269.0,7.0,257.0,7.0,269.0,0.0,0.0,62.0,2258.0,2024-02-11,False,Ninguno,26.0,12.0,Sunny,0,410.54545454545456,11.272727272727273
El Revoloteo,7,132,9,186,6,140,9,212,9,211,9,211,9.0,210.0,9.0,214.0,9.0,214.0,0.0,0.0,76.0,1730.0,2024-02-11,False,Ninguno,26.0,12.0,Sunny,0,314.54545454545456,13.818181818181818
Guerra Pirata,3,14,7,96,8,137,8,155,8,154,8,143,8.0,141.0,8.0,117.0,8.0,68.0,0.0,0.0,66.0,1025.0,2024-02-11,False,Ninguno,26.0,12.0,Sunny,0,186.36363636363637,12.0
Faro Saltarín,6,38,10,110,10,117,10,110,10,123,10,117,10.0,111.0,10.0,111.0,10.0,112.0,0.0,0.0,86.0,949.0,2024-02-11,False,Ninguno,26.0,12.0,Sunny,0,172.54545454545453,15.636363636363637
El Relámpago,10,72,29,255,27,240,28,249,30,269,30,269,34.0,295.0,31.0,277.0,30.0,265.0,0.0,0.0,249.0,2191.0,2024-02-11,False,Ninguno,26.0,12.0,Sunny,0,398.3636363636364,45.27272727272727
